Vcem_fraction,Vcem_percent,Cn,lnCn,static_raw_objective,static_adjusted_objective,combined_raw_objective,combined_adjusted_objective
0.0064,0.64,6.928203230275509,1.9356005054539454,6.56673314805049,0.2507499236149382,67.11688605854138,0.49962107322679117
0.0064,0.64,7.170189898984537,1.969932139474824,16.16272617787395,0.6047591705509525,161.25166140610347,1.1929755111905251
0.0064,0.64,7.420628621694667,2.004263773495702,30.088486165832734,1.1188977674226805,292.47218737293895,2.1798014516181183
0.0064,0.64,7.679814609779395,2.038595407516581,48.40454451247102,1.7979735819495914,458.2069951865662,3.456270532779911
0.0064,0.64,7.948053385686311,2.072927041537459,71.17043104564397,2.6468729549512204,656.0711630417593,5.019490760137728
0.0064,0.64,8.225661143079892,2.1072586755583376,98.44469269140103,3.670560377633194,883.8526294081257,6.867411890089784
0.0064,0.64,8.51296511956328,2.141590309579216,130.28491872607913,4.874078305713468,1139.4996433905071,8.998741919886925
0.0064,0.64,8.810303982418398,2.1759219436000947,166.74777282125694,6.262547132151212,1421.109246145393,11.412873462834341
0.0064,0.64,9.11802822781911,2.2102535776209726,207.88903208188458,7.841165340879087,1726.9166885630882,14.10981893052076
0.0064,0.64,9.436500593988008,2.2445852116418514,253.76363326587352,9.615209864510604,2055.285700324966,17.09015356962982
0.0064,0.64,9.766096488783825,2.27891684566273,304.4257263606744,11.590036669499852,2404.699534203792,20.354965511983664
0.0064,0.64,10.107204432223549,2.313248479683608,359.92873567914876,13.77108159267118,2773.7527172368673,23.905812094631074
0.0064,0.64,10.46022651446083,2.347580113704487,420.3254286231866,16.16386145340556,3161.143447289323,27.74468179373389
0.0064,0.64,10.825578869760541,2.3819117477253653,485.66799224937546,18.77397546607142,3565.666579646777,31.873961193073228
0.0064,0.64,11.20369216702824,2.4162433817462436,556.0081177564955,21.607106977525177,3986.2071537242987,36.29640647610859
0.0064,0.64,11.595012117472708,2.450575015767122,631.3970929998975,24.669025554669815,4421.734414834196,41.015118991341296
0.0064,0.64,12.0,2.4849066497880004,711.8859031230229,27.965589447172647,4871.296290288054,46.03352449436352
0.007500000000000001,0.7500000000000001,4.0,1.3862943611198906,324.5053579886852,10.715574838215161,5365.859759699773,30.99876392762053
0.007500000000000001,0.7500000000000001,4.139711068319459,1.4206259951407691,277.93827593115435,9.213237906099664,4438.3143092330465,25.8635190750947
0.007500000000000001,0.7500000000000001,4.284301932291658,1.4549576291616475,234.70688785137082,7.809944347861034,3621.3928093707023,21.30136231228289
0.007500000000000001,0.7500000000000001,4.433943032282555,1.4892892631825259,194.88542245105873,6.509292007410949,2906.933271677201,17.270454176615203
0.007500000000000001,0.7500000000000001,4.588810761759508,1.5236208972034044,158.54744122213827,5.314967101681077,2287.420891347482,13.734099100757703
0.007500000000000001,0.7500000000000001,4.749087675219821,1.5579525312242828,125.76578981059984,4.230743880770461,1755.930803275396,10.660160431727718
0.007500000000000001,0.7500000000000001,4.914962703381755,1.5922841652451614,96.61255213115038,3.260484208147659,1306.0766689315053,8.02054477544175
0.007500000000000001,0.7500000000000001,5.086631375891694,1.6266157992660397,71.15900750717935,2.4081370687431445,931.9644176180824,5.790747076438265
0.007500000000000001,0.7500000000000001,5.26429605180997,1.660947433286918,49.47559111276369,1.677738013814647,628.1505537313909,3.9494489910124457
0.007500000000000001,0.7500000000000001,5.436001877454284,1.6930438416630622,32.6753987096633,1.1088356278457852,403.242334766555,2.5630195990746643
0.007500000000000001,0.7500000000000001,5.44816615814704,1.6952790673077966,31.63185799467714,1.0734085525266757,389.6045170359658,2.4781640922855104
0.007500000000000001,0.7500000000000001,5.6384584367312005,1.729610701328675,17.696450952781223,0.5993555012478957,211.67464764813158,1.3609242850172905
0.007500000000000001,0.7500000000000001,5.835397199698845,1.7639423353495534,7.737072556627587,0.25987030263365796,90.05736309576469,0.5840025284539081
0.007500000000000001,0.7500000000000001,6.03921459390842,1.7982739693704317,1.8204615746412962,0.05932832761607276,20.769202848464754,0.13566758592845574
0.007500000000000001,0.7500000000000001,6.250150874589772,1.83260560339131,0.01237408982054932,0.002188174468620893,0.12143724665623311,0.005967055407863325
0.007500000000000001,0.7500000000000001,6.468454688551455,1.8669372374121884,2.377569572487036,0.09299098013735252,24.69697376183365,0.1865353986172238
0.007500000000000001,0.7500000000000001,6.694383367279839,1.901268871433067,8.979802176244878,0.33635976003229295,91.3293247999934,0.6704240883975388
0.007500000000000001,0.7500000000000001,6.928203230275509,1.9356005054539454,19.88181751795132,0.7369987934439948,197.08342849514938,1.4519513435115527
0.007500000000000001,0.7500000000000001,7.170189898984537,1.969932139474824,35.145355196181725,1.2996930726863312,339.23813770242003,2.5265692247235165
0.007500000000000001,0.7500000000000001,7.420628621694667,2.004263773495702,54.83115729538977,2.0293078349611307,515.2702131749405,3.8907461319688537
0.007500000000000001,0.7500000000000001,7.679814609779395,2.038595407516581,78.99898311476656,2.930788196790445,722.8396751070073,5.541862975153549
0.007500000000000001,0.7500000000000001,7.948053385686311,2.072927041537459,107.70763035167614,4.009158911659327,959.776383196407,7.478121495129017
0.007500000000000001,0.7500000000000001,8.225661143079892,2.1072586755583376,141.01496295959345,5.2695242722570015,1224.0677294204795,9.698463390504685
0.007500000000000001,0.7500000000000001,8.51296511956328,2.141590309579216,178.97794588965994,6.717068179388605,1513.8473400869466,12.202499063527512
0.007500000000000001,0.7500000000000001,8.810303982418398,2.1759219436000947,221.65268691343476,8.357054400252906,1827.3846946306585,14.990444936998983
0.007500000000000001,0.7500000000000001,9.11802822781911,2.2102535776209726,269.09448571214773,10.194827039340566,2163.075578267916,18.063068416641727
0.007500000000000001,0.7500000000000001,9.436500593988008,2.2445852116418514,321.3578904049043,12.235811245698414,2519.433294152689,21.421639681411307
0.007500000000000001,0.7500000000000001,9.766096488783825,2.27891684566273,378.4967616748029,14.485514180731684,2895.0805682415516,25.06788957987237
0.007500000000000001,0.7500000000000001,10.107204432223549,2.313248479683608,440.5643446380701,16.94952627107034,3288.742086788506,29.003972995325967
0.007500000000000001,0.7500000000000001,10.46022651446083,2.347580113704487,507.61334858699934,19.633522771316223,3699.2376123587424,33.23243711745272
0.007500000000000001,0.7500000000000001,10.825578869760541,2.3819117477253653,579.6960347229182,22.543265661706187,4125.475629563872,37.75619412454216
0.007500000000000001,0.7500000000000001,11.20369216702824,2.4162433817462436,656.8643119806939,25.684605905881654,4566.447476457547,42.57849783965412
0.007500000000000001,0.7500000000000001,11.595012117472708,2.450575015767122,739.1698410314564,29.063486094062682,5021.221921758303,47.70292397619778
0.007500000000000001,0.7500000000000001,12.0,2.4849066497880004,826.6641465355008,32.685943496931145,5488.940151845539,53.133353635092135
0.0086,0.86,4.0,1.3862943611198906,274.3051828652434,9.109744740688768,4366.349833085447,25.480718425934356
0.0086,0.86,4.139711068319459,1.4206259951407691,231.29423665826937,7.711856339416272,3557.25296365401,20.957405093909983
0.0086,0.86,4.284301932291658,1.4549576291616475,191.70783307096931,6.417124891893707,2850.221507875989,16.96332506031422
0.0086,0.86,4.433943032282555,1.4892892631825259,155.61982657325228,5.229261814500575,2237.765216960428,13.462061929815263
0.0086,0.86,4.588810761759508,1.5236208972034044,123.10336029729906,4.1520675505443165,1712.9821464393142,10.421734947129835
0.0086,0.86,4.749087675219821,1.5579525312242828,94.23082070470296,3.189431176011695,1269.5073829893352,7.8144856745607285
0.0086,0.86,4.914962703381755,1.5922841652451614,69.07379532277761,2.3453299344373164,901.4669114281016,5.616025183741613
0.0086,0.86,5.086631375891694,1.6266157992660397,47.70303382765705,1.6238287099081887,603.4360351979277,3.8052343439474043
0.0086,0.86,5.26429605180997,1.660947433286918,30.18841275304234,1.0290794482870425,370.40183880062267,2.3638107665348116
0.0086,0.86,5.436001877454284,1.6930438416630622,17.362877319374746,0.5914434434049269,207.22026887756104,1.3363002569192304
0.0086,0.86,5.44816615814704,1.6952790673077966,16.598904103727254,0.5653205378032276,197.72924514715837,1.275956801735191
0.0086,0.86,5.6384584367312005,1.729610701328675,7.002548152432411,0.23687616122959199,81.13027629297159,0.5281037023396209
0.0086,0.86,5.835397199698845,1.7639423353495534,1.4664306969064191,0.04815563292346292,16.63617391684379,0.1086676872867649
0.0086,0.86,6.03921459390842,1.7982739693704317,0.05666505173856882,0.003652735057292869,0.572077315905666,0.007834172045259269
0.0086,0.86,6.250150874589772,1.83260560339131,2.838379045824368,0.10794506839362006,29.533992589731742,0.21736689470747095
