design,pressures_mpa,fabric_mode,state_log_sigma,state_precision_percent,adjustment,pressure_nuisance_prior_precision_factor,pressure_nuisance_prior_sd_factor,lambda_min,lambda_max,spectral_ratio,condition_number,lambda_min_gain,worst_sd_reduction,determinant_gain,strong_direction_rotation_deg,weak_direction_rotation_deg
symmetric_10_40,10+40,nuisance,0.005,0.5,shared_static_nuisance,1.0,1.0,1.928982657148401,292.2411346346649,0.0066006541466513665,12.30853914413254,551.3749609929275,23.481374767950182,19590.563970026637,27.150231275005467,27.150231275005467
symmetric_10_40,10+40,nuisance,0.005,0.5,full_pressure_nuisance,0.25,2.0,0.6729363781679805,11.823225357222137,0.05691648072637995,4.191611088586119,192.35023595888512,13.86903875396147,276.49497578006475,9.250100879710583,9.250100879710583
symmetric_10_40,10+40,nuisance,0.005,0.5,full_pressure_nuisance,1.0,1.0,1.148123164365448,18.77883017619727,0.06113922718257117,4.04426893577295,328.1762864073141,18.1156365167585,749.2629949244949,16.698379478511495,16.698379478511495
symmetric_10_40,10+40,nuisance,0.005,0.5,full_pressure_nuisance,4.0,0.5,1.4125199215099773,29.533417887710094,0.0478278513811223,4.572561595934099,403.7507095971676,20.093548954755793,1449.7247799893164,21.041106001200735,21.041106001200735
symmetric_10_40,10+40,nuisance,0.01,1.0,raw,1.0,1.0,28.543457294850185,459.04955533441546,0.062179468345321474,4.010296634687613,3158.882490503963,56.20393661038311,6112.492045700368,14.37412137398829,14.37412137398829
symmetric_10_40,10+40,nuisance,0.01,1.0,shared_static_nuisance,1.0,1.0,1.7918749517448793,157.66156260018198,0.011365325334805549,9.380134463373116,512.184481265934,22.631493129396787,9817.723467858408,26.783224261074,26.783224261073983
symmetric_10_40,10+40,nuisance,0.01,1.0,full_pressure_nuisance,0.25,2.0,0.6480508177499196,11.624123241161996,0.05575051161322148,4.235216065803945,185.2370175720078,13.61018065905107,261.78607330825986,8.909997633494536,8.909997633494536
symmetric_10_40,10+40,nuisance,0.01,1.0,full_pressure_nuisance,1.0,1.0,1.1189397670054266,18.09627509594029,0.06183260152010228,4.021529329315098,319.8345864332925,17.883919772613957,703.6766963440075,16.25644543507183,16.256445435071853
symmetric_10_40,10+40,nuisance,0.01,1.0,full_pressure_nuisance,4.0,0.5,1.3787800066865947,27.460150043123765,0.05021021387433577,4.462764444733793,394.1065875255112,19.852117960699086,1315.7553762559073,20.50727484027733,20.50727484027733
symmetric_10_40,10+40,nuisance,0.02,2.0,raw,1.0,1.0,11.337128987500996,288.4925010767847,0.03929782904299313,5.044472054900478,1254.6713553744291,35.421340394943115,1525.7724793163427,5.382166779467622,5.382166779467622
symmetric_10_40,10+40,nuisance,0.02,2.0,shared_static_nuisance,1.0,1.0,1.6404693821207403,60.607578840308605,0.027067066751554587,6.07826181591818,468.9071403648855,21.654263791800577,3455.193184124576,24.770978711843792,24.770978711843807
symmetric_10_40,10+40,nuisance,0.02,2.0,full_pressure_nuisance,0.25,2.0,0.6107551013431187,11.35088671204306,0.0538068185188669,4.311032957820388,174.57651520678561,13.212740639503433,240.92072557904086,8.395727959456273,8.395727959456316
symmetric_10_40,10+40,nuisance,0.02,2.0,full_pressure_nuisance,1.0,1.0,1.0474019601898337,16.66253903887694,0.0628596852944225,3.988539512947479,299.3864215437351,17.30278652540495,606.5014345305502,15.14877959161396,15.148779591613936
symmetric_10_40,10+40,nuisance,0.02,2.0,full_pressure_nuisance,4.0,0.5,1.2809235567131465,22.978837247015452,0.05574361935478332,4.235477883226064,366.1355759215093,19.13466947510485,1022.8890555569809,18.931781897060183,18.931781897060183
symmetric_10_40,10+40,nuisance,0.05,5.0,raw,1.0,1.0,2.1410830993424526,245.11479984674878,0.008735021715053947,10.699611417731298,236.95202173168732,15.393245977755546,244.82469285213935,0.9767140477633176,0.9767140477636906
symmetric_10_40,10+40,nuisance,0.05,5.0,shared_static_nuisance,1.0,1.0,1.0621383390062265,17.016094688808877,0.06241963026362166,4.0025743145941535,303.59862649278165,17.424081797695443,628.0847505747956,15.432254352128957,15.432254352128957
symmetric_10_40,10+40,nuisance,0.05,5.0,full_pressure_nuisance,0.25,2.0,0.48528525320360116,10.500694953296103,0.046214584402461206,4.6516868883510485,138.7125677693397,11.777629972508887,177.0893348435543,6.613984189277289,6.613984189277289
symmetric_10_40,10+40,nuisance,0.05,5.0,full_pressure_nuisance,1.0,1.0,0.7559745195906717,12.690942053811305,0.05956803808458331,4.097258375979927,216.08562404969638,14.699851157399397,333.4097447028669,10.652418750303864,10.652418750303864
symmetric_10_40,10+40,nuisance,0.05,5.0,full_pressure_nuisance,4.0,0.5,0.8797752408824064,14.109754009502087,0.06235227349037621,4.004735644927014,251.47247297763624,15.857883622275585,431.38838542125467,12.563739528400522,12.56373952840055
best_pair,5+7.5,nuisance,0.0025,0.25,raw,1.0,1.0,54.41230498297655,6833.905094475878,0.007962110130408486,11.206910660151518,6021.767990582456,77.60005148569462,173467.54310028598,27.101864222300584,27.1018642223006
best_pair,5+7.5,nuisance,0.0025,0.25,shared_static_nuisance,1.0,1.0,2.4648342316180925,492.8073433925211,0.005001618309195632,14.139847544326388,704.5412633836363,26.54319617875052,42212.605364827876,26.455734022088226,26.455734022088226
best_pair,5+7.5,nuisance,0.0025,0.25,full_pressure_nuisance,0.25,2.0,0.8211475633164187,12.987024542570833,0.06322830611621139,3.976895931348159,234.71450301286765,15.32039500185513,370.6023252726625,11.073880791334508,11.073880791334476
best_pair,5+7.5,nuisance,0.0025,0.25,full_pressure_nuisance,1.0,1.0,1.3196217980073408,23.24978206862736,0.05675845881531954,4.197441990477607,377.1969720439731,19.42155946477968,1066.2170848939163,19.00442641371453,19.004426413714512
best_pair,5+7.5,nuisance,0.0025,0.25,full_pressure_nuisance,4.0,0.5,1.6040573273724534,47.79234275469037,0.033563061254515095,5.458448501231526,458.49922135529306,21.412594923439173,2664.130383424982,23.757645850872326,23.75764585087231
best_pair,5+7.5,nuisance,0.005,0.5,raw,1.0,1.0,47.64680323120316,1852.3639235404794,0.02572216108599998,6.2351409166983665,5273.035109264443,72.61566710610352,41172.97442169364,24.80866247184515,24.80866247184515
best_pair,5+7.5,nuisance,0.005,0.5,shared_static_nuisance,1.0,1.0,2.014057400675382,332.1048344945175,0.00606452298034412,12.84108370562893,575.6924856839044,23.99359259643925,23244.719599540207,27.06193418497596,27.06193418497596
best_pair,5+7.5,nuisance,0.005,0.5,full_pressure_nuisance,0.25,2.0,0.777506839379926,12.58650464393581,0.061773054662521386,4.023467162513544,222.24036159484268,14.907728250637073,340.08433551990106,10.54642988350465,10.54642988350465
best_pair,5+7.5,nuisance,0.005,0.5,full_pressure_nuisance,1.0,1.0,1.2889594036345255,22.319903232410333,0.05774932759398574,4.161276118641997,368.4325197361159,19.194596107657905,999.7900649699197,18.672911083892576,18.672911083892593
best_pair,5+7.5,nuisance,0.005,0.5,full_pressure_nuisance,4.0,0.5,1.5856997778272615,45.749671059390735,0.034660353639893005,5.371350656609656,453.25195118057354,21.289714680581643,2521.0775863066106,23.6324157588275,23.6324157588275
best_pair,5+7.5,nuisance,0.01,1.0,raw,1.0,1.0,35.24831220739428,617.6857463924956,0.057065121565872214,4.186148462525711,3900.9036327159924,62.457214416878955,10156.827270837306,18.080978959812068,18.080978959812068
best_pair,5+7.5,nuisance,0.01,1.0,shared_static_nuisance,1.0,1.0,1.831604411185077,202.94953037182694,0.009024925595192888,10.526359180794389,523.5406378741495,22.881010420742996,12918.051203627854,27.01067536753835,27.01067536753835
best_pair,5+7.5,nuisance,0.01,1.0,full_pressure_nuisance,0.25,2.0,0.7473830383697972,12.340345082630868,0.06056419276489639,4.063422990474754,213.6298592943854,14.616082214272927,320.51459615629517,10.177562171030935,10.177562171030935
best_pair,5+7.5,nuisance,0.01,1.0,full_pressure_nuisance,1.0,1.0,1.2624139331925497,21.590119430798936,0.05847183649163512,4.135486741321908,360.844837350666,18.99591633353511,947.1834346962896,18.344037691234128,18.344037691234128
best_pair,5+7.5,nuisance,0.01,1.0,full_pressure_nuisance,4.0,0.5,1.562035010011407,42.847509504094184,0.03645567800999381,5.237420094308979,446.4876807072131,21.130255102748123,2325.9138108350926,23.339471369708388,23.339471369708388
best_pair,5+7.5,nuisance,0.02,2.0,raw,1.0,1.0,16.72522262439177,324.4396689325499,0.05155110248823763,4.404341861111296,1850.967538802808,43.02287227513765,2531.383921797695,8.106794751979374,8.106794751979418
best_pair,5+7.5,nuisance,0.02,2.0,shared_static_nuisance,1.0,1.0,1.7088229173914613,87.81027600811126,0.019460397974761096,7.16843152721763,488.4451220589962,22.100794602434462,5214.584053281374,25.80401168034379,25.804011680343763
best_pair,5+7.5,nuisance,0.02,2.0,full_pressure_nuisance,0.25,2.0,0.6946839185527622,11.950602033796464,0.05812961695052573,4.147642055670798,198.5664915519123,14.091362302911394,288.50563478297744,9.516615864919805,9.516615864919805
best_pair,5+7.5,nuisance,0.02,2.0,full_pressure_nuisance,1.0,1.0,1.200531048539873,19.986464943411733,0.06006720307663071,4.080198528327872,343.1564081752893,18.524481320007027,833.8475416357944,17.483527321808896,17.483527321808896
best_pair,5+7.5,nuisance,0.02,2.0,full_pressure_nuisance,4.0,0.5,1.4908092295267321,35.331338300778285,0.04219509651277185,4.86820667732495,426.1287045438482,20.642885082852352,1830.4565784473446,22.284320067664616,22.284320067664616
best_pair,5+7.5,nuisance,0.05,5.0,raw,1.0,1.0,3.4712275201580027,250.39829726475816,0.013862823981137968,8.493254649165127,384.15808290893165,19.59995109455459,405.4773617507857,1.5957364229858544,1.5957364229858544
best_pair,5+7.5,nuisance,0.05,5.0,shared_static_nuisance,1.0,1.0,1.2797241022484493,22.988929639066654,0.0556669719878444,4.238392776428179,365.79272724102253,19.12570854219583,1022.380060175863,18.93372868424215,18.93372868424215
best_pair,5+7.5,nuisance,0.05,5.0,full_pressure_nuisance,0.25,2.0,0.5651872060029588,11.028250502973123,0.051249035905612514,4.417302591449126,161.55151655135316,12.710291757129463,216.6088590636484,7.7524403686898,7.7524403686898475
best_pair,5+7.5,nuisance,0.05,5.0,full_pressure_nuisance,1.0,1.0,0.9481664901580653,15.030622969804604,0.06308231482240362,3.981495133646446,271.0212347365259,16.462722579710984,495.26638661365905,13.60627597131417,13.606275971314144
best_pair,5+7.5,nuisance,0.05,5.0,full_pressure_nuisance,4.0,0.5,1.1444051483771058,18.820299432563928,0.06080695753421396,4.0553035043731285,327.11353920585725,18.086280413779313,748.4858627109015,16.73952517087866,16.73952517087866
best_single,5,expanded_nuisance,0.0025,0.25,raw,1.0,1.0,0.3999950131994865,8408.666003027356,4.756937819333971e-05,144.98940336438517,44.26714081733634,6.65335560580797,1569.039366117977,0.07980175667930343,0.07980175667930343
best_single,5,expanded_nuisance,0.0025,0.25,shared_static_nuisance,1.0,1.0,0.2693133453930159,3537.581649769677,7.612922387545464e-05,114.61047141525853,76.9797669049365,8.773811424058332,33108.661015513826,0.6482138391797055,0.6482138391797055
best_single,5,expanded_nuisance,0.0025,0.25,full_pressure_nuisance,0.25,2.0,0.010239890707627985,10.868048253838248,0.000942201439344142,32.57827750362923,2.9269414727847707,1.7108306382528842,3.8674450294824494,0.09994172103241714,0.09994172103241714
best_single,5,expanded_nuisance,0.0025,0.25,full_pressure_nuisance,1.0,1.0,0.011849269955401365,17.39583804837446,0.0006811554535315192,38.31571030117274,3.386961896854144,1.840370043457061,7.16331781356787,0.20608942887178616,0.20608942887178616
best_single,5,expanded_nuisance,0.0025,0.25,full_pressure_nuisance,4.0,0.5,0.012604339513855756,36.46682844905543,0.0003456384898254632,53.78844021058365,3.6027888493655724,1.8981013801600726,15.973326066073042,0.33131909173212587,0.33131909173322593
best_single,5,expanded_nuisance,0.005,0.5,raw,1.0,1.0,0.10709391439081628,2280.0907825027175,4.6969144918548275e-05,145.9128946191394,11.852001231459637,3.442673558654616,113.91189906610781,0.07357445924721219,0.07357445924721219
best_single,5,expanded_nuisance,0.005,0.5,shared_static_nuisance,1.0,1.0,0.09079251663462173,1403.5185816704093,6.46892159607636e-05,124.33232536555204,25.951876826030478,5.094298462598209,4428.386225221021,0.5086219982545686,0.5086219982545686
best_single,5,expanded_nuisance,0.005,0.5,full_pressure_nuisance,0.25,2.0,0.008158255591127705,10.735412282478649,0.0007599387314116346,36.27527472896789,2.3319327634485365,1.5270667187286011,3.043640154913052,0.09595455647329926,0.09595455647329926
best_single,5,expanded_nuisance,0.005,0.5,full_pressure_nuisance,1.0,1.0,0.00902857881619612,17.048720947003336,0.0005295751419864186,43.454644800304365,2.5807034988903625,1.606456815133965,5.349195444468016,0.21143816914158925,0.21143816914158925
best_single,5,expanded_nuisance,0.005,0.5,full_pressure_nuisance,4.0,0.5,0.009452913504396143,35.26890493213597,0.00026802401499522973,61.08198551634091,2.7019941291027183,1.6437743546797166,11.586037494451862,0.33364367101288067,0.33364367101288067
best_single,5,expanded_nuisance,0.01,1.0,raw,1.0,1.0,0.03377401794259072,747.9470719933033,4.515562558802705e-05,148.81409525081975,3.737744619046733,1.9333247577804236,11.784353362470286,0.05607217110671459,0.05607217110671459
best_single,5,expanded_nuisance,0.01,1.0,shared_static_nuisance,1.0,1.0,0.027542869682832816,441.4203851356299,6.239600754815628e-05,126.59647087262469,7.872776170758958,2.805846783193793,422.51180024089086,0.45221318404869104,0.45221318404869104
best_single,5,expanded_nuisance,0.01,1.0,full_pressure_nuisance,0.25,2.0,0.007176571522566011,10.67003942873046,0.0006725909093870979,38.55888823280314,2.051330958655358,1.4322468218346158,2.661094588773239,0.0928042738455623,0.0928042738455623
best_single,5,expanded_nuisance,0.01,1.0,full_pressure_nuisance,1.0,1.0,0.007802288381137945,16.82355251052265,0.0004637717495313691,46.43525714444777,2.2301841003407965,1.4933800923880016,4.561597652374707,0.21256140987569372,0.2125614098739791
best_single,5,expanded_nuisance,0.01,1.0,full_pressure_nuisance,4.0,0.5,0.008117348891699017,33.932867547959674,0.0002392178875017328,64.65515758584249,2.320240107883045,1.5232334384076016,9.572206187057544,0.3315098082913049,0.3315098082913049
best_single,5,expanded_nuisance,0.02,2.0,raw,1.0,1.0,0.015307771247279334,364.91128063853336,4.194929578634376e-05,154.39657521337392,1.6940992838451632,1.3015756927067912,2.6058620028498716,0.028732231768636676,0.028732231768636676
best_single,5,expanded_nuisance,0.02,2.0,shared_static_nuisance,1.0,1.0,0.009975571910153747,124.2122680507837,8.031068159930283e-05,111.58693378889761,2.851389333367146,1.6886057365078286,43.06054930449024,0.41698812205593777,0.41698812205593777
best_single,5,expanded_nuisance,0.02,2.0,full_pressure_nuisance,0.25,2.0,0.006002831299659395,10.583405331498902,0.0005671927996363745,41.98891432082536,1.7158323645012385,1.309897845063209,2.2077954698654345,0.0887651161253897,0.0887651161253897
best_single,5,expanded_nuisance,0.02,2.0,full_pressure_nuisance,1.0,1.0,0.006375164504680786,16.320352240102146,0.00039062664891605824,50.59633577354526,1.8222590374597853,1.349910751664637,3.6157483256709844,0.20998951061433352,0.20998951061433352
best_single,5,expanded_nuisance,0.02,2.0,full_pressure_nuisance,4.0,0.5,0.006579375201272164,30.282641573714937,0.0002172655640115294,67.8429230307066,1.8806300468880714,1.3713606552938842,6.923978010762371,0.3198498497014436,0.3198498497014436
best_single,5,expanded_nuisance,0.05,5.0,raw,1.0,1.0,0.010050783928200246,257.66134549744226,3.9007728958319896e-05,160.1122891909304,1.112312535887466,1.0546622852304266,1.2080957805241328,0.006510674907073089,0.006510674907073089
best_single,5,expanded_nuisance,0.05,5.0,shared_static_nuisance,1.0,1.0,0.004808080535515735,27.16894036547574,0.0001769697482065029,75.17102696853225,1.3743281765113822,1.1723174384574266,4.539643032755203,0.30852797644808966,0.308527976449271
best_single,5,expanded_nuisance,0.05,5.0,full_pressure_nuisance,0.25,2.0,0.004363188744312296,10.305153928111688,0.00042339869688019354,48.598765945184056,1.247161561968824,1.1167638792371573,1.5625565856244348,0.08431641571060662,0.08431641571060662
best_single,5,expanded_nuisance,0.05,5.0,full_pressure_nuisance,1.0,1.0,0.0044996300370203635,14.152631348806093,0.0003179359319212359,56.08286525578469,1.286161556170922,1.1340906296107565,2.2130502314106493,0.18236317521745204,0.18236317521745204
best_single,5,expanded_nuisance,0.05,5.0,full_pressure_nuisance,4.0,0.5,0.004588056454505107,19.387413824500076,0.00023665128810048574,65.00482053890123,1.3114371138907985,1.1451799482573901,3.0911914511819476,0.25385762468097706,0.25385762468097706
symmetric_10_40,10+40,expanded_nuisance,0.0025,0.25,raw,1.0,1.0,0.2757262837626513,5911.654938616106,4.664113291889761e-05,146.4250747903533,30.514415999168744,5.523985517646543,760.3952661065409,0.07250207339440387,0.07250207339440387
symmetric_10_40,10+40,expanded_nuisance,0.0025,0.25,shared_static_nuisance,1.0,1.0,0.20354093718276545,2880.9144917568447,7.065150241881762e-05,118.97050338834758,58.179567288342554,7.627553165225566,20377.899131563223,0.5927454298393258,0.5927454298393258
symmetric_10_40,10+40,expanded_nuisance,0.0025,0.25,full_pressure_nuisance,0.25,2.0,0.008171589322916173,10.755310676595894,0.0007597725038940966,36.27924277141113,2.3357440397280365,1.528314116838563,3.054265329720218,0.08792439229885853,0.08792439229885853
symmetric_10_40,10+40,expanded_nuisance,0.0025,0.25,full_pressure_nuisance,1.0,1.0,0.009034716875766957,16.701812924789856,0.0005409422867117063,42.99565146493783,2.5824579845224136,1.6070027954308024,5.243912452491187,0.204011186133287,0.204011186133287
symmetric_10_40,10+40,expanded_nuisance,0.0025,0.25,full_pressure_nuisance,4.0,0.5,0.009425887557514834,30.98960800647788,0.0003041628521259289,57.33857744951099,2.6942691086872896,1.6414228914838764,10.151158470933412,0.3164093483665059,0.3164093483665059
symmetric_10_40,10+40,expanded_nuisance,0.005,0.5,raw,1.0,1.0,0.07596279844773335,1655.8380803334887,4.5875740720031214e-05,147.64150216422257,8.406744546306928,2.899438660552578,58.67741625470162,0.06471146306679017,0.06471146306679017
symmetric_10_40,10+40,expanded_nuisance,0.005,0.5,shared_static_nuisance,1.0,1.0,0.06511567480987424,1065.6138153802704,6.110625995087848e-05,127.92550744523729,18.612480794097905,4.31421844533838,2411.363362723017,0.48114384378178915,0.48114384378178915
symmetric_10_40,10+40,expanded_nuisance,0.005,0.5,full_pressure_nuisance,0.25,2.0,0.006341406079172884,10.62390302801532,0.0005968998457958948,40.930708916250005,1.8126096243462853,1.3463319146281445,2.341245376240748,0.08861907112509129,0.08861907112509129
symmetric_10_40,10+40,expanded_nuisance,0.005,0.5,full_pressure_nuisance,1.0,1.0,0.006749361131541232,16.31641488299158,0.000413654664945842,49.16782948803554,1.9292183456600303,1.3889630469022674,3.8270547563233004,0.20680108661819713,0.20680108661819713
symmetric_10_40,10+40,expanded_nuisance,0.005,0.5,full_pressure_nuisance,4.0,0.5,0.006962195512774549,29.58486709045892,0.000235329619412752,65.18710644058434,1.9900543247786577,1.4106928527424591,7.158023299672656,0.3132444604873043,0.3132444604873043
symmetric_10_40,10+40,expanded_nuisance,0.01,1.0,raw,1.0,1.0,0.02592638013068438,591.8839613098228,4.380314694338062e-05,151.09404349725742,2.869252571297481,1.6938868236388998,7.158641546691304,0.04525863308215049,0.04525863308215049
symmetric_10_40,10+40,expanded_nuisance,0.01,1.0,shared_static_nuisance,1.0,1.0,0.02017870930288268,318.6197191856453,6.333163984469354e-05,125.65785249988966,5.767825342303536,2.401629726311601,223.43093582997903,0.4367319934251002,0.4367319934251002
symmetric_10_40,10+40,expanded_nuisance,0.01,1.0,full_pressure_nuisance,0.25,2.0,0.005618753995343173,10.56034719730932,0.0005320614834306566,43.3529933880911,1.6060487913307653,1.267299803255238,2.062032400219167,0.08852925766285241,0.08852925766285241
symmetric_10_40,10+40,expanded_nuisance,0.01,1.0,full_pressure_nuisance,1.0,1.0,0.005911729638298446,16.037073496288954,0.0003686289546323053,52.08411362371874,1.689792122618743,1.2999200447022667,3.294708177979811,0.20586648838782715,0.20586648838782715
symmetric_10_40,10+40,expanded_nuisance,0.01,1.0,full_pressure_nuisance,4.0,0.5,0.006078362577849994,28.109453589117866,0.00021623908691711946,68.00375602241459,1.7374220119829078,1.3181130497733902,5.937672996385132,0.30755724833511755,0.3075572483363026
symmetric_10_40,10+40,expanded_nuisance,0.02,2.0,raw,1.0,1.0,0.013308951404880531,325.8955398780528,4.083809005137236e-05,156.48304511518182,1.4728914274666491,1.2136273841120466,2.023365854365534,0.02054935358363122,0.02054935358363122
symmetric_10_40,10+40,expanded_nuisance,0.02,2.0,shared_static_nuisance,1.0,1.0,0.00804616916258638,89.61469031063481,8.978627426703856e-05,105.53463797542442,2.299894294913951,1.5165402384750466,25.05795571538365,0.39814993543578997,0.39814993543578997
symmetric_10_40,10+40,expanded_nuisance,0.02,2.0,full_pressure_nuisance,0.25,2.0,0.004963589509413335,10.474917989316795,0.00047385473704668834,45.93856096681222,1.4187784229141123,1.1911248561398222,1.806856904446304,0.0871886075775055,0.0871886075775055
symmetric_10_40,10+40,expanded_nuisance,0.02,2.0,full_pressure_nuisance,1.0,1.0,0.0051660841197604945,15.41327873929804,0.0003351710046343956,54.62189705911881,1.476658911091489,1.215178551115633,2.7671568453842372,0.1989716625979257,0.1989716625979257
symmetric_10_40,10+40,expanded_nuisance,0.02,2.0,full_pressure_nuisance,4.0,0.5,0.005291766199481351,24.646407228431677,0.0002147074074706053,68.24588751715653,1.5125835222054325,1.229871343761384,4.532434514994158,0.28985881753196135,0.2898588175332188
symmetric_10_40,10+40,expanded_nuisance,0.05,5.0,raw,1.0,1.0,0.009724933780447031,251.4188330147383,3.868021207415656e-05,160.78871956162908,1.0762509503677795,1.0374251541040345,1.140608541650446,0.004261846230432041,0.004261846230432041
symmetric_10_40,10+40,expanded_nuisance,0.05,5.0,shared_static_nuisance,1.0,1.0,0.004451848256893598,21.431167590073585,0.00020772775156476263,69.38294660439004,1.2725037469335314,1.1280530780657139,3.3156101114136507,0.26841775565057535,0.26841775565057535
symmetric_10_40,10+40,expanded_nuisance,0.05,5.0,full_pressure_nuisance,0.25,2.0,0.004072227694649655,10.158966497980302,0.00040085058804547214,49.94692288235171,1.1639940763443757,1.0788855714784473,1.4376688117729386,0.08020352899290376,0.08020352899290376
symmetric_10_40,10+40,expanded_nuisance,0.05,5.0,full_pressure_nuisance,1.0,1.0,0.0041718339920007175,13.102977499466594,0.00031838824360116226,56.04301461561968,1.1924652593864153,1.0920005766419794,1.8996530261348314,0.16083563045121937,0.16083563045121937
symmetric_10_40,10+40,expanded_nuisance,0.05,5.0,full_pressure_nuisance,4.0,0.5,0.004233096330461539,16.14432772043798,0.0002622033201854936,61.75624857945549,1.209976313388894,1.0999892333058965,2.374955008289661,0.21344700280171516,0.21344700280342271
best_pair,5+7.5,expanded_nuisance,0.0025,0.25,raw,1.0,1.0,0.45821664759910163,9657.591827949984,4.7446263598859015e-05,145.1773923191658,50.71048436796676,7.12112943064278,2064.390588252905,0.07893838831703814,0.07893838831703814
best_pair,5+7.5,expanded_nuisance,0.0025,0.25,shared_static_nuisance,1.0,1.0,0.2950360169402302,3866.036895219962,7.63148477204183e-05,114.47100059503802,84.33226277545175,9.183259920935035,39638.59942057615,0.6664715714034082,0.6664715714028613
best_pair,5+7.5,expanded_nuisance,0.0025,0.25,full_pressure_nuisance,0.25,2.0,0.012427047429733662,10.956844964715478,0.0011341811871713712,29.693321484959164,3.5521121801871756,1.8847047992158283,4.73184753343987,0.12455423555481515,0.12455423555188899
best_pair,5+7.5,expanded_nuisance,0.0025,0.25,full_pressure_nuisance,1.0,1.0,0.015015247343222793,17.799759374437322,0.0008435646250806381,34.430301071407314,4.291915942058001,2.071693978863191,9.288036044866844,0.20972215558839233,0.20972215558839233
best_pair,5+7.5,expanded_nuisance,0.0025,0.25,full_pressure_nuisance,4.0,0.5,0.016320684118200646,39.83628829236639,0.00040969389513450453,49.404926066646084,4.665058307135663,2.159874604493433,22.59407135829661,0.33639452426670263,0.33639452426670263
best_pair,5+7.5,expanded_nuisance,0.005,0.5,raw,1.0,1.0,0.1216456490052451,2592.3222424073597,4.69253578954285e-05,145.980955917159,13.462430521967239,3.669118493857515,147.1084862112182,0.0735203938433579,0.07352039384831524
best_pair,5+7.5,expanded_nuisance,0.005,0.5,shared_static_nuisance,1.0,1.0,0.10215362234936265,1563.3163115413254,6.534417993032134e-05,123.70764632152341,29.199303233462338,5.403637962841547,5549.807259859762,0.5168336379494981,0.5168336379494981
best_pair,5+7.5,expanded_nuisance,0.005,0.5,full_pressure_nuisance,0.25,2.0,0.010166777793089388,10.833049664642985,0.0009384963706269914,32.64252168362452,2.9060430835471025,1.7047120236412667,3.827465951562837,0.1148061738281861,0.1148061738281861
best_pair,5+7.5,expanded_nuisance,0.005,0.5,full_pressure_nuisance,1.0,1.0,0.011723938478420237,17.487983701237702,0.0006703996686359264,38.62185282106152,3.3511375010382625,1.8306112370020737,7.125093056831419,0.21326202913719514,0.21326202913719514
best_pair,5+7.5,expanded_nuisance,0.005,0.5,full_pressure_nuisance,4.0,0.5,0.012502802444087635,38.80917014125254,0.0003221610356155922,55.71389144488298,3.573765779782616,1.89044063111821,16.862384789398035,0.33948460212283194,0.33948460212283194
best_pair,5+7.5,expanded_nuisance,0.01,1.0,raw,1.0,1.0,0.03741820864257761,826.004930712418,4.5300224310168364e-05,148.5763974527108,4.1410444041895405,2.034955627081225,14.418423999579367,0.057683724086912344,0.05768372408059402
best_pair,5+7.5,expanded_nuisance,0.01,1.0,shared_static_nuisance,1.0,1.0,0.030938235758085852,501.59776396704996,6.167937335565592e-05,127.32979023632485,8.843298031264895,2.9737683217199176,539.2974993722402,0.4547968978751566,0.4547968978751566
best_pair,5+7.5,expanded_nuisance,0.01,1.0,full_pressure_nuisance,0.25,2.0,0.008742707432223717,10.75865163379731,0.0008126211099501828,35.07970640724209,2.49899082894869,1.5808196699651387,3.268745141508325,0.10448437165807048,0.10448437165109403
best_pair,5+7.5,expanded_nuisance,0.01,1.0,full_pressure_nuisance,1.0,1.0,0.009822729793263818,17.25474939161125,0.0005692768738814219,41.91198492520039,2.8077013738481935,1.6756196984543341,5.890038365355486,0.21371486041339352,0.21371486041339352
best_pair,5+7.5,expanded_nuisance,0.01,1.0,full_pressure_nuisance,4.0,0.5,0.010355275611775738,37.37113604966557,0.0002770928771877248,60.07410633168788,2.9599227682815843,1.720442608249861,13.448542902174657,0.33814139782023245,0.3381413978213103
best_pair,5+7.5,expanded_nuisance,0.02,2.0,raw,1.0,1.0,0.016228373530410067,384.4257357637038,4.2214586643557116e-05,153.9106702489533,1.7959816312727932,1.3401423921631586,2.91031240280118,0.03098574452802061,0.03098574452802061
best_pair,5+7.5,expanded_nuisance,0.02,2.0,shared_static_nuisance,1.0,1.0,0.010867833942754146,141.52877620646115,7.678886396149026e-05,114.11713996810603,3.1064309956637848,1.7625070200324833,53.45212993030065,0.42015938247837736,0.4201593824792449
best_pair,5+7.5,expanded_nuisance,0.02,2.0,full_pressure_nuisance,0.25,2.0,0.00680304527641562,10.648008525674213,0.0006389030643629076,39.562389506997285,1.9445632701861078,1.3944759840836656,2.517381415357197,0.09190882524055026,0.09190882524055026
best_pair,5+7.5,expanded_nuisance,0.02,2.0,full_pressure_nuisance,1.0,1.0,0.007342911633384741,16.729037336712267,0.00043893210861993526,47.73108694097386,2.098877146680614,1.4487502016153835,4.268905317148399,0.21201837359546583,0.21201837359546583
best_pair,5+7.5,expanded_nuisance,0.02,2.0,full_pressure_nuisance,4.0,0.5,0.007619269476868418,33.25882784309551,0.0002290901384983767,66.06885838226337,2.177870493047014,1.475760987777836,8.806382465141043,0.328321641167824,0.3283216411667139
