fabric_mode,state_log_sigma,state_precision_percent,n_additional_pressures,pressure_1_mpa,pressure_2_mpa,pressure_span_mpa,lambda_min,lambda_max,spectral_ratio,condition_number,lambda_min_gain,worst_sd_reduction,determinant_gain,strong_direction_rotation_deg,weak_direction_rotation_deg
shared,0.0025,0.25,2,10.0,60.0,50.0,2.078577194555944,23.721469327251103,0.08762430209869357,3.378218329770657,594.1346415541683,24.37487726234059,1713.5035726558567,24.955718668326476,24.955718668326494
shared,0.0025,0.25,2,12.5,15.0,26.5,2.0731888705716037,23.037005431087202,0.08999385257660036,3.3334471803396486,592.5944582271316,24.34326309735676,1659.7480367373732,24.813411427790744,24.813411427790744
shared,0.0025,0.25,2,12.5,17.5,26.5,2.0451464671249853,22.327795229362387,0.09159643601691113,3.3041572821620426,584.578896734534,24.178066439120688,1586.8925709021282,24.434053473951934,24.434053473951916
shared,0.0025,0.25,2,12.5,22.5,26.5,1.9985219647548584,21.255672883158255,0.09402299215558449,3.2612415440524236,571.2518805063806,23.90087614516214,1476.2538855639673,23.79976315696093,23.79976315696093
shared,0.0025,0.25,2,12.5,25.0,26.5,1.9806408327657223,20.879620068707347,0.09486000349853796,3.246821639737403,566.1407881818939,23.79371320710355,1437.1615522508332,23.55650542359041,23.55650542359039
shared,0.0025,0.25,2,12.5,27.5,26.5,1.9666330155849985,20.600704767195374,0.09546435608924754,3.2365280570578183,562.1368332354893,23.70942498744939,1407.9352232795159,23.366765545096168,23.366765545096168
shared,0.0025,0.25,2,12.5,30.0,26.5,1.9564776755090132,20.41071999830256,0.09585539734373515,3.2299196164606636,559.2340594767331,23.64813014757685,1387.7476219961247,23.23056037173607,23.23056037173607
shared,0.0025,0.25,2,12.5,35.0,26.5,1.9468570722533274,20.26166109976624,0.09608575835254635,3.2260455041886287,556.4841333821803,23.589915925712415,1370.8387941135743,23.107338800781648,23.107338800781662
shared,0.0025,0.25,2,12.5,40.0,27.5,1.94898059284737,20.359177758031528,0.09572982838555517,3.2320372674375806,557.0911145182569,23.60277768649819,1378.9388865149476,23.14854033170633,23.148540331706347
shared,0.0025,0.25,2,12.5,45.0,32.5,1.9592782626361154,20.63419161913554,0.09495299349741129,3.245231400789857,560.0345714005915,23.665049575282776,1404.9499384896412,23.304452250028085,23.304452250028085
shared,0.0025,0.25,2,12.5,50.0,37.5,1.974454044893867,21.028110860170422,0.09389593092899763,3.2634473758505376,564.3723741897439,23.75652277143572,1442.8612106340122,23.528820646955328,23.528820646955328
shared,0.0025,0.25,2,12.5,55.0,42.5,1.9919793800255587,21.49501140585063,0.09267170611890771,3.2849322787592037,569.381766544214,23.8617217849889,1487.989232539963,23.785924624473928,23.785924624473928
shared,0.0025,0.25,2,12.5,60.0,47.5,2.01014870398279,22.001009442473336,0.0913662034116563,3.3083177160994235,574.5752348478616,23.970299014569292,1536.9086815653638,24.051504747397587,24.051504747397587
shared,0.0025,0.25,2,15.0,17.5,24.0,1.9931995420489796,21.13212475324254,0.09432082979460646,3.2560884485827852,569.7305342148695,23.86902876563832,1463.7645152642817,23.730337081439142,23.730337081439142
shared,0.0025,0.25,2,15.0,22.5,24.0,1.9233948764154316,19.73895987629994,0.09744155155433505,3.203523430127125,549.777765511537,23.44734026518865,1319.3802817311432,22.77896110380419,22.77896110380419
shared,0.0025,0.25,2,15.0,25.0,24.0,1.8947674326491954,19.229913414890014,0.0985322914237382,3.1857427884188585,541.5949777443988,23.27219323021358,1266.223911047434,22.38941266766437,22.389412667664356
shared,0.0025,0.25,2,15.0,27.5,24.0,1.8714068907972048,18.840512478126442,0.09932887404044241,3.1729428058589613,534.9176663623173,23.12828714717796,1225.288073373552,22.07281164697608,22.07281164697608
shared,0.0025,0.25,2,15.0,30.0,24.0,1.8537590161130115,18.563769850861796,0.09985897428193732,3.1645098337888893,529.8732476478484,23.018975816657186,1195.905111018007,21.835390080193967,21.835390080193967
shared,0.0025,0.25,2,15.0,35.0,24.0,1.8356053837771313,18.310738271130806,0.10024748082774988,3.158371892729752,524.6842645929812,22.905987527128822,1168.0527276640864,21.597978389388828,21.597978389388828
shared,0.0025,0.25,2,15.0,40.0,25.0,1.8373515638248161,18.385299817445166,0.09993590434034792,3.163291588970845,525.1833877717775,22.916879974633925,1173.9247256286567,21.636097936118905,21.636097936118922
