replicate,block_length_samples,fabric_mode,design,pressures_mpa,static_lambda_min,combined_lambda_min,lambda_min_gain,worst_sd_reduction,spectral_ratio
215,5,expanded_nuisance,best_single,5,0.0033229290714109627,0.008438569621292302,2.53949736510902,1.5935800466587864,0.0004803466781829263
215,5,expanded_nuisance,best_pair,5+7.5,0.0033229290714109627,0.010993041498556622,3.308238383158994,1.8188563393404642,0.0006103443540193279
216,5,shared,best_single,5,0.0037118386404488835,2.1643470288759783,583.0929731940712,24.147318136680752,0.0881577479489413
216,5,shared,best_pair,5+7.5,0.0037118386404488835,2.233139725529834,601.6262940944474,24.528071552701558,0.08288126054645233
216,5,nuisance,best_single,5,0.0037118386404488835,1.2428842347582503,334.8432825754367,18.298723523115942,0.05940648131676509
216,5,nuisance,best_pair,5+7.5,0.0037118386404488835,1.2989297852775958,349.9424169797727,18.7067478996156,0.058097869014654434
216,5,expanded_nuisance,best_single,5,0.0037118386404488835,0.009228187197921844,2.486149881991059,1.5767529552821706,0.0005393401038087748
216,5,expanded_nuisance,best_pair,5+7.5,0.0037118386404488835,0.011931468721576799,3.214436261198545,1.7928848990380126,0.000679605444890562
217,5,shared,best_single,5,0.0032968431274307264,2.118676344899788,642.637900260332,25.350303750849456,0.08683114592610344
217,5,shared,best_pair,5+7.5,0.0032968431274307264,2.183437428794968,662.2812625290272,25.734825869413363,0.08161753839871264
217,5,nuisance,best_single,5,0.0032968431274307264,1.216318520414096,368.9343027255256,19.20766260442758,0.05879132544192854
217,5,nuisance,best_pair,5+7.5,0.0032968431274307264,1.268778571711829,384.84651003112936,19.617505193860133,0.05744982855552931
217,5,expanded_nuisance,best_single,5,0.0032968431274307264,0.008656403949273805,2.6256644962115185,1.6203902296087564,0.0005131642786852318
217,5,expanded_nuisance,best_pair,5+7.5,0.0032968431274307264,0.011258778189194185,3.41501786831098,1.847976695824647,0.0006506673961078379
218,5,shared,best_single,5,0.0031313394479739465,2.202584478084722,703.4000991204732,26.52169110596972,0.08861622066342222
218,5,shared,best_pair,5+7.5,0.0031313394479739465,2.2741383283612375,726.2509753877565,26.949044053319525,0.08339565714627825
218,5,nuisance,best_single,5,0.0031313394479739465,1.2608192021040443,402.64532895653497,20.066024243893832,0.059461361984017906
218,5,nuisance,best_pair,5+7.5,0.0031313394479739465,1.3188951306171541,421.1920018669684,20.522962794561813,0.05822687143970216
218,5,expanded_nuisance,best_single,5,0.0031313394479739465,0.008717449690036183,2.783936342537564,1.668513213174401,0.0005024426122859808
218,5,expanded_nuisance,best_pair,5+7.5,0.0031313394479739465,0.01131896023671164,3.614734341253001,1.9012454710670583,0.0006361383877582129
219,5,shared,best_single,5,0.0031634106785687344,2.1445105862454956,677.9109019179787,26.03672218075806,0.087983647821333
219,5,shared,best_pair,5+7.5,0.0031634106785687344,2.212157831958529,699.2951774947559,26.444189862704356,0.08288941645071285
219,5,nuisance,best_single,5,0.0031634106785687344,1.2291717401649578,388.55901590402704,19.711900362573544,0.05917706402479358
219,5,nuisance,best_pair,5+7.5,0.0031634106785687344,1.2818746159266723,405.21915937473176,20.130056119512727,0.05788761010422027
219,5,expanded_nuisance,best_single,5,0.0031634106785687344,0.008177146133999003,2.584914500477915,1.6077669297749333,0.0004808406789194967
219,5,expanded_nuisance,best_pair,5+7.5,0.0031634106785687344,0.0106547735513991,3.368128464502682,1.8352461591031002,0.000611060016032934
220,5,shared,best_single,5,0.003248374808441312,2.247823219315731,691.983946395126,26.305587740917822,0.08922465543073621
220,5,shared,best_pair,5+7.5,0.003248374808441312,2.3222119029662576,714.8842236221315,26.737318931077056,0.08423964560723475
220,5,nuisance,best_single,5,0.003248374808441312,1.2768616877823415,393.077081026566,19.82617161800447,0.059259736291428444
220,5,nuisance,best_pair,5+7.5,0.003248374808441312,1.3344915329376517,410.81821268586583,20.268650983374936,0.0581312813687093
220,5,expanded_nuisance,best_single,5,0.003248374808441312,0.008358747352621432,2.5732090185221765,1.6041225073298413,0.0004719432510193921
220,5,expanded_nuisance,best_pair,5+7.5,0.003248374808441312,0.010982087575359234,3.3807944658420856,1.8386936846147282,0.0006051210861322626
221,5,shared,best_single,5,0.003449064694556192,2.1314694892836,617.9847808154456,24.859299684734594,0.08774412392886288
221,5,shared,best_pair,5+7.5,0.003449064694556192,2.198072038505465,637.2951026331217,25.244704447331557,0.0824282942576483
221,5,nuisance,best_single,5,0.003449064694556192,1.2267410514464014,355.6735405348064,18.859309121354535,0.059424108786723745
221,5,nuisance,best_pair,5+7.5,0.003449064694556192,1.2816967479922994,371.6070475614032,19.277112012991033,0.0580879613617218
221,5,expanded_nuisance,best_single,5,0.003449064694556192,0.009102155121073263,2.6390212788526664,1.6245064723948213,0.0005398698973121194
221,5,expanded_nuisance,best_pair,5+7.5,0.003449064694556192,0.011801436050169034,3.4216337167568214,1.8497658545764168,0.0006820812469799474
222,5,shared,best_single,5,0.003530367458248973,2.1712150053731425,615.0110522631102,24.79941636940495,0.08752962513948848
222,5,shared,best_pair,5+7.5,0.003530367458248973,2.2388885127872173,634.1800221265589,25.182931166299106,0.0822661385290782
222,5,nuisance,best_single,5,0.003530367458248973,1.2463650485242865,353.0411673187332,18.78938975376085,0.059160830495243275
222,5,nuisance,best_pair,5+7.5,0.003530367458248973,1.3025692072204458,368.9613680799412,19.20836713726446,0.05787003141966896
222,5,expanded_nuisance,best_single,5,0.003530367458248973,0.009336562997690478,2.644643399903001,1.626235960708962,0.0005437280918309206
222,5,expanded_nuisance,best_pair,5+7.5,0.003530367458248973,0.012125218983173536,3.4345487053598447,1.853253545891615,0.0006883472430181521
223,5,shared,best_single,5,0.0034943026429563595,2.267650665753213,648.9565723004073,25.474626048293768,0.08910355624478165
223,5,shared,best_pair,5+7.5,0.0034943026429563595,2.3427062751158596,670.4359966753794,25.892778851938225,0.08409805949408024
223,5,nuisance,best_single,5,0.0034943026429563595,1.291766397993461,369.67788139282646,19.22700916400745,0.05938186978133349
223,5,nuisance,best_pair,5+7.5,0.0034943026429563595,1.350914699026229,386.60495013199136,19.66227225251424,0.05826021635917869
223,5,expanded_nuisance,best_single,5,0.0034943026429563595,0.008901779481287342,2.547512448365371,1.5960928695929228,0.0004992070464716619
223,5,expanded_nuisance,best_pair,5+7.5,0.0034943026429563595,0.011592443281935871,3.317526976463627,1.8214079654112714,0.0006343554162694744
224,5,shared,best_single,5,0.003132866759609998,2.2997718539920697,734.0790497832605,27.09389321938175,0.08964683708517998
224,5,shared,best_pair,5+7.5,0.003132866759609998,2.377923674579864,759.0248347733387,27.5504053468064,0.0847168674496589
224,5,nuisance,best_single,5,0.003132866759609998,1.3041456201665649,416.27867389065545,20.402908466457802,0.05931279176554026
224,5,nuisance,best_pair,5+7.5,0.003132866759609998,1.3639931042079474,435.3817793316391,20.86580406626208,0.05823254670347646
224,5,expanded_nuisance,best_single,5,0.003132866759609998,0.008261641028810995,2.6370866247243354,1.6239109041829651,0.00045703458843898335
224,5,expanded_nuisance,best_pair,5+7.5,0.003132866759609998,0.010852941886754675,3.4642207024807297,1.8612417098487584,0.0005859851251402839
225,5,shared,best_single,5,0.0037390711891520656,2.0622465574266697,551.539795072567,23.484884395554666,0.0864508118130129
225,5,shared,best_pair,5+7.5,0.0037390711891520656,2.1239778063574177,568.0495767289968,23.833790649600765,0.08123283767734088
225,5,nuisance,best_single,5,0.0037390711891520656,1.1922616702712456,318.8657316101069,17.856811910587705,0.05894174180461397
225,5,nuisance,best_pair,5+7.5,0.0037390711891520656,1.2439019253564703,332.67671633675377,18.239427522177163,0.05760441133828874
225,5,expanded_nuisance,best_single,5,0.0037390711891520656,0.009479128206146825,2.5351558519795048,1.592217275367751,0.0005750243667219639
225,5,expanded_nuisance,best_pair,5+7.5,0.0037390711891520656,0.012262778863386448,3.279632358689421,1.810975526805766,0.0007251943693683619
226,5,shared,best_single,5,0.0034841458835495054,2.137112211556906,613.3819544260022,24.7665491020853,0.08675614467042977
226,5,shared,best_pair,5+7.5,0.0034841458835495054,2.20224849811282,632.0770058770498,25.14114169796292,0.08158066701745753
226,5,nuisance,best_single,5,0.0034841458835495054,1.2292943230517448,352.82515834250603,18.783640710536016,0.0588051168622475
226,5,nuisance,best_pair,5+7.5,0.0034841458835495054,1.2822878660595218,368.03506768011084,19.184240086073537,0.05747847787881027
226,5,expanded_nuisance,best_single,5,0.0034841458835495054,0.009137997952164412,2.622736893799347,1.6194866142698887,0.0005373578446130137
226,5,expanded_nuisance,best_pair,5+7.5,0.0034841458835495054,0.011836348983357947,3.3972024648117083,1.843150147115451,0.0006787059869318631
227,5,shared,best_single,5,0.0035488127657026247,2.240629857495003,631.3744920976083,25.127166416004975,0.08852343266711317
227,5,shared,best_pair,5+7.5,0.0035488127657026247,2.3129805633452287,651.7617907878791,25.52962574711739,0.08325210375601073
227,5,nuisance,best_single,5,0.0035488127657026247,1.277083477194468,359.8621740591096,18.970033580864047,0.059257407459461196
227,5,nuisance,best_pair,5+7.5,0.0035488127657026247,1.3359341923916324,376.44538627191633,19.402200552306336,0.058009310088792544
227,5,expanded_nuisance,best_single,5,0.0035488127657026247,0.009187741906858005,2.5889621440873443,1.6090252154914615,0.0005212349104916628
227,5,expanded_nuisance,best_pair,5+7.5,0.0035488127657026247,0.011876474236176104,3.346604912762902,1.8293728195102554,0.0006567798815191155
228,5,shared,best_single,5,0.003243134074831122,2.0384433981033787,628.5412046091635,25.07072405434601,0.08655582115912362
228,5,shared,best_pair,5+7.5,0.003243134074831122,2.0991362556020343,647.2554655981472,25.441215882857236,0.08124230457452422
228,5,nuisance,best_single,5,0.003243134074831122,1.1716920800247048,361.2838855839525,19.007469205129663,0.05873866273077594
228,5,nuisance,best_pair,5+7.5,0.003243134074831122,1.2205772042385188,376.3573062584769,19.39993057354786,0.057297041523909804
228,5,expanded_nuisance,best_single,5,0.003243134074831122,0.007941726969017626,2.448781575405935,1.5648583243878453,0.00048667173384951294
228,5,expanded_nuisance,best_pair,5+7.5,0.003243134074831122,0.010306670079097469,3.177996913258716,1.782693723907367,0.000615413810849172
229,5,shared,best_single,5,0.0034380340674560195,2.0933785874500517,608.8882618312888,24.675661325105125,0.08631231357734195
229,5,shared,best_pair,5+7.5,0.0034380340674560195,2.1564835165570675,627.2432076720991,25.04482396967683,0.0809324662564764
229,5,nuisance,best_single,5,0.0034380340674560195,1.2055743537219734,350.6580592478075,18.725866048004495,0.0588041426844477
229,5,nuisance,best_pair,5+7.5,0.0034380340674560195,1.2585088471521506,366.05479249465,19.132558440905125,0.05739841668364844
229,5,expanded_nuisance,best_single,5,0.0034380340674560195,0.008898465096503827,2.588242269247863,1.608801500884389,0.0005337251160727202
229,5,expanded_nuisance,best_pair,5+7.5,0.0034380340674560195,0.01155633327530392,3.3613201755894915,1.8333903500317361,0.0006752117437174404
230,5,shared,best_single,5,0.0031840657009616358,2.2314925999142963,700.8312043436641,26.473216735857093,0.08857293851576707
230,5,shared,best_pair,5+7.5,0.0031840657009616358,2.3048227682585347,723.8615608850167,26.904675446565356,0.0834004963729606
230,5,nuisance,best_single,5,0.0031840657009616358,1.2765277828068988,400.9112570828448,20.022768466993888,0.05932724118890277
230,5,nuisance,best_pair,5+7.5,0.0031840657009616358,1.3343470021603994,419.07018493915075,20.471203797997585,0.05808145624523638
230,5,expanded_nuisance,best_single,5,0.0031840657009616358,0.008624768296866314,2.7087281189774144,1.6458214116292855,0.0004899980394300559
230,5,expanded_nuisance,best_pair,5+7.5,0.0031840657009616358,0.011218193860890846,3.523229391121792,1.8770267422500384,0.0006214148899982056
231,5,shared,best_single,5,0.0034822530580356226,2.135084011312494,613.1329273688451,24.761521103697266,0.0873057595471212
231,5,shared,best_pair,5+7.5,0.0034822530580356226,2.2012384547070005,632.1305252722625,25.14220605420818,0.08180856764379375
231,5,nuisance,best_single,5,0.0034822530580356226,1.2257429923877405,351.9971041619806,18.76158586479247,0.059151489115335736
231,5,nuisance,best_pair,5+7.5,0.0034822530580356226,1.2809855688355345,367.8611368807736,19.17970638150578,0.05772832221929175
231,5,expanded_nuisance,best_single,5,0.0034822530580356226,0.008918543050401517,2.561141566039019,1.6003566996263736,0.0005278515593257596
231,5,expanded_nuisance,best_pair,5+7.5,0.0034822530580356226,0.011372080899634707,3.265725009097938,1.8071317077340927,0.0006554652641584786
232,5,shared,best_single,5,0.0034476707527373307,2.3017266200987754,667.6178745523437,25.838302470408998,0.08934719627354766
232,5,shared,best_pair,5+7.5,0.0034476707527373307,2.3787003825224344,689.944183513994,26.266788602986736,0.08451861765377308
232,5,nuisance,best_single,5,0.0034476707527373307,1.3137261425389681,381.0474481926429,19.520436680377898,0.05943890782190893
232,5,nuisance,best_pair,5+7.5,0.0034476707527373307,1.3727567550757807,398.16933040542216,19.954180775101296,0.05835083467508512
232,5,expanded_nuisance,best_single,5,0.0034476707527373307,0.009149747728643742,2.6538925508995197,1.6290772083911553,0.0005058459663835335
232,5,expanded_nuisance,best_pair,5+7.5,0.0034476707527373307,0.011796931590667192,3.421710608909171,1.8497866387530133,0.0006368913763867656
233,5,shared,best_single,5,0.0036559072970800965,2.0990855621683697,574.1626883824076,23.96169210181968,0.08654211489279892
233,5,shared,best_pair,5+7.5,0.0036559072970800965,2.162526238821271,591.5156110627968,24.321093952838485,0.08114251086310208
233,5,nuisance,best_single,5,0.0036559072970800965,1.2088915680552208,330.6680038141939,18.184279029265745,0.058857349597358465
233,5,nuisance,best_pair,5+7.5,0.0036559072970800965,1.2622736872725748,345.26961016783133,18.58143186538194,0.057454091835170994
233,5,expanded_nuisance,best_single,5,0.0036559072970800965,0.009376064137529116,2.56463399523768,1.6014474687724478,0.0005605684493300836
233,5,expanded_nuisance,best_pair,5+7.5,0.0036559072970800965,0.012162855562826369,3.3269048076083902,1.823980484437372,0.000708320280838457
234,5,shared,best_single,5,0.0034986864125983175,1.966960732768115,562.1997803762416,23.71075242113252,0.08398308504782115
234,5,shared,best_pair,5+7.5,0.0034986864125983175,2.022393793216335,578.0437440560424,24.042540299561576,0.0786540213587942
234,5,nuisance,best_single,5,0.0034986864125983175,1.1469483202632196,327.8225553834167,18.10587074358526,0.058177720731290294
234,5,nuisance,best_pair,5+7.5,0.0034986864125983175,1.1946309855558648,341.4512890478418,18.478400608489952,0.0566830067125414
234,5,expanded_nuisance,best_single,5,0.0034986864125983175,0.009252760020465711,2.644638281141093,1.62623438690156,0.0005807340321774311
234,5,expanded_nuisance,best_pair,5+7.5,0.0034986864125983175,0.01194608351794546,3.4144481983092736,1.847822555958573,0.0007303326982727383
235,5,shared,best_single,5,0.0033130529052181057,2.1163687328464187,638.7971437199532,25.27443656582582,0.0869846310946286
235,5,shared,best_pair,5+7.5,0.0033130529052181057,2.181659895862665,658.504394067031,25.661340457330574,0.08147539674326794
235,5,nuisance,best_single,5,0.0033130529052181057,1.215736648939385,366.9535874373097,19.15603266434127,0.05904634373501812
235,5,nuisance,best_pair,5+7.5,0.0033130529052181057,1.270473477625188,383.475155384381,19.58252168093734,0.05761552235436764
235,5,expanded_nuisance,best_single,5,0.0033130529052181057,0.008727801507022459,2.6343682871094654,1.6230737158581139,0.0005200464657290104
235,5,expanded_nuisance,best_pair,5+7.5,0.0033130529052181057,0.011195881983121492,3.379324841293001,1.83829400295301,0.0006495855630154173
236,5,shared,best_single,5,0.0034333612055716944,2.189335154288221,637.6652566398622,25.252034702967247,0.08828662458324363
236,5,shared,best_pair,5+7.5,0.0034333612055716944,2.259279845806472,658.0373315047915,25.65223833322916,0.08312064573746453
236,5,nuisance,best_single,5,0.0034333612055716944,1.2524934632460274,364.8009598330254,19.099763344948162,0.05924587672066129
236,5,nuisance,best_pair,5+7.5,0.0034333612055716944,1.3083311460125977,381.064230553262,19.520866542068823,0.0579876605711038
236,5,expanded_nuisance,best_single,5,0.0034333612055716944,0.008825109576914514,2.5703993982902333,1.6032465182529583,0.0005100705542178924
236,5,expanded_nuisance,best_pair,5+7.5,0.0034333612055716944,0.011479496384391386,3.343515493144834,1.8285282314322724,0.000647000612439432
237,5,shared,best_single,5,0.003481917082504671,2.080126660412039,597.408442281379,24.441940231523745,0.08615035573004667
237,5,shared,best_pair,5+7.5,0.003481917082504671,2.1423575652122415,615.2810404293617,24.804859210029026,0.08082226402321703
237,5,nuisance,best_single,5,0.003481917082504671,1.2005128533786884,344.78502070334065,18.568387671075286,0.05880146596206339
237,5,nuisance,best_pair,5+7.5,0.003481917082504671,1.252933436526288,359.8401130290579,18.9694521014461,0.05741348350144976
237,5,expanded_nuisance,best_single,5,0.003481917082504671,0.009130342796773494,2.622217181060987,1.6193261503048073,0.0005499647215574003
237,5,expanded_nuisance,best_pair,5+7.5,0.003481917082504671,0.011848706856673719,3.402926197240317,1.8447021974400954,0.0006953925073648657
238,5,shared,best_single,5,0.0033993006275232496,2.220956105696295,653.3567780718755,25.5608446275133,0.08929034726737227
238,5,shared,best_pair,5+7.5,0.0033993006275232496,2.2940454152535827,674.8580565894338,25.978030267698006,0.08433121411870848
238,5,nuisance,best_single,5,0.0033993006275232496,1.2678137023190843,372.9631007195797,19.312252606042094,0.05952869997933949
238,5,nuisance,best_pair,5+7.5,0.0033993006275232496,1.3242082329776494,389.55313991821765,19.73710059553372,0.05837766380977034
238,5,expanded_nuisance,best_single,5,0.0033993006275232496,0.008602605051552192,2.5306985154237744,1.5908169333470694,0.0004915625846740638
238,5,expanded_nuisance,best_pair,5+7.5,0.0033993006275232496,0.01118757769295664,3.2911410077631102,1.8141502164272698,0.0006238384612909157
239,5,shared,best_single,5,0.0035249792300020566,2.1664386665914557,614.5961508517007,24.791049813424618,0.08741867640769353
239,5,shared,best_pair,5+7.5,0.0035249792300020566,2.233938513873041,633.7451565272735,25.174295551758217,0.08222479320856221
239,5,nuisance,best_single,5,0.0035249792300020566,1.2454139617436566,353.3110070957581,18.796569024578876,0.05916560868628977
239,5,nuisance,best_pair,5+7.5,0.0035249792300020566,1.3008581312332264,369.03994218214655,19.21041233763988,0.05788320902838827
239,5,expanded_nuisance,best_single,5,0.0035249792300020566,0.009296801621141437,2.6374060709390372,1.6240092582676484,0.0005422661650990781
239,5,expanded_nuisance,best_pair,5+7.5,0.0035249792300020566,0.01200338596305306,3.405235940367812,1.8453281389410967,0.0006826719966601388
240,5,shared,best_single,5,0.0032847184135207375,1.9781553196951276,602.2298019679668,24.540370860440696,0.08472783674708158
240,5,shared,best_pair,5+7.5,0.0032847184135207375,2.0349032507966656,619.5061477478513,24.88988042855673,0.079348057745905
240,5,nuisance,best_single,5,0.0032847184135207375,1.1501683705097474,350.15737293503196,18.712492429792242,0.058399237900861566
240,5,nuisance,best_pair,5+7.5,0.0032847184135207375,1.19785695082763,364.675689062705,19.096483683199505,0.05687723887845517
240,5,expanded_nuisance,best_single,5,0.0032847184135207375,0.008767279482178925,2.6691114361859967,1.63374154510008,0.0005489501222060179
240,5,expanded_nuisance,best_pair,5+7.5,0.0032847184135207375,0.011309247359547747,3.4429883892013406,1.8555291399493947,0.0006896365170066894
241,5,shared,best_single,5,0.0034064372845781232,2.164498186343217,635.4140720988742,25.207420972778515,0.08768756053878501
241,5,shared,best_pair,5+7.5,0.0034064372845781232,2.2321745720807935,655.2812764780554,25.59846238503507,0.08257972627950713
241,5,nuisance,best_single,5,0.0034064372845781232,1.2418471971114544,364.55894923814907,19.093426859475727,0.059115108799243934
241,5,nuisance,best_pair,5+7.5,0.0034064372845781232,1.2956492539407138,380.3531800824497,19.50264546369158,0.05783456240428761
241,5,expanded_nuisance,best_single,5,0.0034064372845781232,0.008833382354828778,2.593143985013294,1.6103241863094817,0.0005152888566413779
241,5,expanded_nuisance,best_pair,5+7.5,0.0034064372845781232,0.011425216841550512,3.35400768811321,1.8313950114907516,0.0006501016630817881
242,5,shared,best_single,5,0.00341955680360595,2.206092093416052,645.1397710632298,25.399601789461773,0.08855060143226727
242,5,shared,best_pair,5+7.5,0.00341955680360595,2.2771830653450005,665.9292990669705,25.80560596201861,0.08343730882584842
242,5,nuisance,best_single,5,0.00341955680360595,1.2625532682237524,369.21546876846145,19.214980321833835,0.05934773755205104
242,5,nuisance,best_pair,5+7.5,0.00341955680360595,1.3187872934474911,385.6602972808697,19.638235594901843,0.05811009189112678
242,5,expanded_nuisance,best_single,5,0.00341955680360595,0.008872867507869753,2.59474195559882,1.6108202741456974,0.0005096299296567243
242,5,expanded_nuisance,best_pair,5+7.5,0.00341955680360595,0.011508109533076905,3.365380426183157,1.8344973224791463,0.0006447223864769361
243,5,shared,best_single,5,0.0035792088312225356,2.2126706515545,618.201048302266,24.863649134876923,0.08871509554529855
243,5,shared,best_pair,5+7.5,0.0035792088312225356,2.284280866102911,638.208323073085,25.262785338776187,0.08374307718991159
243,5,nuisance,best_single,5,0.0035792088312225356,1.2677342954084774,354.19400073827563,18.82004252753632,0.059393727896989656
243,5,nuisance,best_pair,5+7.5,0.0035792088312225356,1.3242211279877514,369.9759333504557,19.234758468731957,0.058223010370325144
243,5,expanded_nuisance,best_single,5,0.0035792088312225356,0.009397390778457027,2.625549729448784,1.6203548159118681,0.000537330314363734
243,5,expanded_nuisance,best_pair,5+7.5,0.0035792088312225356,0.012111865613584794,3.383950527817566,1.839551719255962,0.0006758341851867321
244,5,shared,best_single,5,0.0035506195825507625,2.2209465712697662,625.5095820978489,25.010189565412112,0.08878644981644064
244,5,shared,best_pair,5+7.5,0.0035506195825507625,2.293081818051179,645.8258241238649,25.41310339419145,0.08366665302220108
244,5,nuisance,best_single,5,0.0035506195825507625,1.2724356852599017,358.3700409678315,18.9306640392732,0.05948744140873982
244,5,nuisance,best_pair,5+7.5,0.0035506195825507625,1.3303927723137041,374.6931321090588,19.356991814562996,0.0582828243630347
244,5,expanded_nuisance,best_single,5,0.0035506195825507625,0.00930614638963867,2.620992244669912,1.6189478820116205,0.0005315786742255772
244,5,expanded_nuisance,best_pair,5+7.5,0.0035506195825507625,0.01210125416926866,3.4082091555905656,1.8461335692713476,0.0006742015872668159
245,5,shared,best_single,5,0.0031080047171536673,2.1851286781880463,703.0647881992929,26.515368905585547,0.087948271246773
245,5,shared,best_pair,5+7.5,0.0031080047171536673,2.254814629944876,725.4862315684808,26.93485161586157,0.08270421292120467
245,5,nuisance,best_single,5,0.0031080047171536673,1.2496111889413464,402.06219187651334,20.051488520219973,0.059120721872498554
245,5,nuisance,best_pair,5+7.5,0.0031080047171536673,1.304907989412933,419.8539282166782,20.490337435403013,0.05780454811468579
245,5,expanded_nuisance,best_single,5,0.0031080047171536673,0.008187589753511304,2.6343556392699288,1.6230698195918525,0.000474167609011273
245,5,expanded_nuisance,best_pair,5+7.5,0.0031080047171536673,0.010692083880086578,3.440176207286604,1.854771200791786,0.0006036099965950367
246,5,shared,best_single,5,0.0035015448786304137,2.2657483620301964,647.0710616499126,25.4375915064676,0.08874551085748973
246,5,shared,best_pair,5+7.5,0.0035015448786304137,2.339672450754451,668.1829112153448,25.849234248142533,0.08383144731541345
246,5,nuisance,best_single,5,0.0035015448786304137,1.2941802020300468,369.60263166361284,19.22505218883977,0.05926333427917161
246,5,nuisance,best_pair,5+7.5,0.0035015448786304137,1.352226960502272,386.1801026040766,19.651465660455877,0.05813876085939215
246,5,expanded_nuisance,best_single,5,0.0035015448786304137,0.009346324573476839,2.669200280857899,1.6337687354267432,0.000523448832134262
246,5,expanded_nuisance,best_pair,5+7.5,0.0035015448786304137,0.012056341027538053,3.443149080029425,1.8555724399843367,0.0006591991018548679
247,5,shared,best_single,5,0.0033001936396341858,1.9881696473420938,602.4403003099161,24.544659303194983,0.08484591315145597
247,5,shared,best_pair,5+7.5,0.0033001936396341858,2.0453016969111584,619.7520267743661,24.894819275792425,0.07926756149356524
247,5,nuisance,best_single,5,0.0033001936396341858,1.1519441880123735,349.0535143689515,18.68297391661594,0.05840953821961145
247,5,nuisance,best_pair,5+7.5,0.0033001936396341858,1.2022653127873681,364.3014453299276,19.08668240763511,0.056893533469112446
247,5,expanded_nuisance,best_single,5,0.0033001936396341858,0.008766621506186123,2.6563960977628787,1.6298454214320077,0.0005475639092807321
247,5,expanded_nuisance,best_pair,5+7.5,0.0033001936396341858,0.011540109454216907,3.496797677452674,1.8699726408299866,0.0007015350302268725
248,5,shared,best_single,5,0.003164095998127836,2.28138101108594,721.0214267948287,26.851842149000294,0.08945089380866192
248,5,shared,best_pair,5+7.5,0.003164095998127836,2.3584038274062844,745.3641826296447,27.301358622413733,0.08430823792892297
248,5,nuisance,best_single,5,0.003164095998127836,1.294007569495628,408.96596382071823,20.222906908274048,0.05929517004808734
248,5,nuisance,best_pair,5+7.5,0.003164095998127836,1.353674595054978,427.82349077143476,20.68389447786453,0.058101973543021206
248,5,expanded_nuisance,best_single,5,0.003164095998127836,0.00817715770411942,2.5843582839957326,1.607593942510276,0.00045620263947387306
248,5,expanded_nuisance,best_pair,5+7.5,0.003164095998127836,0.01066207130930108,3.3697053804972166,1.8356757285798646,0.00058004232528605
249,5,shared,best_single,5,0.0032841358202095883,2.3203258901173545,706.5255571461947,26.580548473389232,0.08967071437661926
249,5,shared,best_pair,5+7.5,0.0032841358202095883,2.3997013877250666,730.6949283150907,27.031369338512814,0.08480440833282084
249,5,nuisance,best_single,5,0.0032841358202095883,1.3145131577014488,400.2615085564758,20.006536645718462,0.05916748268468916
249,5,nuisance,best_pair,5+7.5,0.0032841358202095883,1.3743815859808186,418.49109209286837,20.457054824506592,0.05809715060241841
249,5,expanded_nuisance,best_single,5,0.0032841358202095883,0.008402504848842529,2.5585132006831235,1.5995353077325687,0.0004601273669703912
249,5,expanded_nuisance,best_pair,5+7.5,0.0032841358202095883,0.010946680086922012,3.3331995648777437,1.8257052239827063,0.0005851985087252946
250,5,shared,best_single,5,0.0034039738753275373,1.9765196400117566,580.6506490363626,24.096693736617947,0.08492505825495053
250,5,shared,best_pair,5+7.5,0.0034039738753275373,2.032883507146834,597.2089039464869,24.437858006512904,0.07936452922451778
250,5,nuisance,best_single,5,0.0034039738753275373,1.1444888975455512,336.2214104640936,18.33634125075375,0.058418764453582725
250,5,nuisance,best_pair,5+7.5,0.0034039738753275373,1.1944824058402355,350.90821774456185,18.73254434786054,0.05692577738998272
250,5,expanded_nuisance,best_single,5,0.0034039738753275373,0.008823607549281576,2.592149021247277,1.61001522391786,0.0005537403393972383
250,5,expanded_nuisance,best_pair,5+7.5,0.0034039738753275373,0.011596283891902814,3.4066900383561247,1.8457220913117243,0.000708440025347797
251,5,shared,best_single,5,0.003598699014277562,2.0596049010178947,572.3193000711008,23.923195858227235,0.08628875560572108
251,5,shared,best_pair,5+7.5,0.003598699014277562,2.121127998997329,589.415227720328,24.277875271949313,0.08076503680571977
251,5,nuisance,best_single,5,0.003598699014277562,1.185552298136012,329.4391371527389,18.150458317980263,0.05875163353372435
251,5,nuisance,best_pair,5+7.5,0.003598699014277562,1.2381316796985709,344.04980099374205,18.548579487220632,0.05730768869248734
251,5,expanded_nuisance,best_single,5,0.003598699014277562,0.008950336953186255,2.4871035109289443,1.5770553290639313,0.0005437648979940711
251,5,expanded_nuisance,best_pair,5+7.5,0.003598699014277562,0.011776128563583566,3.272329393723309,1.8089580961767215,0.0006964941170629502
252,5,shared,best_single,5,0.003466019382771801,2.061234189517047,594.6978253389522,24.386427072020044,0.08635106892347862
252,5,shared,best_pair,5+7.5,0.003466019382771801,2.1229005647534223,612.4895248149833,24.748525709928323,0.08113728702470702
252,5,nuisance,best_single,5,0.003466019382771801,1.192818341417056,344.14647169778675,18.551185183103176,0.05898131061996312
252,5,nuisance,best_pair,5+7.5,0.003466019382771801,1.24390461250163,358.88564809665615,18.94427744984369,0.05761918679873806
252,5,expanded_nuisance,best_single,5,0.003466019382771801,0.009053036938654557,2.611940655512081,1.6161499483377404,0.0005499646159599298
