angle_to_static_strong_deg,information_over_baseline_lambda_max,lambda_min_gain,spectral_ratio,worst_sd_reduction
6.5,12.589254117941687,28.92483774361377,0.0009061391767088888,5.3781816391428965
6.5,14.125375446227554,29.14769733582721,0.0008203172123311,5.398860744252181
6.5,15.848931924611142,29.34930586515781,0.000741440347316268,5.41749996448157
6.5,17.78279410038923,29.531410798783238,0.0006691824208899542,5.43428107469454
6.5,19.95262314968883,29.695671734675578,0.0006031809972629614,5.4493735176326075
6.5,22.387211385683422,29.843652627225485,0.0005430517946869096,5.46293443372932
6.5,25.11886431509582,29.97681746146486,0.0004884004502896532,5.475108899507375
6.5,28.183829312644548,30.096528707292585,0.0004388318875791878,5.486030323220296
6.5,31.622776601683793,30.204047960405845,0.0003939575815867268,5.495820954180171
6.5,35.481338923357605,30.300538256233416,0.00035340102088321284,5.504592469586956
6.5,39.81071705534978,30.387067620940044,0.00031680165375265587,5.51244660935052
6.5,44.668359215096345,30.464613496309223,0.0002838175837093806,5.519475835286284
6.5,50.118723362727245,30.534067742344593,0.0002541272519192944,5.525763996258308
6.5,56.23413251903491,30.59624197916541,0.00022743031423363207,5.531386985120948
6.5,63.09573444801943,30.65187308091382,0.00020344789080111036,5.536413376990001
6.5,70.79457843841388,30.70162867713219,0.00018192233804909875,5.540905041338661
6.5,79.43282347242821,30.74611255332587,0.0001626166671008077,5.544917722863511
6.5,89.12509381337459,30.785869870714546,0.00014531370983611927,5.548501587880691
6.5,100.0,30.821392150717223,0.00012981511395707054,5.551701734668139
7.0,0.0001,1.0034914538493818,0.00042678655747644946,1.0017442057977584
7.0,0.0001122018454301963,1.0039174285459265,0.0004269625933454358,1.0019567997403513
7.0,0.00012589254117941674,1.0043953678211217,0.0004271600986126407,1.0021952742959437
7.0,0.0001412537544622754,1.0049316091557345,0.0004273816902938724,1.002462771955016
7.0,0.00015848931924611142,1.0055332625022717,0.0004276303040437975,1.0027628146786616
7.0,0.00017782794100389227,1.0062083043307888,0.0004279092328591446,1.0030993491827163
7.0,0.00019952623149688788,1.0069656830923202,0.0004282221704573018,1.0034767974857814
7.0,0.000223872113856834,1.0078154374846244,0.0004285732598913632,1.0039001133004342
7.0,0.00025118864315095795,1.0087688290597403,0.0004289671480236164,1.0043748448959384
7.0,0.0002818382931264455,1.0098384909046485,0.0004294090465551434,1.004907205121273
7.0,0.00031622776601683794,1.0110385943255003,0.0004299048003868298,1.0055041493328112
7.0,0.0003548133892335753,1.0123850356979816,0.00043046096417721747,1.0061734620322589
7.0,0.00039810717055349735,1.013895645898598,0.00043108488805953594,1.0069238530785722
7.0,0.00044668359215096305,1.0155904250195043,0.0004317848135900544,1.0077650643972058
7.0,0.0005011872336272725,1.0174918053753523,0.00043256998111463035,1.0087079881587893
7.0,0.0005623413251903491,1.019624946171388,0.0004334507498750277,1.0097647974510637
7.0,0.000630957344480193,1.0220180635806826,0.0004344387323147023,1.010949090498964
7.0,0.000707945784384138,1.0247028004120626,0.0004355469442001156,1.0122760495102423
7.0,0.0007943282347242813,1.0277146400225756,0.0004367899723400065,1.0137626152224077
7.0,0.0008912509381337459,1.031093369651369,0.00043818416186509277,1.015427678198388
7.0,0.001,1.0348835989252423,0.0004397478252222897,1.0172922878530253
7.0,0.001122018454301963,1.0391353399192833,0.00044150147524239894,1.019379880083614
7.0,0.0012589254117941675,1.0439046558412224,0.00044346808485211186,1.0217165242087565
7.0,0.0014125375446227555,1.0492543861587036,0.0004456733762221235,1.0243311896836411
7.0,0.001584893192461114,1.0552549568060285,0.0004481461423692723,1.027256032742582
7.0,0.0017782794100389228,1.0619852849746059,0.000450918604449339,1.0305267026984821
7.0,0.001995262314968879,1.069533788938355,0.0004540268081939152,1.0341826671040057
7.0,0.00223872113856834,1.0779995143538328,0.00045751106313500516,1.0382675543200957
7.0,0.002511886431509582,1.087493389530025,0.00046141642842499446,1.0428295112481354
7.0,0.002818382931264455,1.0981396232452556,0.00046579324916774296,1.0479215730412537
7.0,0.0031622776601683794,1.1100772598062285,0.0004706977472163831,1.0536020405286943
7.0,0.0035481338923357532,1.1234619071565017,0.0004761926703285687,1.0599348598647473
7.0,0.003981071705534973,1.1384676549206605,0.00048234800336515826,1.0669899975729202
7.0,0.004466835921509635,1.155289200281382,0.0004892417448305824,1.0748438027366496
7.0,0.005011872336272725,1.1741442004540135,0.0004969607514163414,1.083579346635037
7.0,0.005623413251903491,1.1952758711850047,0.0005056016522560927,1.0932867287153012
7.0,0.006309573444801929,1.2189558510507594,0.0005152718332383681,1.104063336521397
7.0,0.00707945784384138,1.2454873512465165,0.0005260904898410509,1.1160140461690062
7.0,0.00794328234724282,1.2752086098742959,0.0005381897444180245,1.1292513492904472
7.0,0.008912509381337459,1.3084966682537216,0.0005517158205180717,1.1438953921813486
7.0,0.01,1.345771484260902,0.0005668302624675747,1.1600739132748836
7.0,0.01122018454301964,1.3875003938153865,0.0005837111828683781,1.1779220661042846
7.0,0.012589254117941675,1.4342029260414695,0.0006025545136080282,1.197582116617257
7.0,0.01412537544622754,1.486455969858647,0.0006235752271558146,1.2192030060078785
7.0,0.01584893192461114,1.5448992792885832,0.000647008484016968,1.2429397729932787
7.0,0.01778279410038923,1.6102412909819745,0.0006731106489101844,1.2689528324496442
7.0,0.01995262314968881,1.6832652096589542,0.0007021601021956693,1.2974071102236777
7.0,0.0223872113856834,1.764835294514771,0.0007344577540161011,1.3284710363853518
7.0,0.025118864315095822,1.8559032513124325,0.0007703271463127727,1.3623154008203946
7.0,0.02818382931264455,1.957514599923536,0.0008101140022599018,1.3991120755406037
7.0,0.03162277660168379,2.07081484461528,0.0008541850538968704,1.4390326072105801
7.0,0.035481338923357565,2.1970552235349223,0.0009029259473200203,1.482246681067265
7.0,0.039810717055349734,2.337597754037185,0.0009567379917632361,1.5289204537964638
7.0,0.04466835921509635,2.4939192214334396,0.0010160334859535848,1.579214748358639
7.0,0.05011872336272725,2.6676136807529467,0.0010812293249302227,1.6332830987777185
7.0,0.056234132519034905,2.860392955395425,0.0011527385668929234,1.691269628236558
7.0,0.06309573444801936,3.0740845255516867,0.0012309596278678003,1.7533067402915232
7.0,0.0707945784384138,3.3106261070906906,0.0013162627789704198,1.8195126015201684
7.0,0.07943282347242822,3.5720561345101096,0.0014089736555002532,1.8899883953374184
7.0,0.08912509381337459,3.860499288416182,0.001509353559380159,1.964815331886481
7.0,0.1,4.178146160791632,0.0016175764581738083,2.0440514085491177
7.0,0.11220184543019641,4.527226145304849,0.0017337027670205722,2.1277279302826404
7.0,0.12589254117941676,4.90997269358433,0.0018576502550033739,2.2158458190010264
7.0,0.14125375446227553,5.328580212824229,0.0019891627517448626,2.3083717665974492
7.0,0.1584893192461114,5.785152117555909,0.0021277777434952606,2.4052343165595964
7.0,0.1778279410038923,6.281639909890084,0.0022727944297017333,2.5063199935144125
7.0,0.19952623149688808,6.81977366409637,0.0024232443346607576,2.6114696368321746
7.0,0.223872113856834,7.400984939293783,0.002577867088454178,2.7204751311662054
7.0,0.25118864315095824,8.026323928955296,0.002735094439180844,2.8330767601594022
7.0,0.2818382931264455,8.696373546751689,0.0028930458457574475,2.9489614352771194
7.0,0.31622776601683794,9.411164086924229,0.003049539023689026,3.0677620649138078
7.0,0.3548133892335757,10.1700929961624,0.003202118469600196,3.1890583243588377
7.0,0.3981071705534973,10.971855037453626,0.00334810418641407,3.312379060049382
7.0,0.4466835921509635,11.814388579900077,0.003484661526115821,3.4372065081836554
7.0,0.5011872336272725,12.694843774117484,0.003608891288371735,3.5629824268606045
7.0,0.5623413251903491,13.609577852546124,0.0037179370812101048,3.689116134326232
7.0,0.6309573444801936,14.55418165747013,0.0038091046856153954,3.8149943194545033
7.0,0.707945784384138,15.523539750946984,0.003879986076670518,3.9399923541736706
7.0,0.7943282347242822,16.511924198123328,0.003928579192645327,4.063486704558454
7.0,0.8912509381337459,17.513119534317156,0.003953393843999132,4.184867923162828
7.0,1.0,18.520573804073816,0.00395353455529454,4.303553625095639
7.0,1.122018454301963,19.527568218901212,0.003928752709341038,4.419000816802506
7.0,1.2589254117941688,20.527396232695708,0.0038794629856590034,4.530716966738897
7.0,1.4125375446227555,21.513541927139325,0.003806722427458413,4.638269281438856
7.0,1.584893192461114,22.479847665644165,0.0037121740617831298,4.7412917718322465
7.0,1.7782794100389228,23.420662004215217,0.0035979603140383508,4.839489849582828
7.0,1.9952623149688788,24.330960691255008,0.00346661403365353,4.932642364012924
7.0,2.2387211385683425,25.206435986932068,0.003320936461856703,5.0206011579224326
7.0,2.5118864315095824,26.043552168386597,0.003163871805093599,5.103288368139371
7.0,2.818382931264455,26.839567641025628,0.0029983873118665997,5.180691811044701
7.0,3.1622776601683795,27.59252628012977,0.002827366132501263,5.252858867334032
7.0,3.5481338923357533,28.30122229756762,0.0026535181092044026,5.31988931252969
7.0,3.9810717055349776,28.965143980797812,0.0024793113527655794,5.381927533960097
7.0,4.4668359215096345,29.58440209273256,0.0023069253194988567,5.439154538412432
7.0,5.011872336272725,30.15964862972996,0.00213822432641948,5.491780096628958
7.0,5.62341325190349,30.691991133638286,0.001974749151245156,5.540035300757413
7.0,6.309573444801943,31.18290698099005,0.0018177235802197575,5.5841657372422295
7.0,7.0794578438413875,31.634161161377,0.0016680724437681585,5.624425407219568
7.0,7.943282347242821,32.04773011968093,0.00152644772715369,5.661071463926324
7.0,8.91250938133746,32.4257333571169,0.001393259652927376,5.694359784656823
7.0,10.0,32.77037371791823,0.0012687100990898855,5.724541354372263
7.0,11.220184543019652,33.08388666023393,0.0011528262521632135,5.75185940894194
7.0,12.589254117941687,33.36849832759524,0.0010454929298571584,5.776547266974904
7.0,14.125375446227554,33.626391894008336,0.0009464824981194119,5.7988267687531705
7.0,15.848931924611142,33.85968143335852,0.0008554817261244452,5.818907237047049
7.0,17.78279410038923,34.070392442014885,0.0007721152598656113,5.836984875945362
7.0,19.95262314968883,34.260448099079,0.0006959656510910299,5.853242528639917
7.0,22.387211385683422,34.43166036155708,0.0006265900609518145,5.8678497221347685
7.0,25.11886431509582,34.58572504344413,0.0005635338780403458,5.880962935051039
7.0,28.183829312644548,34.72422010332076,0.0005063415607974672,5.8927260332821145
7.0,31.622776601683793,34.84860645353825,0.0004545650464666467,5.903270826714479
7.0,35.481338923357605,34.96023069648311,0.00040777007343179293,5.912717708167971
7.0,39.81071705534978,35.06032928359437,0.0003655407497264638,5.921176342889508
7.0,44.668359215096345,35.1500336782492,0.00032748267477778473,5.928746383363788
7.0,50.118723362727245,35.23037617968254,0.0002932248893380533,5.9355181896513916
7.0,56.23413251903491,35.30229613367733,0.0002624208939528335,5.9415735402061065
7.0,63.09573444801943,35.366646313716224,0.00023474894183235506,5.94698632197151
7.0,70.79457843841388,35.4241993063658,0.00020991177936975644,5.951823191793066
7.0,79.43282347242821,35.47565377581665,0.0001876359777675524,5.956144203745965
7.0,89.12509381337459,35.52164051664341,0.00016767097279212455,5.960003399046297
7.0,100.0,35.56272823110902,0.0001497879067042093,5.963449356799219
7.5,0.0001,1.0040050947577046,0.00042700510307555693,1.0020005462861308
7.5,0.0001122018454301963,1.0044937363138216,0.00042720779974557524,1.0022443496043376
7.5,0.00012589254117941674,1.0050419871987828,0.00042743521742328016,1.0025178238808439
7.5,0.0001412537544622754,1.0056571172376199,0.00042769036949253785,1.0028245695223168
7.5,0.00015848931924611142,1.0063472823723356,0.0004279766362398575,1.0031686211063102
7.5,0.00017782794100389227,1.0071216325429162,0.00042829780942022205,1.0035544990397463
7.5,0.00019952623149688788,1.0079904326692792,0.0004286581422082433,1.003987267184838
7.5,0.000223872113856834,1.0089651983149062,0.00042906240517748306,1.0044725970950656
7.5,0.00025118864315095795,1.0100588478066768,0.0004295159490278655,1.0050168395637342
7.5,0.0002818382931264455,1.0112858727896055,0.00043002477486153603,1.005627104243718
7.5,0.00031622776601683794,1.0126625294362264,0.0004305956129022792,1.0063113481603128
7.5,0.0003548133892335753,1.0142070527893354,0.0004312360106543449,1.0070784739976004
7.5,0.00039810717055349735,1.0159398970089952,0.0004319544316093771,1.0079384390968504
7.5,0.00044668359215096305,1.0178840046222828,0.0004327603657355201,1.00890237616049
7.5,0.0005011872336272725,1.0200651082310699,0.00043366445311752674,1.009982726699358
7.5,0.0005623413251903491,1.0225120685393947,0.0004346786222686405,1.0111933882988924
7.5,0.000630957344480193,1.0252572530021367,0.00043581624479668363,1.0125498767972552
7.5,0.000707945784384138,1.0283369598924572,0.00043709230828622764,1.0140695044682377
7.5,0.0007943282347242813,1.031791893125783,0.0004385236094498799,1.0157715752696483
7.5,0.0008912509381337459,1.035667693782448,0.0004401289698111184,1.0176775981529946
7.5,0.001,1.0400155349234512,0.00044192947639975865,1.0198115193129813
7.5,0.001122018454301963,1.0448927870257587,0.0004439487501798111,1.0221999740881227
7.5,0.0012589254117941675,1.050363762146794,0.0004462132451727604,1.0248725589783316
7.5,0.0014125375446227555,1.0565005457908572,0.0004487525814952015,1.0278621239207413
7.5,0.001584893192461114,1.063383926386831,0.00045159991579044246,1.0312050845427552
7.5,0.0017782794100389228,1.07110443328425,0.0004547923527874877,1.034941753570823
7.5,0.001995262314968879,1.079763495261715,0.0004583714019717937,1.0391166899158704
7.5,0.00223872113856834,1.089474732676446,0.00046238348357306985,1.043779063152948
7.5,0.002511886431509582,1.100365397596156,0.00046688048826679616,1.0489830301754914
7.5,0.002818382931264455,1.1125779774973203,0.00047192039511332104,1.054788119717567
7.5,0.0031622776601683794,1.1262719794000515,0.0004775679523087224,1.0612596192261587
7.5,0.0035481338923357532,1.1416259125863368,0.0004838954252505731,1.0684689572403763
7.5,0.003981071705534973,1.1588394892910352,0.0004909834161921985,1.0764940730403652
7.5,0.004466835921509635,1.1781360639207734,0.0004989217593201564,1.0854197639258156
7.5,0.005011872336272725,1.199765332350676,0.0005078104943624927,1.0953379991357353
7.5,0.005623413251903491,1.2240063136231871,0.0005177609207519337,1.106348188240568
7.5,0.006309573444801929,1.2511706367741067,0.0005288967328081033,1.11855739091658
7.5,0.00707945784384138,1.2816061554284581,0.0005413552342540919,1.1320804544856597
7.5,0.00794328234724282,1.3157009120312455,0.0005552886274795909,1.1470400655736683
7.5,0.008912509381337459,1.3538874719002434,0.0005708653691313636,1.1635667028152032
7.5,0.01,1.3966476443996942,0.0005882715786231491,1.1817984787601032
7.5,0.01122018454301964,1.444517604109521,0.0006077124797664397,1.2018808610297116
7.5,0.012589254117941675,1.4980934184595325,0.0006294138476298536,1.2239662652457104
7.5,0.01412537544622754,1.5580369794138387,0.0006536234226143546,1.248213515154294
7.5,0.01584893192461114,1.625082324802982,0.0006806122412171537,1.2747871684336103
7.5,0.01778279410038923,1.700042319124343,0.0007106758176802817,1.3038567095828986
7.5,0.01995262314968881,1.7838156432220234,0.0007441350922928308,1.3355956136578255
7.5,0.0223872113856834,1.8773940163144989,0.0007813370402055798,1.3701802860625674
7.5,0.025118864315095822,1.9818695413572525,0.0008226548089700067,1.407788883802274
7.5,0.02818382931264455,2.0984420246394415,0.0008684872235341282,1.448600022311004
7.5,0.03162277660168379,2.228426071780356,0.0009192574642943526,1.492791369140496
7.5,0.035481338923357565,2.373257703948808,0.0009754106875887991,1.5405381215500018
7.5,0.039810717055349734,2.534500169430161,0.001037410319873877,1.592011359705125
7.5,0.04466835921509635,2.713848546318686,0.0011057327187219785,1.64737626130726
7.5,0.05011872336272725,2.9131326424373345,0.0011808598587262763,1.706790157704612
7.5,0.056234132519034905,3.134317599966318,0.0012632696727953733,1.770400406678195
7.5,0.06309573444801936,3.3795015074349313,0.0013534236651924466,1.838342053980959
7.5,0.0707945784384138,3.650909215425687,0.0014517514199869131,1.9107352551899195
7.5,0.07943282347242822,3.950881451668138,0.0015586316673171998,1.9876824322985143
7.5,0.08912509381337459,4.281858246395741,0.0016743696519690618,2.0692651464700558
7.5,0.1,4.646355623598907,0.0017991706876547217,2.15554068010764
7.5,0.11220184543019641,5.046934505711903,0.0019331099898821033,2.2465383383579063
7.5,0.12589254117941676,5.486160839601896,0.002076099172877048,2.342255502630295
7.5,0.14125375446227553,5.966556104855247,0.002227850179992595,2.4426534966825004
7.5,0.1584893192461114,6.490537637004443,0.0023878378927887447,2.5476533588784096
7.5,0.1778279410038923,7.060348612939408,0.0025552632192904503,2.6571316514127425
7.5,0.19952623149688808,7.677978122075868,0.002729019066817732,2.7709164769216463
7.5,0.223872113856834,8.345072492550928,0.0029076622067275132,2.8887839124017094
7.5,0.25118864315095824,9.062839946418823,0.00308939455951818,3.010455106195544
7.5,0.2818382931264455,9.831951686082858,0.0032720577667032474,3.135594311463595
7.5,0.31622776601683794,10.652443599329326,0.0034531449508152855,3.2638081437684607
7.5,0.3548133892335757,11.523623811211381,0.0036298331742043786,3.3946463455287033
7.5,0.3981071705534973,12.44399217423192,0.003799039188595667,3.527604310893148
7.5,0.4466835921509635,13.411178317631853,0.003957499568448432,3.6621275670888163
7.5,0.5011872336272725,14.421904911779817,0.004101874271749333,3.7976183209716874
7.5,0.5623413251903491,15.471982207108722,0.004228870209387285,3.933444064316756
7.5,0.6309573444801936,16.556338596154532,0.0043353787832949705,4.068948094551531
7.5,0.707945784384138,17.669089925965924,0.004418618929631791,4.203461659866297
7.5,0.7943282347242822,18.803647669493255,0.004476275385754491,4.336317293452274
7.5,0.8912509381337459,19.952863075555804,0.004506621076981594,4.466862777784404
7.5,1.0,21.10920137997364,0.004508612970064054,4.594475092975654
7.5,1.122018454301963,22.264937449589894,0.0044819525538202,4.718573666860558
7.5,1.2589254117941688,23.41236221058848,0.004427105135933737,4.838632266517934
7.5,1.4125375446227555,24.54398816963945,0.004345276009843613,4.954188951749766
7.5,1.584893192461114,25.652742423831803,0.004238345700695564,5.064853642883652
7.5,1.7782794100389228,26.73213676036684,0.004108770338135183,5.170313023441312
7.5,1.9952623149688788,27.776406593680562,0.003959456183931707,5.270332683396805
7.5,2.2387211385683425,28.780613273528033,0.0037936190925550264,5.364756590333623
7.5,2.5118864315095824,29.7407073519692,0.0036146400639023527,5.453504135138178
7.5,2.818382931264455,30.653553350104342,0.0034259271571719773,5.536565121996159
7.5,3.1622776601683795,31.516919106335113,0.0032307921595359024,5.613993151610991
7.5,3.5481338923357533,32.32943470619831,0.003032347936057468,5.6858978803877855
7.5,3.9810717055349776,33.09052719392108,0.002833429739715721,5.752436631021769
7.5,4.4668359215096345,33.80033775851978,0.0026365412875335318,5.813805789542663
7.5,5.011872336272725,34.45962796601081,0.002443824362989359,5.8702323604786555
7.5,5.62341325190349,35.069681017216766,0.0022570492200894997,5.921965975688882
7.5,6.309573444801943,35.63220310927734,0.002077622166646645,5.969271572753023
7.5,7.0794578438413875,36.14922892228779,0.0019066063377068164,6.012422882855779
7.5,7.943282347242821,36.62303416931113,0.0017447517294047607,6.05169680084116
7.5,8.91250938133746,37.05605713454075,0.0015925309240614545,6.08736865439746
7.5,10.0,37.45083024201067,0.0014501774778910102,6.11970834615594
7.5,11.220184543019652,37.80992197721604,0.001317724560322414,6.1489773114897766
7.5,12.589254117941687,38.1358889333824,0.0011950420506854089,6.175426214714446
7.5,14.125375446227554,38.43123736300312,0.0010818708616214298,6.199293295449339
7.5,15.848931924611142,38.69839336382651,0.0009778537395587262,6.220803273197643
7.5,17.78279410038923,38.9396806913785,0.0008825621792803103,6.240166719838381
7.5,19.95262314968883,39.15730514226602,0.0007955193830152821,6.257579815093533
7.5,22.387211385683422,39.353344469301256,0.0007162194034278792,6.273224407695078
7.5,25.11886431509582,39.529742850406805,0.0006441427472871651,6.287268313855136
7.5,28.183829312644548,39.68830902176948,0.0005787687966861263,6.299865793949064
7.5,31.622776601683793,39.830717287663354,0.0005195854411150954,6.311158157395784
7.5,35.481338923357605,39.95851072603873,0.0004660963186485413,6.321274454256731
7.5,39.81071705534978,40.073106013257096,0.00041782604809887893,6.330332219817306
7.5,44.668359215096345,40.175799388405395,0.00037432380426064997,6.338438245215094
7.5,50.118723362727245,40.267773366446356,0.00033516555142088086,6.34568935313149
7.5,56.23413251903491,40.35010388638371,0.00029995521052210883,6.352173162499878
7.5,63.09573444801943,40.4237676482327,0.00026832499579355364,6.357968830391723
7.5,70.79457843841388,40.48964944922297,0.00023993511923544873,6.363147762642557
7.5,79.43282347242821,40.548549376905605,0.00021447302720002995,6.367774287528226
7.5,89.12509381337459,40.60118975591664,0.0001916523030128668,6.371906289009329
7.5,100.0,40.64822177593939,0.00017121134326243695,6.375595797722703
8.0,0.0001,1.0045533199433396,0.00042723836381045537,1.0022740742647889
8.0,0.0001122018454301963,1.0051088478544168,0.00042746951643825624,1.0025511696938052
8.0,0.00012589254117941674,1.0057321445913443,0.00042772886063210274,1.002861976839956
8.0,0.0001412537544622754,1.0064314751026897,0.00042801983283513454,1.0032105836277296
8.0,0.00015848931924611142,1.0072161117530918,0.00042834628790789996,1.003601570222512
8.0,0.00017782794100389227,1.0080964569713864,0.00042871254995183026,1.004040067413341
8.0,0.00019952623149688788,1.0090841807928466,0.0004291234692743252,1.004531821692497
8.0,0.000223872113856834,1.0101923750979152,0.0004295844862308477,1.0050832677434816
8.0,0.00025118864315095795,1.0114357265535519,0.0004301017027603192,1.0057016091035909
8.0,0.0002818382931264455,1.0128307105185745,0.0004306819625316834,1.0063949078361707
8.0,0.00031622776601683794,1.0143958084303544,0.00043133294071992355,1.0071721841027752
8.0,0.0003548133892335753,1.016151751490995,0.000432063244547439,1.0080435265855314
8.0,0.00039810717055349735,1.0181217938068166,0.0004328825258569091,1.0090202147661942
8.0,0.00044668359215096305,1.0203320184999685,0.0004338016071216793,1.0101148541131193
8.0,0.0005011872336272725,1.0228116807256398,0.0004348326224572598,1.0113415252651499
8.0,0.0005623413251903491,1.0255935919804826,0.0004359891753667825,1.0127159483194104
8.0,0.000630957344480193,1.0287145505975188,0.00043728651514166945,1.0142556633302664
8.0,0.000707945784384138,1.032215823878977,0.00043874173404040087,1.015980228094512
8.0,0.0007943282347242813,1.03614368794043,0.0004403739875897234,1.0179114342320899
8.0,0.0008912509381337459,1.0405500320186636,0.0004422047405882661,1.0200735424559662
8.0,0.001,1.0454930347462728,0.0004442580416460095,1.0224935377528177
8.0,0.001122018454301963,1.0510379207207743,0.00044656082936246486,1.0252014049545457
8.0,0.0012589254117941675,1.0572578065918,0.00044914327352663477,1.0282304248522312
8.0,0.0014125375446227555,1.064234646871624,0.0004520391550144345,1.0316174905805078
8.0,0.001584893192461114,1.0720602907365977,0.0004552862883562297,1.0354034434637533
8.0,0.0017782794100389228,1.0808376622260223,0.00045892699123951236,1.039633426851033
8.0,0.001995262314968879,1.0906820774791923,0.000463008605498486,1.0443572556741263
8.0,0.00223872113856834,1.1017227139459156,0.00046758407439757355,1.049629798522277
8.0,0.002511886431509582,1.1141042478818788,0.0004727125812349658,1.0555113679548311
8.0,0.002818382931264455,1.1279886778599522,0.00047846025444247045,1.0620681135689707
8.0,0.0031622776601683794,1.1435573534912937,0.0004849009444183108,1.069372411038967
8.0,0.0035481338923357532,1.1610132300043035,0.0004921170772531567,1.0775032389762471
8.0,0.003981071705534973,1.180583370749204,0.0005002005902550385,1.0865465340928588
8.0,0.004466835921509635,1.2025217210239851,0.0005092539536845537,1.0965955138627848
8.0,0.005011872336272725,1.227112177757085,0.0005193912822924397,1.107750954753407
8.0,0.005623413251903491,1.2546719804689663,0.0005307395390263817,1.1201214132713322
8.0,0.006309573444801929,1.2855554494009247,0.0005434398315083856,1.133823376633647
8.0,0.00707945784384138,1.3201580966183517,0.0005576487994499147,1.1489813299694438
8.0,0.00794328234724282,1.3589211350243768,0.000573540087879675,1.1657277276552946
8.0,0.008912509381337459,1.4023364083267382,0.000591305896711055,1.1842028577599102
8.0,0.01,1.4509517617426302,0.0006111585915158385,1.2045545906029458
8.0,0.01122018454301964,1.5053768682130229,0.0006333323531105148,1.2269380050406062
8.0,0.012589254117941675,1.5662895176457032,0.0006580848343672478,1.251514889102684
8.0,0.01412537544622754,1.634442366631096,0.0006856987811565668,1.2784531147566953
8.0,0.01584893192461114,1.7106701324833076,0.0007164835601007126,1.3079258895225323
8.0,0.01778279410038923,1.7958971975514881,0.0007507765184356834,1.340110890020482
8.0,0.01995262314968881,1.8911455665785402,0.0007889440803082446,1.3751892839091424
8.0,0.0223872113856834,1.9975430904199727,0.0008313824588842083,1.4133446467227917
8.0,0.025118864315095822,2.116331832539188,0.000878517834425876,1.4547617786219116
8.0,0.02818382931264455,2.2488764091160127,0.0009308058148793509,1.499625422936012
8.0,0.03162277660168379,2.396672078214274,0.0009887299577144167,1.5481188837470699
8.0,0.035481338923357565,2.5613522870574164,0.001052799090383699,1.6004225339132838
8.0,0.039810717055349734,2.7446953082881027,0.0011235431231457409,1.6567121983881519
8.0,0.04466835921509635,2.9486295057077956,0.0012015070043187648,1.717157391070427
8.0,0.05011872336272725,3.175236667799124,0.0012872424277286442,1.7819193774688922
8.0,0.056234132519034905,3.4267527348315947,0.0013812968701533812,1.8511490309620116
8.0,0.06309573444801936,3.7055651256731186,0.0014841995198113928,1.9249844481639633
8.0,0.0707945784384138,4.01420574884871,0.0015964436644243412,2.0035482896223664
8.0,0.07943282347242822,4.355338667049601,0.0017184651505087124,2.0869448164840394
8.0,0.08912509381337459,4.7317412867507285,0.0018506166179362948,2.1752566025070994
8.0,0.1,5.146277880472162,0.001993137370806513,2.2685409144364495
8.0,0.11220184543019641,5.60186423853935,0.002146118983187608,2.3668257727469824
8.0,0.12589254117941676,6.10142231428573,0.00230946707069474,2.4701057293738926
8.0,0.14125375446227553,6.647823899360506,0.002482860095933065,2.5783374293060453
8.0,0.1584893192461114,7.243822673735288,0.002665706618349034,2.691435058427992
8.0,0.1778279410038923,7.891974446243125,0.002857103033479301,2.8092658197904883
8.0,0.19952623149688808,8.594546057898295,0.003055794539181908,2.9316456228368217
8.0,0.223872113856834,9.353414270998103,0.00326014275763578,3.058335212333354
8.0,0.25118864315095824,10.169957000781732,0.0034681040430003516,3.189037002102944
8.0,0.2818382931264455,11.044940423209718,0.003677222898705656,3.3233929083407694
8.0,0.31622776601683794,11.978406736320009,0.003884644977946366,3.460983492639052
8.0,0.3548133892335757,12.96956854807509,0.0040871537048389785,3.601328719802608
8.0,0.3981071705534973,14.016716857613787,0.004281233513202329,3.7438906043865368
8.0,0.4466835921509635,15.117150209848,0.004463160993268394,3.88807795830382
8.0,0.5011872336272725,16.267132650532236,0.004629122895682093,4.033253358088509
8.0,0.5623413251903491,17.461887431126495,0.004775357122410026,4.178742326481317
8.0,0.6309573444801936,18.69563191374685,0.00489830982629445,4.323844575577024
8.0,0.707945784384138,19.961656809660766,0.004994798952657542,4.467846999356711
8.0,0.7943282347242822,21.252449879410204,0.005062172458491392,4.610037947719108
8.0,0.8912509381337459,22.559860789928763,0.0050984484855837895,4.749722180288944
8.0,1.0,23.875300335569282,0.005102425266574029,4.886235804335407
8.0,1.122018454301963,25.189964117540487,0.00507375061236015,5.0189604618427195
8.0,1.2589254117941688,26.495068460288024,0.005012944297631587,5.147336054726564
8.0,1.4125375446227555,27.782085154477738,0.004921371093968837,5.2708713847406425
8.0,1.584893192461114,29.04296172968404,0.004801166968368318,5.3891522273623
8.0,1.7782794100389228,30.270315358975683,0.004655125370939176,5.501846540842054
8.0,1.9952623149688788,31.457590977375016,0.004486553954385843,5.608706711655996
8.0,2.2387211385683425,32.5991774054074,0.004299114072436049,5.709568933414098
8.0,2.5118864315095824,33.69047877955794,0.004096655835736915,5.804349987686644
8.0,2.818382931264455,34.72794197682047,0.0038830604758600235,5.893041827173847
8.0,3.1622776601683795,35.70904362458325,0.003662099611519289,5.975704445886129
8.0,3.5481338923357533,36.63224247028121,0.0034373181791047315,6.052457556256071
8.0,3.9810717055349776,37.496904240486955,0.0032119447551511924,6.123471584035232
