profile,Vcem_fraction,Vcem_percent,start_strategy,start_lnCn,start_Cn,result_lnCn,result_Cn,objective,success,nfev,optimality,active_bounds,start_phi_bias_sigma,start_vsh_bias_sigma,start_sw_bias_sigma,start_f_kf_shift_sigma,start_log_clay_mod_scale_sigma,start_brine_salinity_shift_sigma,start_GOR_shift_sigma,start_log_cement_mod_scale_sigma,start_phic_pack_shift_sigma,result_phi_bias_sigma,result_vsh_bias_sigma,result_sw_bias_sigma,result_f_kf_shift_sigma,result_log_clay_mod_scale_sigma,result_brine_salinity_shift_sigma,result_GOR_shift_sigma,result_log_cement_mod_scale_sigma,result_phic_pack_shift_sigma,start_logP_calibration_sigma,start_log_stress_bulk_scale_sigma,start_log_stress_shear_scale_sigma,start_stiff_cement_volume_shift_sigma,start_ln_soft_cn_offset_sigma,start_ln_stiff_cn_offset_sigma,start_soft_phic_shift_sigma,result_logP_calibration_sigma,result_log_stress_bulk_scale_sigma,result_log_stress_shear_scale_sigma,result_stiff_cement_volume_shift_sigma,result_ln_soft_cn_offset_sigma,result_ln_stiff_cn_offset_sigma,result_soft_phic_shift_sigma
static,0.06,6.0,zero_nuisance_local_lnCn,1.4362376152483112,4.204845771095831,1.4347354303105186,4.198534056980584,0.15087915463058738,True,46,1.7077416142127153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010430489913904725,-1.7396175872837242e-11,0.015540748320011875,0.09198999065102907,-0.15854969728443244,0.04675500752382315,-0.025299952475142804,-0.007317498138126825,0.060001933422521726,,,,,,,,,,,,,,
static,0.06,6.0,pooled_zero,1.6930438416630622,5.436001877454284,1.4396870358203062,4.219375097072243,0.1508099084121043,True,39,0.3103540644284723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007373345275709667,2.1424913544371584e-10,0.013725181847870091,0.13418122447462927,-0.1670570861691485,0.04465930951746385,-0.02272987049843209,-0.01438892006764923,0.057708510183236986,,,,,,,,,,,,,,
static,0.06,6.0,deterministic_plus,1.5162376152483112,4.555055045395853,1.4407717171776822,4.223954257595879,0.15145922280979193,True,49,0.6291299021393612,0,0.17510767966598983,-0.016980270895699676,-0.16521002866934514,0.14417881472903016,0.014229859440802684,-0.008072094761887853,-0.1921078134065056,0.06142398746001605,0.22973283202534972,-0.008033265447349135,-3.3928826543431077e-11,0.014091029501911939,0.14116821787825037,-0.16897793657895058,0.04568344306862683,-0.022883623143280563,-0.016735384149192446,0.054100861721645375,,,,,,,,,,,,,,
static,0.06,6.0,deterministic_minus,1.356237615248311,3.8815618653332793,1.436063470633394,4.204113583603342,0.14992541248307326,True,37,0.09801170551370415,0,-0.18449074360816686,0.01698027342421923,0.19118115426153037,0.07656061848463423,-0.3357754480196455,0.09260067009822007,0.1483899387601478,-0.07140545066356825,-0.09822048243405951,-0.004495450501636037,4.957446027168172e-10,0.01383128960853304,0.11226296228544362,-0.16321801511972694,0.04414706693124176,-0.02340171401213115,-0.0032837603410445218,0.07304116060748639,,,,,,,,,,,,,,
shared_generic,0.001,0.1,stored_original,2.3367819104211427,10.347882510482465,2.3367819104211427,10.347882510482465,57.03174172309931,True,11,0.0002978208377481,1,0.0956783286581841,-0.0825759403725059,0.0751323154666255,-0.4972438982925572,0.1247874586210259,0.1261308564915045,-0.1768218019439027,1.331321810218968,-0.2246385910287325,0.0956783286581841,-0.0825759403725059,0.0751323154666255,-0.4972438982925572,0.1247874586210259,0.1261308564915045,-0.1768218019439027,1.331321810218968,-0.2246385910287325,-2.528596373940992,-2.912249427952524,-4.0,0.0122737448994657,0.0,0.0,0.0,-2.528596373940992,-2.912249427952524,-4.0,0.0122737448994657,0.0,0.0,0.0
shared_generic,0.0029666666666666,0.29666666666666003,stored_original,2.054514339164581,7.803047317769221,2.054514339164581,7.803047317769221,20.93542361014111,True,10,0.0001285249686595,0,0.0622288225959011,-0.051328733992192,0.042431775221232,-0.3479474348161649,0.0795039240861732,0.0617069958422483,-0.1002173266907353,0.391399684410698,-0.3010490683316957,0.0622288225959011,-0.051328733992192,0.042431775221232,-0.3479474348161649,0.0795039240861732,0.0617069958422483,-0.1002173266907353,0.391399684410698,-0.3010490683316957,-0.8336300043518355,-1.4988596732704311,-3.5204130326346506,0.4205622697286207,0.0,0.0,0.0,-0.8336300043518355,-1.4988596732704311,-3.5204130326346506,0.4205622697286207,0.0,0.0,0.0
shared_generic,0.0049333333333333,0.49333333333333,stored_original,1.914254744134817,6.7818826753403885,1.914254744134817,6.7818826753403885,10.375061366187834,True,10,8.261305078664487e-05,0,0.0538930357375358,-0.0451830373412274,0.0282064789097283,-0.3281754559488699,0.062680431730965,0.04064532998565,-0.0659730161245001,0.2351527827893477,-0.3472209692504066,0.0538930357375358,-0.0451830373412274,0.0282064789097283,-0.3281754559488699,0.062680431730965,0.04064532998565,-0.0659730161245001,0.2351527827893477,-0.3472209692504066,-0.5697028554842873,-0.8619416581532193,-2.476945046745226,0.5674596978293737,0.0,0.0,0.0,-0.5697028554842873,-0.8619416581532193,-2.476945046745226,0.5674596978293737,0.0,0.0,0.0
shared_generic,0.0068999999999999,0.6899999999999901,stored_original,1.8289733058796032,6.227489648193561,1.8289733058796032,6.227489648193561,4.753374028821539,True,9,3.403076492568165e-05,0,0.0411068391307292,-0.0347974412519588,0.017911038820994,-0.2614372721741519,0.0448062948413329,0.0256452281055147,-0.0413364535873139,0.1334232597587002,-0.3069771604658536,0.0411068391307292,-0.0347974412519588,0.017911038820994,-0.2614372721741519,0.0448062948413329,0.0256452281055147,-0.0413364535873139,0.1334232597587002,-0.3069771604658536,-0.369922879048302,-0.4695516560078627,-1.6674787307188066,0.5238337490190933,0.0,0.0,0.0,-0.369922879048302,-0.4695516560078627,-1.6674787307188066,0.5238337490190933,0.0,0.0,0.0
shared_generic,0.0088666666666666,0.8866666666666599,stored_original,1.7693384746110603,5.866970927135302,1.7693384746110603,5.866970927135302,1.7396739487447148,True,8,7.399510561682655e-06,0,0.0265624713697657,-0.0226654828648149,0.0101452465377238,-0.1733271172898062,0.0276944253648221,0.0144348708040111,-0.0231112849190587,0.0685832934421726,-0.2146346681835912,0.0265624713697657,-0.0226654828648149,0.0101452465377238,-0.1733271172898062,0.0276944253648221,0.0144348708040111,-0.0231112849190587,0.0685832934421726,-0.2146346681835912,-0.2151944963722997,-0.2298135480368595,-1.0037161356743551,0.3696188955741447,0.0,0.0,0.0,-0.2151944963722997,-0.2298135480368595,-1.0037161356743551,0.3696188955741447,0.0,0.0,0.0
shared_generic,0.0108333333333333,1.0833333333333302,stored_original,1.7243360222931283,5.608795677762274,1.7243360222931283,5.608795677762274,0.3328634628133078,True,7,3.8032123291428487e-06,0,0.0120854130216087,-0.0104019183944401,0.004165111889312,-0.0802620146534134,0.012198535197507,0.0058814919216158,-0.0093897489173157,0.0259970357585903,-0.1020794808742734,0.0120854130216087,-0.0104019183944401,0.004165111889312,-0.0802620146534134,0.012198535197507,0.0058814919216158,-0.0093897489173157,0.0259970357585903,-0.1020794808742734,-0.0911319107311011,-0.0823755172027583,-0.4376649918727137,0.1748403042317584,0.0,0.0,0.0,-0.0911319107311011,-0.0823755172027583,-0.4376649918727137,0.1748403042317584,0.0,0.0,0.0
shared_generic,0.012546045825196,1.2546045825196002,stored_original,1.6930438416630622,5.436001877454284,1.6930438416630622,5.436001877454284,0.0,True,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_generic,0.0127999999999999,1.27999999999999,stored_original,1.6896587708662871,5.417631735904045,1.6896587708662871,5.417631735904045,0.0064565231089188,True,5,1.0049499199500699e-07,0,-0.0021668927653451,0.0097514828711902,-0.0022893104100978,0.0105337038894005,-0.0027188395753281,0.0001203799620624,0.0012713310503084,-0.0032185725138233,0.0150777599688929,-0.0021668927653451,0.0097514828711902,-0.0022893104100978,0.0105337038894005,-0.0027188395753281,0.0001203799620624,0.0012713310503084,-0.0032185725138233,0.0150777599688929,0.0122564426952737,0.0094428054635214,0.0603382871091052,-0.0249233853703854,0.0,0.0,0.0,0.0122564426952737,0.0094428054635214,0.0603382871091052,-0.0249233853703854,0.0,0.0,0.0
shared_generic,0.0147666666666666,1.47666666666666,stored_original,1.6668315469781791,5.295363079609531,1.6668315469781791,5.295363079609531,0.4503979832409541,True,6,1.3868417440943229e-05,0,-0.0183719866307967,0.0836104532570051,-0.0185104454379658,0.0911397948842327,-0.0228681544292191,0.0012900531989072,0.0099825047770114,-0.0241608823426912,0.129737602682219,-0.0183719866307967,0.0836104532570051,-0.0185104454379658,0.0911397948842327,-0.0228681544292191,0.0012900531989072,0.0099825047770114,-0.0241608823426912,0.129737602682219,0.1002699254602252,0.0663172848484739,0.5037670975778142,-0.2100947639778983,0.0,0.0,0.0,0.1002699254602252,0.0663172848484739,0.5037670975778142,-0.2100947639778983,0.0,0.0,0.0
shared_generic,0.0167333333333333,1.6733333333333302,stored_original,1.6490148995172835,5.20185295449558,1.6490148995172835,5.20185295449558,1.4787707150052398,True,8,4.246095596443124e-05,0,-0.0337817578173166,0.1551153718855293,-0.0326141493466907,0.1706507449354301,-0.0416858948624112,0.0028299056118577,0.0171123556628502,-0.0395555755397228,0.2404774871484556,-0.0337817578173166,0.1551153718855293,-0.0326141493466907,0.1706507449354301,-0.0416858948624112,0.0028299056118577,0.0171123556628502,-0.0395555755397228,0.2404774871484556,0.1785851639388362,0.1016422902374614,0.9127541752571668,-0.3787588639006664,0.0,0.0,0.0,0.1785851639388362,0.1016422902374614,0.9127541752571668,-0.3787588639006664,0.0,0.0,0.0
shared_generic,0.0186999999999999,1.8699999999999901,stored_original,1.6352273101647343,5.130624107498823,1.6352273101647343,5.130624107498823,2.978722035891661,True,10,0.0001326950354375,0,-0.0487035468903455,0.2252685832732605,-0.0452256847623785,0.2501249958761846,-0.0595086339063019,0.0047020270377433,0.023112333440927,-0.0507760225176228,0.3478205808134946,-0.0487035468903455,0.2252685832732605,-0.0452256847623785,0.2501249958761846,-0.0595086339063019,0.0047020270377433,0.023112333440927,-0.0507760225176228,0.3478205808134946,0.2497430998866486,0.1224509153589426,1.295249274877849,-0.5290918783645084,0.0,0.0,0.0,0.2497430998866486,0.1224509153589426,1.295249274877849,-0.5290918783645084,0.0,0.0,0.0
shared_generic,0.0206666666666666,2.06666666666666,stored_original,1.6248310177324514,5.077560946918678,1.6248310177324514,5.077560946918678,4.87729274003529,True,14,0.0001982594647416,0,-0.0634155767273982,0.2951008797357253,-0.0568195176984096,0.330692182540951,-0.0766107528317857,0.0068999222602251,0.0282974314611256,-0.0585977547503556,0.4526578441095681,-0.0634155767273982,0.2951008797357253,-0.0568195176984096,0.330692182540951,-0.0766107528317857,0.0068999222602251,0.0282974314611256,-0.0585977547503556,0.4526578441095681,0.3153944899397984,0.1331886650595763,1.6565012126033742,-0.6604536825530555,0.0,0.0,0.0,0.3153944899397984,0.1331886650595763,1.6565012126033742,-0.6604536825530555,0.0,0.0,0.0
shared_generic,0.0226333333333333,2.26333333333333,stored_original,1.6174028172040698,5.039983545035656,1.6174028172040698,5.039983545035656,7.126337069505402,True,20,0.0007002135002209,0,-0.078164754884005,0.365588125738651,-0.0677595192074394,0.413482634093844,-0.0932136056502796,0.0094353936685047,0.0328881119817827,-0.0634317783917001,0.555893729347534,-0.078164754884005,0.365588125738651,-0.0677595192074394,0.413482634093844,-0.0932136056502796,0.0094353936685047,0.0328881119817827,-0.0634317783917001,0.555893729347534,0.3765998147969758,0.1367525855327795,1.9998787697135776,-0.7728459032774466,0.0,0.0,0.0,0.3765998147969758,0.1367525855327795,1.9998787697135776,-0.7728459032774466,0.0,0.0,0.0
shared_generic,0.0245999999999999,2.45999999999999,stored_original,1.612656596169306,5.016119346298639,1.612656596169306,5.016119346298639,9.693539431487263,True,18,0.0001791778361167,0,-0.0931602158091614,0.4375745436696996,-0.0783242477131302,0.4995514457980911,-0.1094950801201256,0.0123351349630059,0.0370418031420637,-0.0655169369792701,0.6582064361554485,-0.0931602158091614,0.4375745436696996,-0.0783242477131302,0.4995514457980911,-0.1094950801201256,0.0123351349630059,0.0370418031420637,-0.0655169369792701,0.6582064361554485,0.4340312655425477,0.1351258671357326,2.327469909125164,-0.8663869658260006,0.0,0.0,0.0,0.4340312655425477,0.1351258671357326,2.327469909125164,-0.8663869658260006,0.0,0.0,0.0
shared_generic,0.0265666666666666,2.65666666666666,stored_original,1.6104121778975684,5.0048737010711495,1.6104121778975684,5.0048737010711495,12.556718523293982,True,21,0.0003676890711895,0,-0.1085956659114619,0.5118614026062425,-0.0887369456817341,0.5899814164242314,-0.1256065477363608,0.015641436867198,0.0408707183956411,-0.0649080376274096,0.7601032853435847,-0.1085956659114619,0.5118614026062425,-0.0887369456817341,0.5899814164242314,-0.1256065477363608,0.015641436867198,0.0408707183956411,-0.0649080376274096,0.7601032853435847,0.4880383937480342,0.1296393160536011,2.6401436884129774,-0.9418836935796826,0.0,0.0,0.0,0.4880383937480342,0.1296393160536011,2.6401436884129774,-0.9418836935796826,0.0,0.0,0.0
shared_generic,0.0285333333333333,2.85333333333333,stored_original,1.610540662698993,5.005516792587645,1.610540662698993,5.005516792587645,15.6999957062533,True,23,0.0001415880262495,0,-0.1246172477686906,0.5890306051715188,-0.0991635326774355,0.6856620436142389,-0.141657088854545,0.0193993937116615,0.044452771671795,-0.0616630386790061,0.861668237534938,-0.1246172477686906,0.5890306051715188,-0.0991635326774355,0.6856620436142389,-0.141657088854545,0.0193993937116615,0.044452771671795,-0.0616630386790061,0.861668237534938,0.5387606046501068,0.1212617705215917,2.9379983742208795,-1.0002028547404316,0.0,0.0,0.0,0.5387606046501068,0.1212617705215917,2.9379983742208795,-1.0002028547404316,0.0,0.0,0.0
shared_generic,0.0305,3.05,stored_original,1.6129804908594094,5.0177443038631875,1.6129804908594094,5.0177443038631875,19.111069115759086,True,23,0.000195688687791,0,-0.1413557094018608,0.6696137901917005,-0.109713778989358,0.7875184629025365,-0.1577578784157024,0.023667646540991,0.0478310447341348,-0.0558017123060448,0.962686648188634,-0.1413557094018608,0.6696137901917005,-0.109713778989358,0.7875184629025365,-0.1577578784157024,0.023667646540991,0.0478310447341348,-0.0558017123060448,0.962686648188634,0.5862032536156034,0.1107221867908469,3.220459578239839,-1.0421140041432786,0.0,0.0,0.0,0.5862032536156034,0.1107221867908469,3.220459578239839,-1.0421140041432786,0.0,0.0,0.0
shared_generic,0.0324666666666666,3.2466666666666604,stored_original,1.617683308509933,5.041397414881562,1.617683308509933,5.041397414881562,22.779163007216017,True,25,0.0001688615104903,0,-0.1588912427835178,0.7538915457120979,-0.1204529744915146,0.8962313269829816,-0.1739773072262216,0.0285059276150874,0.0510234808862273,-0.0473610314519876,1.0623991762542224,-0.1588912427835178,0.7538915457120979,-0.1204529744915146,0.8962313269829816,-0.1739773072262216,0.0285059276150874,0.0510234808862273,-0.0473610314519876,1.0623991762542224,0.6301296812842063,0.0984943736057393,3.486313098132104,-1.0689521128316568,0.0,0.0,0.0,0.6301296812842063,0.0984943736057393,3.486313098132104,-1.0689521128316568,0.0,0.0,0.0
shared_generic,0.0344333333333333,3.4433333333333302,stored_original,1.624641394883932,5.076598216629106,1.624641394883932,5.076598216629106,26.693388915952923,True,31,7.839265072559363e-05,0,-0.1772942416298198,0.8420874366135311,-0.1314154072698042,1.012494845443924,-0.1903819141420904,0.0339793240140662,0.0540329470683322,-0.0364323453976529,1.159804872922169,-0.1772942416298198,0.8420874366135311,-0.1314154072698042,1.012494845443924,-0.1903819141420904,0.0339793240140662,0.0540329470683322,-0.0364323453976529,1.159804872922169,0.6703031234469771,0.0849566461547737,3.733427856443685,-1.0818522832253366,0.0,0.0,0.0,0.6703031234469771,0.0849566461547737,3.733427856443685,-1.0818522832253366,0.0,0.0,0.0
shared_generic,0.001,0.1,stored_refined,2.3367819104211427,10.347882510482465,2.336784075907485,10.347904918704975,57.03174171542583,True,3,9.541234253722298e-05,1,0.0956783286581841,-0.0825759403725059,0.0751323154666255,-0.4972438982925572,0.1247874586210259,0.1261308564915045,-0.1768218019439027,1.331321810218968,-0.2246385910287325,0.09567464325177442,-0.08257307530680771,0.0751318892591553,-0.4972149899314099,0.1247835946371259,0.12613194678810669,-0.17682229852553655,1.3313456772830843,-0.22461847947743058,-2.528596373940992,-2.912249427952524,-4.0,0.0122737448994657,0.0,0.0,0.0,-2.5285902407882657,-2.912230312837966,-3.9999999999999996,0.012181447370149832,0.0,0.0,0.0
shared_generic,0.0029666666666666,0.29666666666666003,stored_refined,2.054514339164581,7.803047317769221,2.054514361257861,7.803047490164134,20.935423610138695,True,10,0.0011514074921831776,0,0.0622288225959011,-0.051328733992192,0.042431775221232,-0.3479474348161649,0.0795039240861732,0.0617069958422483,-0.1002173266907353,0.391399684410698,-0.3010490683316957,0.062228819785066926,-0.0513287273697531,0.04243177606934898,-0.34794741744415186,0.07950391804370224,0.06170699712644904,-0.10021732510458232,0.3913997023541129,-0.30104902645023424,-0.8336300043518355,-1.4988596732704311,-3.5204130326346506,0.4205622697286207,0.0,0.0,0.0,-0.8336299974114773,-1.4988595770565054,-3.5204122261944337,0.4205621926237494,0.0,0.0,0.0
shared_generic,0.0049333333333333,0.49333333333333,stored_refined,1.914254744134817,6.7818826753403885,1.9142547586577998,6.781882773833554,10.37506136618553,True,10,0.000492739269508878,0,0.0538930357375358,-0.0451830373412274,0.0282064789097283,-0.3281754559488699,0.062680431730965,0.04064532998565,-0.0659730161245001,0.2351527827893477,-0.3472209692504066,0.05389303304711559,-0.04518303410018727,0.028206479172472973,-0.32817544403597965,0.06268042918744034,0.040645330022119515,-0.06597301723042279,0.23515279450059548,-0.34722093701355283,-0.5697028554842873,-0.8619416581532193,-2.476945046745226,0.5674596978293737,0.0,0.0,0.0,-0.5697028506914655,-0.8619416272002572,-2.4769445714359124,0.5674596458517926,0.0,0.0,0.0
shared_generic,0.0068999999999999,0.6899999999999901,stored_refined,1.8289733058796032,6.227489648193561,1.8289733074842018,6.227489658186183,4.753374028821701,True,10,0.00019607503506164866,0,0.0411068391307292,-0.0347974412519588,0.017911038820994,-0.2614372721741519,0.0448062948413329,0.0256452281055147,-0.0413364535873139,0.1334232597587002,-0.3069771604658536,0.0411068402050322,-0.034797439893191597,0.01791103853996681,-0.2614372696078467,0.0448062943776374,0.025645227813191406,-0.04133645406759407,0.13342326369475374,-0.3069771481977028,-0.369922879048302,-0.4695516560078627,-1.6674787307188066,0.5238337490190933,0.0,0.0,0.0,-0.3699228784163248,-0.46955164981434944,-1.6674785521683766,0.5238337392167421,0.0,0.0,0.0
shared_generic,0.0088666666666666,0.8866666666666599,stored_refined,1.7693384746110603,5.866970927135302,1.7693384745821226,5.866970926965525,1.739673948744836,True,9,6.340546546009968e-05,0,0.0265624713697657,-0.0226654828648149,0.0101452465377238,-0.1733271172898062,0.0276944253648221,0.0144348708040111,-0.0231112849190587,0.0685832934421726,-0.2146346681835912,0.026562471365750476,-0.022665482858434723,0.010145246539252478,-0.17332711728981015,0.02769442535424703,0.014434870805773532,-0.02311128491143972,0.06858329345925102,-0.21463466817125115,-0.2151944963722997,-0.2298135480368595,-1.0037161356743551,0.3696188955741447,0.0,0.0,0.0,-0.21519449637638885,-0.22981354803419668,-1.0037161353123396,0.369618895594349,0.0,0.0,0.0
shared_generic,0.0108333333333333,1.0833333333333302,stored_refined,1.7243360222931283,5.608795677762274,1.7243360194887658,5.608795662033177,0.33286346281333756,True,8,1.0629724625390112e-05,0,0.0120854130216087,-0.0104019183944401,0.004165111889312,-0.0802620146534134,0.012198535197507,0.0058814919216158,-0.0093897489173157,0.0259970357585903,-0.1020794808742734,0.012085411871721775,-0.010401919553864335,0.004165112069532289,-0.08026201756812246,0.012198536056057923,0.005881492050775652,-0.009389748353233683,0.02599703739857107,-0.10207947866940723,-0.0911319107311011,-0.0823755172027583,-0.4376649918727137,0.1748403042317584,0.0,0.0,0.0,-0.09113191025462301,-0.08237551768520743,-0.43766497083350964,0.17484030704647988,0.0,0.0,0.0
shared_generic,0.012546045825196,1.2546045825196002,stored_refined,1.6930438416630622,5.436001877454284,1.6930438416630622,5.436001877454284,8.14331983278637e-26,True,1,1.5540262300918846e-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shared_generic,0.0127999999999999,1.27999999999999,stored_refined,1.6896587708662871,5.417631735904045,1.6896587717860976,5.41763174088724,0.006456523108915904,True,5,4.4435736939265946e-07,0,-0.0021668927653451,0.0097514828711902,-0.0022893104100978,0.0105337038894005,-0.0027188395753281,0.0001203799620624,0.0012713310503084,-0.0032185725138233,0.0150777599688929,-0.0021668924200398737,0.009751483863991169,-0.0022893104347259255,0.010533705166603161,-0.0027188401025323695,0.00012038010792496277,0.0012713310059933205,-0.003218572836107104,0.015077759160181465,0.0122564426952737,0.0094428054635214,0.0603382871091052,-0.0249233853703854,0.0,0.0,0.0,0.012256442669297032,0.009442805436427648,0.06033828762718978,-0.024923384926579223,0.0,0.0,0.0
shared_generic,0.0147666666666666,1.47666666666666,stored_refined,1.6668315469781791,5.295363079609531,1.6668316884333931,5.295363828666302,0.450397983235336,True,3,3.543796411519496e-07,0,-0.0183719866307967,0.0836104532570051,-0.0185104454379658,0.0911397948842327,-0.0228681544292191,0.0012900531989072,0.0099825047770114,-0.0241608823426912,0.129737602682219,-0.01837194887282201,0.0836104316034518,-0.01851030623251988,0.09113995365129525,-0.02286824187739817,0.0012901245080677473,0.009982342383826568,-0.02416180573800955,0.12973562095657137,0.1002699254602252,0.0663172848484739,0.5037670975778142,-0.2100947639778983,0.0,0.0,0.0,0.10026981179852625,0.06631795342910447,0.5037691006922643,-0.21009076084443415,0.0,0.0,0.0
shared_generic,0.0167333333333333,1.6733333333333302,stored_refined,1.6490148995172835,5.20185295449558,1.6490148964128202,5.201852938346618,1.4787707149461466,True,3,4.1504882232165226e-05,0,-0.0337817578173166,0.1551153718855293,-0.0326141493466907,0.1706507449354301,-0.0416858948624112,0.0028299056118577,0.0171123556628502,-0.0395555755397228,0.2404774871484556,-0.03378169371070208,0.15511510132534012,-0.03261413084008479,0.17065036844854606,-0.041685820505269505,0.0028298817851017256,0.017112362041278927,-0.039556010096978934,0.24047628083098058,0.1785851639388362,0.1016422902374614,0.9127541752571668,-0.3787588639006664,0.0,0.0,0.0,0.17858517785992073,0.10164257442729382,0.9127559879762105,-0.3787554895863761,0.0,0.0,0.0
shared_generic,0.0186999999999999,1.8699999999999901,stored_refined,1.6352273101647343,5.130624107498823,1.635227214330759,5.130623615810743,2.9787220353960695,True,3,0.00010653503575352481,0,-0.0487035468903455,0.2252685832732605,-0.0452256847623785,0.2501249958761846,-0.0595086339063019,0.0047020270377433,0.023112333440927,-0.0507760225176228,0.3478205808134946,-0.04870335197830806,0.2252675835051016,-0.04522569965578064,0.2501236941913485,-0.059508507985025924,0.004702104598506568,0.02311245976950244,-0.0507770562034584,0.3478176543957603,0.2497430998866486,0.1224509153589426,1.295249274877849,-0.5290918783645084,0.0,0.0,0.0,0.24974339298511766,0.12245174094825743,1.2952532095179603,-0.5290825899277165,0.0,0.0,0.0
shared_generic,0.0206666666666666,2.06666666666666,stored_refined,1.6248310177324514,5.077560946918678,1.6248308201229738,5.07755994354461,4.87729273893266,True,12,5.0320991583781345e-05,0,-0.0634155767273982,0.2951008797357253,-0.0568195176984096,0.330692182540951,-0.0766107528317857,0.0068999222602251,0.0282974314611256,-0.0585977547503556,0.4526578441095681,-0.06341492524904747,0.29509838961757484,-0.056818955600519014,0.33068877750877884,-0.0766104039043534,0.006899839473963396,0.02829719551410447,-0.058599962057749665,0.4526495483328399,0.3153944899397984,0.1331886650595763,1.6565012126033742,-0.6604536825530555,0.0,0.0,0.0,0.31539509612146116,0.1331908173726356,1.6565144960522868,-0.6604255090864262,0.0,0.0,0.0
shared_generic,0.0226333333333333,2.26333333333333,stored_refined,1.6174028172040698,5.039983545035656,1.6174017077839846,5.0399779535797835,7.126337056812506,True,13,9.72200031944664e-05,0,-0.078164754884005,0.365588125738651,-0.0677595192074394,0.413482634093844,-0.0932136056502796,0.0094353936685047,0.0328881119817827,-0.0634317783917001,0.555893729347534,-0.07816272949319529,0.36557853065346235,-0.06775821918789048,0.41347108913444974,-0.09321255631140395,0.00943504110797248,0.03288777075143167,-0.06343974376308818,0.5558738499377863,0.3765998147969758,0.1367525855327795,1.9998787697135776,-0.7728459032774466,0.0,0.0,0.0,0.37660302926390316,0.13675929425146177,1.9999070514682438,-0.7727665600685416,0.0,0.0,0.0
shared_generic,0.0245999999999999,2.45999999999999,stored_refined,1.612656596169306,5.016119346298639,1.6126568760836588,5.016120750382636,9.693539431298296,True,3,5.845952986121226e-05,0,-0.0931602158091614,0.4375745436696996,-0.0783242477131302,0.4995514457980911,-0.1094950801201256,0.0123351349630059,0.0370418031420637,-0.0655169369792701,0.6582064361554485,-0.09316048074503838,0.4375760311880013,-0.07832430289961834,0.4995533544314376,-0.109495159344261,0.012335315556473735,0.03704179473225479,-0.06551589125037123,0.6582067377378941,0.4340312655425477,0.1351258671357326,2.327469909125164,-0.8663869658260006,0.0,0.0,0.0,0.43403014875833107,0.1351249472846696,2.327472830625069,-0.8663893984906915,0.0,0.0,0.0
shared_generic,0.0265666666666666,2.65666666666666,stored_refined,1.6104121778975684,5.0048737010711495,1.6104104071219962,5.004864838570905,12.55671851689742,True,12,0.00021457183562062027,0,-0.1085956659114619,0.5118614026062425,-0.0887369456817341,0.5899814164242314,-0.1256065477363608,0.015641436867198,0.0408707183956411,-0.0649080376274096,0.7601032853435847,-0.10859456101539734,0.511853741650834,-0.08873812911721587,0.5899712291616979,-0.12560361757519456,0.01564114115907301,0.04087177010167212,-0.06490410772880403,0.7600928052129661,0.4880383937480342,0.1296393160536011,2.6401436884129774,-0.9418836935796826,0.0,0.0,0.0,0.4880228568556481,0.12962980780120728,2.6401522533435156,-0.941936554656808,0.0,0.0,0.0
shared_generic,0.0285333333333333,2.85333333333333,stored_refined,1.610540662698993,5.005516792587645,1.610540894112495,5.005517950931949,15.69999570562746,True,11,0.0003405176024667419,0,-0.1246172477686906,0.5890306051715188,-0.0991635326774355,0.6856620436142389,-0.141657088854545,0.0193993937116615,0.044452771671795,-0.0616630386790061,0.861668237534938,-0.12461712058360248,0.5890308381544004,-0.0991634032165007,0.68566263664949,-0.14165719652531467,0.019399395566986125,0.0444528067991952,-0.06166350226305987,0.8616679517593077,0.5387606046501068,0.1212617705215917,2.9379983742208795,-1.0002028547404316,0.0,0.0,0.0,0.5387612892167927,0.12126234454107332,2.938002558433673,-1.000190740280658,0.0,0.0,0.0
shared_generic,0.0305,3.05,stored_refined,1.6129804908594094,5.0177443038631875,1.612980314747452,5.017743420178494,19.111069114429228,True,4,0.00011395971544134664,0,-0.1413557094018608,0.6696137901917005,-0.109713778989358,0.7875184629025365,-0.1577578784157024,0.023667646540991,0.0478310447341348,-0.0558017123060448,0.962686648188634,-0.14135494722213754,0.6696104071447604,-0.10971362562982465,0.7875139979471286,-0.15775636441346527,0.023667630850125437,0.04783097258585544,-0.05580232430857041,0.9626704880143219,0.5862032536156034,0.1107221867908469,3.220459578239839,-1.0421140041432786,0.0,0.0,0.0,0.5861960341409732,0.11071922410968638,3.2204875670256894,-1.042105279908206,0.0,0.0,0.0
