scenario,Vcem_fraction,Vcem_percent,lnCn_MAP,Cn_MAP,objective_MAP,static_lambda_min,static_lambda_max,combined_lambda_min,combined_lambda_max,lambda_min_gain,static_spectral_ratio,combined_spectral_ratio,weak_rotation_combined_vs_static_deg,static_weak_rotation_vs_pooled_deg,combined_weak_rotation_vs_pooled_deg,bounding_weight_min,bounding_weight_max,convex_weight_valid
expanded_target_aligned,0.0029666666666666,0.29666666666666,2.0971724671467284,8.143112412136405,0.0069015029234293,0.00042948210584325963,160.62715561822534,0.0008645491830785446,314.6950775076046,2.0130039676066587,2.6737826751040907e-06,2.747259950571209e-06,0.0033015337487274773,26.177429064585517,26.17412753073724,0.7545805130340121,0.8848266610768314,True
expanded_target_aligned,0.0049333333333333,0.49333333333333,1.947454833429204,7.010821146093224,0.0037737091180694,0.0007114978825266682,56.16546035465476,0.0011432005387588262,110.22753577480887,1.60675184963179,1.2667890159431449e-05,1.0371279106650323e-05,0.005082501825199734,20.87957320531003,20.874490703427643,0.755992187106352,0.8847011789711207,True
expanded_target_aligned,0.0068999999999999,0.6899999999999901,1.852166147962931,6.373610764247721,0.001932749421066,0.0011546681338008291,28.293103308299784,0.0016139926974529928,55.59220848094788,1.397797904182392,4.081093972685941e-05,2.9032714143855745e-05,0.006581134878561913,15.449913293412898,15.443332158503688,0.7571784990287933,0.884054271351163,True
expanded_target_aligned,0.0088666666666666,0.8866666666666599,1.783444765498096,5.950318606876294,0.000789211050294,0.0017487240819780148,17.20983441291301,0.002269316129905441,33.84597278018766,1.2976982208299979,0.00010161190631014434,6.704833525227632e-05,0.007817135519188657,9.991354567725443,9.983537432189873,0.7582544618692285,0.8831426259093311,True
expanded_target_aligned,0.0108333333333333,1.0833333333333302,1.7305058011273209,5.643507679193425,0.0001675939718078,0.002476060494122745,11.791384533467417,0.003093297419815677,23.21263817627561,1.2492818439444533,0.0002099889531288677,0.00013325919252802425,0.008895548425562548,4.606147856365518,4.597252307880913,0.7592656452172447,0.8820637401423922,True
expanded_target_aligned,0.012546045825196,1.2546045825196002,1.6930438416630622,5.436001877454284,0.0,0.003498495204351748,8.225104926030983,0.004222332626544034,16.999835242779593,1.2068996468229858,0.0004253435349231397,0.00024837491459438714,0.012082426662606805,0.0,0.012082426934090553,0.760110656373033,0.881025031899807,True
expanded_target_aligned,0.0127999999999999,1.27999999999999,1.6880273336165588,5.408800415516081,4.147748620733248e-06,0.003743392652157951,7.966073646716207,0.004485841372716237,16.461367532458407,1.1983357850879703,0.00046991690237524486,0.00027250721204487337,0.01687559652381307,0.6744421458589928,0.657566549311468,0.7602346198732064,0.8808647752175476,True
expanded_target_aligned,0.0147666666666666,1.47666666666666,1.6530004005591197,5.222626313489784,0.0003160368948004,0.004797142090852802,6.323300391787695,0.005700942520791674,13.079626977820663,1.188403931512106,0.0007586452949606867,0.0004358643048810838,0.02424804969252719,5.673694492615136,5.649446442910202,0.7611847141424475,0.8795818503401799,True
expanded_target_aligned,0.0167333333333333,1.6733333333333302,1.623552527745705,5.0710734840527705,0.0011238476995144,0.00583801053023536,5.269093048248342,0.006925849471392631,10.905137645534845,1.1863372694385008,0.001107972563167422,0.0006350996838841782,0.03201312067984789,10.37967961958621,10.347666498888346,0.7621062360643852,0.878209151924654,True
expanded_target_aligned,0.0186999999999999,1.86999999999999,1.5984517558209288,4.945369854070881,0.0024369987912127,0.006864314291544993,4.5601444752301,0.00815190766095153,9.442182103277426,1.187577857702773,0.001505284389306246,0.0008633499726850177,0.040365448535205815,14.762898941523986,14.722533492984052,0.7630465100909058,0.8768191059977408,True
