scenario,Vcem_fraction,Vcem_percent,lnCn_MAP,Cn_MAP,objective_MAP,static_lambda_min,static_lambda_max,combined_lambda_min,combined_lambda_max,lambda_min_gain,static_spectral_ratio,combined_spectral_ratio,weak_rotation_combined_vs_static_deg,static_weak_rotation_vs_pooled_deg,combined_weak_rotation_vs_pooled_deg,bounding_weight_min,bounding_weight_max,convex_weight_valid
shared_generic,0.018699999999999998,1.8699999999999999,1.6352273101647343,5.130624107498823,2.978722035891661,0.005660542854480033,3.906751988544846,2.1441141388678155,14.914690065479638,378.7824231682758,0.0014489127723176572,0.14375854472701466,43.05506028794735,14.27341039619793,28.781649891749385,0.8304878775602659,0.9355882528559767,True
shared_generic,0.020666666666666667,2.0666666666666664,1.6248310177324514,5.077560946918678,4.87729274003529,0.006285414739028328,3.5242276577521183,2.1988617999280256,13.344673681394099,349.8355941851422,0.0017834871493623643,0.1647744899895007,47.39763740591875,18.167640977407043,29.229996428511676,0.8471958170049839,0.9472471407214873,True
shared_generic,0.02263333333333333,2.263333333333333,1.6174028172040698,5.039983545035656,7.126337069505402,0.006844423677795475,3.253852923549668,2.250126771848168,12.174834693868835,328.7532855612049,0.0021034828059557187,0.1848178499689459,51.521087080767366,21.716421477401866,29.8046656033655,0.862001429920961,0.9572721399964543,True
shared_generic,0.024599999999999997,2.4599999999999995,1.612656596169306,5.016119346298639,9.693539431487265,0.007339231333258089,3.0600018872910297,2.29833867915701,11.287893254241414,313.15795548533464,0.002398440132909654,0.20361095090028528,55.42750872844504,24.935255606452827,30.492253121992217,0.8752054129144878,0.9660248018939774,True
shared_generic,0.026566666666666666,2.6566666666666667,1.6104121778975684,5.0048737010711495,12.556718523293982,0.0077756088226894615,2.92011028266633,2.343848332091351,10.604800339109463,301.4359885558968,0.002662779165857261,0.22101767663154093,59.12349800474923,27.845433201454828,31.278064803294388,0.8870265431238888,0.9737414024840503,True
shared_generic,0.02853333333333333,2.853333333333333,1.610540662698993,5.005516792587645,15.699995706253299,0.00816226860114988,2.819290116819979,2.3869475080559486,10.06981092889166,292.43677520238447,0.0028951502906542016,0.2370399528761231,62.61973896521792,30.47138816749108,32.148350797726835,0.8976358934951196,0.980600507819333,True
shared_generic,0.0305,3.05,1.6129804908594094,5.0177443038631875,19.111069115759086,0.008509529367420055,2.747454705164375,2.4279274839448526,9.641640231105175,285.31865619272895,0.003097241003254663,0.2518168512564953,65.93026190809536,32.83832283295916,33.091939075136196,0.9071691864658596,0.9867429468796602,True
shared_generic,0.032466666666666665,3.2466666666666666,1.617683308509933,5.041397414881562,22.779163007216017,0.008829105922222913,2.697507769127554,2.466969844017518,9.289221763661553,279.4133251712543,0.003273060423873582,0.2655733609103877,69.07254050160995,34.97124648708928,34.101294014520676,0.9157392644662089,0.9922693903227903,True
shared_generic,0.03443333333333333,3.443333333333333,1.624641394883932,5.076598216629106,26.693388915952923,0.009133251508744056,2.664378869346989,2.504209543731846,8.987258418228478,274.18598308985014,0.0034279102021937736,0.27863998420838365,72.06745500490089,36.89377849283303,35.173676512067864,0.9234417867221323,0.9972678072012229,True
shared_generic,0.036399999999999995,3.6399999999999997,1.633844271765872,5.1235331620032705,30.841338804499497,0.00943521696506644,2.6442944572661116,2.5396417050850246,8.714377437445513,269.16622208985325,0.0035681415657548747,0.29143122653515474,74.94032285162253,38.62812360180847,36.312199249814064,0.9303626650846551,1.001818111517586,False
shared_generic,0.03836666666666667,3.836666666666667,1.649076919106283,5.202175581282341,35.25112448197509,0.009728625949953301,2.63985557770489,2.5760089204344094,8.266441419297644,264.78651082754135,0.003685287192268086,0.3116224732955622,77.57480759689348,40.16192762527602,37.41287997161745,0.936278841847725,1.0056851955461288,False
shared_generic,0.04033333333333333,4.033333333333333,1.66400728304808,5.2804286759427885,39.93517470149748,0.010063078056855745,2.639218563337823,2.606604005140774,7.774907608979738,259.02651161142035,0.0038129006049915613,0.3352585183302037,80.1641181478134,41.566767800945094,38.5973503468683,0.9417609588677388,1.009443167297765,False
shared_generic,0.0423,4.2299999999999995,1.6769743532314005,5.349346228879385,44.787415405489476,0.010439267186059947,2.639592139229827,2.6299121514377015,7.283438073862988,251.92497754531553,0.003954878873486071,0.3610811439277947,82.77198064432538,42.8702632141179,39.901717430207476,0.9469471583348568,1.0130501493099187,False
shared_generic,0.04426666666666666,4.426666666666666,1.6874056915043407,5.405439122270175,49.715833677648895,0.010844419259704793,2.640187913318011,2.6454496029717247,6.789332588120216,243.94571434558674,0.00410744220326206,0.38964796150959796,85.41837249358919,44.08761695232331,41.33075554126587,0.9518810132394925,1.0163808951331497,False
shared_generic,0.04623333333333333,4.623333333333333,1.694761874297009,5.445349133224031,54.643149186119366,0.011263784464676088,2.6403448860111554,2.6528555157517437,6.288360614735405,235.52079889945156,0.0042660277164369275,0.4218675865272984,88.13193517568838,45.23252962495144,42.899405550736944,0.9565055889762268,1.0193430789138533,False
shared_generic,0.04819999999999999,4.819999999999999,1.6984256932989585,5.465336499538359,59.50387005642598,0.011679996074928214,2.6393507124201188,2.651713218737733,5.7753338425748595,227.03031762397492,0.004425329312987887,0.45914457778868417,89.03614262369965,46.318107343064334,44.64575003323603,0.9608674996378175,1.021864139041922,False
shared_generic,0.050166666666666665,5.016666666666667,1.6966459118602022,5.455618046006893,64.24120410473671,0.012064576395339331,2.6352259139198457,2.640182999451439,5.2128457847733936,218.83760464821367,0.004578194351995239,0.5064763295249123,85.9937326839129,47.36395218086373,46.64231513522338,0.96513147645227,1.0238414807310359,False
shared_generic,0.05213333333333333,5.213333333333333,1.585491929527998,4.881692236495578,68.08631424930631,0.01206090210383072,2.499490985441877,2.0397301907245504,2.515624393452737,169.1192062720335,0.004825343309529284,0.8108246191415668,8.431078666405934,49.204962759628465,57.63604142603446,0.9738325556394932,1.0240234056856392,False
shared_generic,0.054099999999999995,5.409999999999999,1.543109413288518,4.679116983033732,70.71081597364449,0.012630566104209602,2.4361380855729444,1.0737265662345161,2.442974564289287,85.01016956608596,0.005184667560106338,0.43951606452639674,2.2346707055111414,50.57121290392122,52.80588360943235,0.9790450382089292,1.0251592422530553,False
shared_generic,0.05606666666666666,5.6066666666666665,1.5188520709978184,4.566979616588053,72.70416605573877,0.013224473354017928,2.397493689843448,0.6341245765241944,2.4029516466808927,47.95083777998096,0.0055159575226583655,0.2638940227532614,1.3927019824620275,51.74165669701679,53.13435867947907,0.9830489100871186,1.0256160536699557,False
shared_generic,0.058033333333333326,5.803333333333333,1.5016054278860338,4.488889877589888,74.25621306028859,0.013825081307893762,2.3692753379623754,0.38715098475194465,2.3738536801921124,28.003523171389343,0.005835151823166154,0.16308965796097977,0.9574136652970562,52.807068780459794,53.76448244575673,0.9863811459133448,1.0253723037164766,False
shared_generic,0.06,6.0,1.488471977010089,4.430320712390507,75.46127603241835,0.01648216255678136,2.3491319775278168,0.23902145683190792,2.3528860345711067,14.5018262020214,0.007016277805782067,0.10158649986440066,0.6568445011657467,53.84533117701415,54.5021756781802,0.9892484142815224,1.024469566358807,False
