Vcem_fraction,Vcem_percent,phi,Cn_fixed,beta_endpoint_K,beta_endpoint_G,beta_contact_K,beta_HS_path_K,beta_total_K,beta_contact_G,beta_HS_path_G,beta_total_G,dlnK_dln_a,dlnG_dln_a,dlnK_dphib,dlnG_dphib,dlnK_dlnCn_fixed,dlnG_dlnCn_fixed
0.001,0.1,0.2371428571428571,5.436001877454284,317.22944027599146,311.77751642441245,315.4399630699739,-5.072952200880596,310.3670108690933,311.973138329774,-4.103926334283739,307.8692119954902,0.792039181085613,0.8126794771357025,3.1844228516320072,2.672647335444367,0.8257355702312451,0.8544114164621418
0.001,0.1,0.25285714285714284,5.436001877454284,317.22944027599146,311.77751642441245,315.5605152358776,-5.239932350663997,310.3205828852136,311.95756618439333,-4.183396084533872,307.7741700998595,0.8099704432495968,0.829161684379187,3.362421884034461,2.7797945296725857,0.8441844608242376,0.8717731699192653
0.001,0.1,0.26857142857142857,5.436001877454284,317.22944027599146,311.77751642441245,315.6892737569903,-5.418279209811919,310.27099454717836,311.94137908961585,-4.266004362747319,307.67537472686854,0.8271348939103972,0.844631943408558,3.549097302268933,2.8877249036440844,0.8618066864585215,0.8880735860472554
0.001,0.1,0.28428571428571425,5.436001877454284,317.22944027599146,311.77751642441245,315.8271059797664,-5.609194306814262,310.2179116729521,311.9245398642706,-4.351940848247111,307.5725990160235,0.8437225810453696,0.8592490502223881,3.7461983222186745,2.997039798557921,0.8787980995350607,0.9034796647711117
0.001,0.1,0.3,5.436001877454284,317.22944027599146,311.77751642441245,315.9750061761,-5.814054699660592,310.16095147643944,311.9070082426212,-4.441410805333317,307.4655974372879,0.8599083001215034,0.8731488614799331,3.9556561404197055,3.1083084746086342,0.8953380872256388,0.9181343159525567
0.005214285714285714,0.5214285714285714,0.08,5.436001877454284,59.81957700986147,58.70685607040638,59.3288230102535,-3.847749888823853,55.481073121429645,58.76467608203769,-3.344768175471603,55.41990790656609,0.40440593895851856,0.42724116156023223,1.257487888040032,1.1659178387191105,0.42791271841480233,0.4553898563131042
0.005214285714285714,0.5214285714285714,0.09571428571428571,5.436001877454284,59.81957700986147,58.70685607040638,59.34282511179597,-3.9343727929746177,55.40845231882135,58.76257686577942,-3.3926997207144107,55.36987714506501,0.45324505943966636,0.477851189017997,1.440739799463131,1.3227642412516616,0.4795042707783636,0.509348242516694
0.005214285714285714,0.5214285714285714,0.11142857142857143,5.436001877454284,59.81957700986147,58.70685607040638,59.357472153658705,-4.024985737629175,55.33248641602953,58.760416614776695,-3.442024976730357,55.318391638046336,0.49661787357990755,0.5225299373634584,1.6145685126645049,1.4675250152862418,0.5252909240027748,0.5569876169175814
0.005214285714285714,0.5214285714285714,0.12714285714285714,5.436001877454284,59.81957700986147,58.70685607040638,59.37280982210108,-4.119870914057671,55.25293890804341,58.75819266297241,-3.492805645054043,55.26538701791837,0.5355456501376921,0.5623714733005158,1.781712745341224,1.6027820066710774,0.566354512265832,0.5994738280890033
0.005214285714285714,0.5214285714285714,0.14285714285714285,5.436001877454284,59.81957700986147,58.70685607040638,59.38888804708356,-4.2193377480852154,55.169550298998345,58.75590209142335,-3.5451070949675425,55.21079499645581,0.5708274521509793,0.5982241782831466,1.9444157590697841,1.7305613777551798,0.6035412107863181,0.6377109384558821
0.005214285714285714,0.5214285714285714,0.15857142857142856,5.436001877454284,59.81957700986147,58.70685607040638,59.40576189094036,-4.3237263050552315,55.08203558588513,58.75354188398431,-3.598998684804047,55.15454319918027,0.6030996326344962,0.6307566934538045,2.104572411454342,1.8524849458856352,0.637524591873273,0.6724114914646862
0.005214285714285714,0.5214285714285714,0.17428571428571427,5.436001877454284,59.81957700986147,58.70685607040638,59.423491806789,-4.4334111405476975,54.990080666241305,58.75110878099244,-3.65455404970398,55.09655473128846,0.6328775521424745,0.6605037745188724,2.26383471968461,1.9698756421604458,0.6688498366713702,0.7041453740086466
0.005214285714285714,0.5214285714285714,0.19,5.436001877454284,59.81957700986147,58.70685607040638,59.44214470092429,-4.5488058255091515,54.89333887541514,58.748599411419804,-3.71185145098803,55.036747960431775,0.6605854956376334,0.6878988603631341,2.4236904181407226,2.0838326779681893,0.6979654282091018,0.7333745193349727
0.005214285714285714,0.5214285714285714,0.20571428571428568,5.436001877454284,59.81957700986147,58.70685607040638,59.46179456505422,-4.67036812383445,54.79142644121977,58.746010101780065,-3.77097412907423,54.97503597270583,0.6865785890042274,0.71329764708139,2.585523809273127,2.195286228356963,0.7252463635865068,0.7604780286385447
0.005214285714285714,0.5214285714285714,0.22142857142857142,5.436001877454284,59.81957700986147,58.70685607040638,59.482523486031894,-4.7986060889367135,54.68391739709518,58.7433369659064,-3.832010716494225,54.91132624941218,0.7111591990849319,0.7369954506231123,2.7506651960607087,2.30503801823545,0.7510115114683912,0.7857706716407619
0.005214285714285714,0.5214285714285714,0.2371428571428571,5.436001877454284,59.81957700986147,58.70685607040638,59.50442291564682,-4.934085137952382,54.57033777769444,58.74057586843068,-3.895055668923929,54.84552019950675,0.7345894863064472,0.759240194447841,2.9204332463450555,2.413792008937321,0.7755368839568176,0.8095167265409485
