Vcem_fraction,Vcem_percent,lnCn,Cn,delta_data_objective,beta_raw_projection,beta_raw_eigen,beta_adjusted_projection,beta_adjusted_eigen,raw_lambda_min,raw_lambda_max,adjusted_lambda_min,adjusted_lambda_max,raw_spectral_ratio,adjusted_spectral_ratio,raw_rho,adjusted_rho,raw_angular_independence,adjusted_angular_independence,raw_condition,adjusted_condition,retention_min,retention_max,beta_Vp_median,beta_Vp_q25,beta_Vp_q75,beta_Vs_median,beta_Vs_q25,beta_Vs_q75,strong_coordinate_angle_to_20p3_deg,a_c,m_N,m_T,m_G,m_N_minus_m_G,beta_endpoint_K,beta_endpoint_G,endpoint_log_jacobian_det
0.0541,5.41,1.3225822223216166,3.753100214577221,26.457423350370334,0.9837730687738065,0.9842014330124897,0.6664829604822827,0.6710345683606045,0.03282477466134093,75.82831731933784,0.017373091456346645,2.5677239714701754,0.00043288280449512107,0.006765949786417078,0.9620789252075687,0.5183704061071944,0.07440414167144949,0.7312921220722624,48.06343798319361,12.15725748167452,0.031199836322176544,0.5744337569773299,0.7483786574429926,0.6384001938904991,0.9679955836697118,1.0730130134024556,1.0173357574669266,1.3185652705345918,52.48087476786525,0.5982926194512672,0.9079054953802442,0.8684232660793729,0.8861713961461112,0.021734099234133053,5.4273848844309445,5.260484664427014,0.10043483934442261
0.0541,5.41,1.5465521559751234,4.6952537402198615,25.719011071641205,1.239995239982882,1.2404673305052913,0.8983754975863217,0.9040932787113816,0.0312288202544454,82.76697424433834,0.016998315751308668,2.700046559606962,0.0003773101595118611,0.0062955639378985614,0.9785207884817991,0.6455719705586054,0.042497066508958126,0.5832368308290792,51.48144761274274,12.603253755995881,0.029528066067718954,0.6013530039252812,1.0109041410706323,0.914733948170203,1.2108389362182983,1.346382644231803,1.3096630966614045,1.574506397939842,51.38729694541246,0.5657133386228855,0.9130130049066466,0.8755965430410695,0.8923961427799955,0.020616862126651148,5.4669474414019374,5.30804709603521,0.09527200613055059
0.0541,5.41,1.7705220896286304,5.873919273304556,233.8323102079753,1.5413896371903,1.541908471410333,1.18761268690927,1.1947216836888412,0.029873855040039032,89.96815100886393,0.01705374383658353,2.8888870587843782,0.0003320492274771299,0.0059032227600339686,0.9874817061190763,0.7546363935461264,0.02487988008015829,0.43052391353569575,54.87806160871822,13.015336896286614,0.028729771625989012,0.6380255350480379,1.316525039295482,1.2416031077529919,1.4907444370868643,1.666620567900144,1.6357620364465544,1.881276188135019,50.10595084601813,0.5349081220312781,0.9177776093278632,0.8822412481264216,0.8981787554733017,0.019598853854561504,5.5039720780128505,5.352402282919283,0.09056771651830639
0.0541,5.41,1.9944920232821373,7.348469228349535,675.9157875301353,1.8941655410659057,1.894740198088823,1.5376738643749912,1.5464430198768375,0.029024227737361574,97.62965882073067,0.01759950558595199,3.145191981420737,0.00029728904195656757,0.00559568563379142,0.9924213505607433,0.8356405245475444,0.015099862951190257,0.30170491373390473,57.99767036325142,13.368212674006159,0.028685162029182608,0.6810011970492418,1.6674916848604278,1.6085540708755885,1.817823102716981,2.03555453712374,2.003643212615955,2.228945599664264,48.61461845192642,0.5057803652138488,0.9222224625936131,0.8883951093863552,0.9035499129755709,0.01867254961804221,5.5386153543474785,5.393749831289298,0.08628719786525975
0.0541,5.41,2.2184619569356445,9.193180479244251,1377.9631913980954,2.303330656977571,2.30397573754607,1.9482651239716184,1.9589633051802435,0.02884123111277992,106.08453283195732,0.018601563206672653,3.479290334373237,0.0002718702749859466,0.005346367051608402,0.9952036378212633,0.8904221023789788,0.00956971926732375,0.20714847959499938,60.648370503596006,13.676362835637338,0.029179724434931508,0.7249249774754143,2.079608953508906,2.0346677755868736,2.202018115085415,2.4566377247257853,2.4222714976401565,2.6318484254129713,46.89871893292707,0.4782387241839186,0.9263687190499375,0.8940921728232045,0.908537443388664,0.017831275661273405,5.571021687605947,5.432272840860907,0.08239961026466452
0.0541,5.41,2.442431890589151,11.500975876432902,2368.2973949405387,2.771657382757379,2.772390611805277,2.415379820763231,2.4282185299567876,0.029365803849496608,115.83341763867114,0.019947904729723243,3.897267699926874,0.0002535175465606982,0.005118433288556886,0.9968227075937403,0.9259132381950884,0.006344489625484617,0.14268467533508544,62.8052557377087,13.977563578544725,0.02988959947013719,0.7646481889437242,2.5527916840843408,2.513762742620957,2.6600980114135178,2.9237662476206796,2.8979167730437045,3.0873461073921256,44.956412096280275,0.45219682897804947,0.9302357279319505,0.899363203616052,0.9131666197210978,0.017069108210852724,5.601324371900098,5.468139363410502,0.07887757953259114
0.0541,5.41,2.6664018242426577,14.388105009895924,3679.7879597796264,3.2985384192185134,3.2993769073798145,2.9316296272328852,2.946746670015466,0.03055247237928338,127.58093552335632,0.021495884886010536,4.3937796640637,0.0002394752182522609,0.0048923447531571285,0.9978039542459947,0.9486141393180462,0.004387268891057006,0.10013121468588249,64.62041029064429,14.29688663025328,0.030381551847246873,0.7975382230630632,3.0792847776093315,3.0519784867356323,3.1677830932362676,3.4527064129012324,3.429321453208659,3.6105114553445405,42.80368481441377,0.427573012801792,0.9338412046905031,0.9042360337663634,0.9174604177773904,0.016380786913112733,5.6296464917573,5.501503699808158,0.07569679719553019
0.0541,5.41,2.8903717578961645,18.0,5352.904194402925,3.8789706101696257,3.8799272891950967,3.4866048464337456,3.504138296860004,0.032344134496419485,142.28046336093212,0.023136669866089976,4.941742773713361,0.000227326603613667,0.004681884696459919,0.9984237619947199,0.9630519726601062,0.0031499914843108323,0.07253089795547796,66.32463494992645,14.614691188856717,0.03014961689364045,0.8240591433992608,3.658409970944307,3.645588045402411,3.7418764712346935,4.036815469011309,4.013428112354195,4.193532156123096,40.47780474489733,0.404290055924465,0.9372013822755005,0.9087358642463378,0.9214397418012091,0.015761640474291405,5.656101741831176,5.532507555685079,0.07283567686825973
0.06,6.0,1.0986122886681098,3.0,208.19263859608668,0.15651343755744984,0.15659536971099514,-0.12480375781482009,-0.1257855129591369,0.03645533123000554,69.68598844309518,0.019311568472720215,2.474476514113198,0.0005231371764178184,0.007804304612541893,0.45654948404076967,-0.10535609854686634,0.791562568622107,0.988900092498983,43.72121355437496,11.319647266144404,0.03347297784198862,0.5619530353227031,-0.093839738664578,-0.21669446773434267,0.14632630003420977,0.23384334645687183,0.1587802913345136,0.49728267928585557,56.0296244666579,0.6493358309501979,0.8997669477067561,0.8568952259399455,0.8762027436974609,0.023564204009295264,4.837093064348814,4.67488055832072,0.09818418337206361
0.06,6.0,1.3225822223216166,3.753100214577221,25.1294734227576,0.3813129672218655,0.38148689442203154,0.06412888110829806,0.06459880726663066,0.03488686057784095,76.58244379822611,0.018669938188389315,2.5665390643217285,0.00045554645226206583,0.007274363538013519,0.8011798563428913,0.05630123126159002,0.358110837790384,0.996830171358429,46.85259669287729,11.724720521955614,0.03098172375998424,0.5788873657139375,0.13976762816801847,0.024626834287323887,0.3562665932407342,0.4775381176713315,0.4197129219923111,0.7230900267322593,55.06364049434486,0.6139770554937003,0.905422191471273,0.864918013879972,0.8831359046747363,0.02228628679653666,4.87639050996396,4.7223527540564545,0.09285952831890275
0.06,6.0,1.5465521559751234,4.6952537402198615,28.637455237462177,0.6468041147448295,0.647062025196418,0.3063791981502172,0.3084733008896976,0.03327419596280434,83.67693233378283,0.018362964167187894,2.7064075719043243,0.0003976507626985577,0.00678499585864928,0.9245888595492647,0.26857059196497246,0.14513544079739005,0.9278698371315843,50.14747726099255,12.140182251912224,0.029419626223980425,0.60671609441331,0.41195953327074875,0.31274359872826846,0.6100459502986442,0.7601220305718346,0.7217829859375953,0.9877105709565684,53.92414809345389,0.5805436981986394,0.9106966087386777,0.87234945480673,0.8895762251977604,0.021120383540917387,4.913171317276872,4.766640012229628,0.08800159808715578
0.06,6.0,1.7705220896286304,5.873919273304556,244.94795517221218,0.9595859347744029,0.9599245156966159,0.6084349463012168,0.6123508314449831,0.031956392999834715,91.07030231667105,0.01853695625347062,2.904811844944123,0.00035089806651476195,0.00638146539017132,0.9674370218583948,0.495229839065898,0.0640656087377598,0.7547474064987647,53.383803394095295,12.518139614121091,0.028723211722964607,0.644152802531955,0.7292979201753973,0.6523817076125757,0.9005639347927135,1.0912926783252543,1.0606676497034346,1.3050483119367424,52.584645555464455,0.5489309128126058,0.9156166841325115,0.879233517130079,0.8955591776949685,0.020057506437543005,4.947594545194591,4.807946792760466,0.08357294348976252
0.06,6.0,1.9944920232821373,7.348469228349535,700.7296817124486,1.3257130437465432,1.3261354352265375,0.9730938182587737,0.9790653789097896,0.03121497043042276,98.97132260117178,0.019250657680938102,3.1731500921733016,0.00031539409204634785,0.006066734040857569,0.9841179620867291,0.6817979551150605,0.031511836698263296,0.5351515484009219,56.3084046673865,12.838743484320283,0.028763696320486965,0.6874152928161046,1.093901662726441,1.0336182724583236,1.2405473613647846,1.473279711527643,1.441616199647399,1.665593205911026,51.022545503096765,0.5190395623555265,0.9202065687520885,0.8856097833208106,0.9011168702083664,0.01908969854372211,4.97980675920001,4.846460442179572,0.07954041059884213
0.06,6.0,2.2184619569356445,9.193180479244251,1423.9494213327732,1.749849900863353,1.7503658501133466,1.3991265092898892,1.407393724678911,0.03121692594125025,107.72849161673302,0.020460965198795436,3.521813949653755,0.00028977409293273217,0.005809780269854131,0.9914075517119574,0.8059864462714769,0.017111066408502573,0.35038584842667575,58.74490725352882,13.119586471358152,0.02931446804619294,0.7309535762311332,1.5212074587060291,1.4755090679476912,1.6411726955974597,1.9083460980488458,1.874744730447283,2.082925887359327,49.2236367597137,0.49077590822833655,0.924488315378005,0.891513947629925,0.9062784090581485,0.018209906319856528,5.009943115051829,4.882352760892971,0.07587460966606888
0.06,6.0,2.442431890589151,11.500975876432902,2445.415846090409,2.2342146117890858,2.234838414797913,1.881473963366885,1.8922296782521022,0.032000272344286707,117.86419166516552,0.022043941524233696,3.955806757869227,0.00027150122435145256,0.00557255267345454,0.9949287484789782,0.8800493667931364,0.010116785450054233,0.22551311200699964,60.68957606129158,13.395931215018617,0.030035293187631665,0.7697627412636152,2.0110746812659763,1.9695921989950682,2.1149918558515797,2.3906836686099995,2.365930773698939,2.552649602181549,47.18744961338347,0.4640513162508529,0.9284820848812334,0.8969782452615508,0.911070213924041,0.017411870957192432,5.038128326882593,4.91578139258724,0.07254946232163514
0.06,6.0,2.6664018242426577,14.388105009895924,3801.1106240536883,2.777451052688472,2.778197763586502,2.411716003225415,2.4250914319428625,0.033516473102747746,130.1132648473536,0.023849236705970278,4.466348009535421,0.0002575945899295405,0.005339762296859401,0.996784135884881,0.9228746944755687,0.006421386448231092,0.14830229829662578,62.30625256088602,13.684818371916398,0.03046956403556371,0.8016428375619469,2.553563393710089,2.527932103122645,2.637915970942916,2.936291513240068,2.9133150790971714,3.093748853773235,44.932493958117675,0.43878197870698876,0.9322063278359566,0.9020318236826415,0.9155162924086174,0.016690035427339156,5.064477533666573,4.946891058598629,0.06954181428057982
0.06,6.0,2.8903717578961645,18.0,5535.390264967076,3.3736825477622845,3.3745641246964255,2.9785217207743226,2.994668595158454,0.035715781195017726,145.47057640305474,0.025771489077416998,5.01950346236859,0.0002455189363934337,0.005134270604777313,0.9978361471921146,0.947678369722742,0.004323023356796685,0.1019057075596459,63.820103325260476,13.95598913457476,0.03008775482541054,0.8275136687084905,3.1488679068421415,3.1372937910527963,3.229669751344176,3.5364557388899445,3.5130422181025027,3.692835090696339,42.49963666560322,0.41488865152565224,0.9356779447103747,0.9067010648876387,0.919638479969847,0.016039464740527642,5.08909707611188,4.9758146567638635,0.06683110308553185
