train,test,replicate,block_length_samples,block_length_m,unique_fraction_train,success,bound_hit,Vcem_train_bootstrap,Cn_train_bootstrap,A_raw,Gamma_raw,qstar_ratio_raw,local_exponential_ratio_raw,A_adjusted,Gamma_adjusted,qstar_ratio_adjusted,local_exponential_ratio_adjusted
19A,BT2,47,5,20,0.8275862068965517,True,False,0.012489216690993015,5.330286802886942,0.3029160411275839,1.4832607191665168,1.01615660899053,1.2740059616339183,0.30263853213812014,1.5969094214765702,1.0194712118035938,1.277942902517585
19A,BT2,48,5,20,0.7241379310344828,True,False,0.008817560356734446,5.648591049604566,0.3049599632067489,1.5034647615817998,1.0485321984049651,1.2167186752708135,0.30508172429258024,1.6049755587431622,1.0500316966494214,1.218545906461471
19A,BT2,49,5,20,0.5172413793103449,True,False,0.02996573333778048,4.301646081743992,0.29549713944627876,1.435726690482784,1.0494084875630736,1.637732413480074,0.29462398888161784,1.5589751619908303,1.0608649152032477,1.6539809449743248
19A,BT2,50,5,20,0.896551724137931,True,False,0.03640833418046106,4.547648748990468,0.29392759119465384,1.431410948082794,0.9646214781364825,1.58619568248336,0.29321397534384025,1.5301224170581875,0.9749041088360949,1.601831810301824
19A,BT2,51,5,20,0.7586206896551724,True,False,0.022845657499255795,4.49888525862606,0.2976725309366146,1.4649634547715773,1.054514783160589,1.5331910697053976,0.2972777211969834,1.5707039050623612,1.061223318387927,1.5424076767410182
19A,BT2,52,5,20,0.7931034482758621,True,False,0.03643229128701989,4.202785714615373,0.29280537087126607,1.459355413442798,1.0493167182515413,1.722747989705858,0.29227799726544523,1.553436712611229,1.0595611824531646,1.7386958572135598
19A,BT2,53,5,20,0.7241379310344828,True,False,0.024325879206192547,4.666278439939447,0.29693141872595574,1.4717563229123256,1.0056440451432445,1.485572887790099,0.2968817046362199,1.550058048308502,1.0101692591641782,1.4923471165297832
19A,BT2,54,5,20,0.5172413793103449,True,False,0.007667047898911879,5.847089186952552,0.305934270899222,1.5087321203788964,1.0514060672268277,1.1860653601218925,0.30629444400217914,1.5874047742244748,1.0520510239234282,1.1869685380791795
19A,BT2,55,5,20,0.7241379310344828,True,False,0.013561698201530753,5.116664116321521,0.3020258392828796,1.484688034702171,1.0382725891316402,1.3268983072452214,0.30204908300079253,1.5790558652291173,1.040950730606153,1.3303945848189342
19A,BT2,56,5,20,0.4482758620689655,True,False,0.04102070002100543,5.057554368764344,0.29632484305854456,1.3147887887946847,0.8374305375019644,1.4304902589762076,0.2940824262483976,1.4023560773254922,0.8500635405054722,1.4469485461582254
19A,BT2,57,5,20,0.5517241379310345,True,False,0.0057521124784587685,6.118055515260423,0.3075767187661113,1.5130430923770386,1.0878392695034278,1.1654177179179896,0.3077411781247065,1.6197639840184896,1.0885973456984017,1.1662764716183955
19A,BT2,58,5,20,0.7586206896551724,True,False,0.02164590471151129,4.894238616085218,0.29865401088852533,1.4669152115399053,0.9785460804100152,1.4041395836377768,0.29815689812990015,1.5594168407658293,0.9839925903458342,1.4112688878166249
19A,BT2,59,5,20,0.6896551724137931,True,False,0.008680345192078023,5.891831654041419,0.3051673683587899,1.5049584957514195,1.0093104128487576,1.1674512493855869,0.3054067998441335,1.5931050210889508,1.0103768208226198,1.1688299305290164
19A,BT2,60,5,20,0.5517241379310345,True,False,0.018200790020129577,4.7821136021037045,0.2997647630372993,1.4737328730532118,1.0388555964521966,1.4263369204575642,0.29967681706301685,1.5689967391332276,1.042973857264589,1.4319679083810362
19A,BT2,61,5,20,0.4482758620689655,True,False,0.05200682507320676,4.171210719222975,0.29163144917528094,1.3649812543747455,1.006345157856305,1.8295240683677574,0.29030405740563714,1.4877391386989638,1.026865012707558,1.863961644117763
19A,BT2,62,5,20,0.7586206896551724,True,False,0.04372298257812681,4.212345801992153,0.29127005068441475,1.4394269450276833,1.024407678905689,1.7679079556675046,0.2905860181281349,1.5337415177548432,1.0369599497393855,1.7883540977514645
19A,BT2,63,5,20,0.6206896551724138,True,False,0.0063018921992546075,5.939602658853977,0.30711911677550774,1.506629341190037,1.0921611342015296,1.1881207969217535,0.30712899230798113,1.625152297214623,1.093328411851994,1.1893996853026423
19A,BT2,64,5,20,0.4482758620689655,True,False,0.053714353963375684,4.2132326014987855,0.29029431187502286,1.3878641596097083,1.0007324723938211,1.8328521240076523,0.2887848988944154,1.50530486505431,1.0216074939781674,1.8675072160359698
19A,BT2,65,5,20,0.6896551724137931,True,False,0.025213615205776137,4.86646112576671,0.29773126817955164,1.4312305768873401,0.9534338092452264,1.423573417142284,0.297040427805169,1.5250078719132576,0.9601401187747126,1.432494938354765
19A,BT2,66,5,20,0.7586206896551724,True,False,0.03726930269261521,4.387285011276746,0.29328441715354225,1.4378174191086757,0.9986739185014666,1.6514474717107004,0.29252942600387327,1.5413137632480076,1.010121879303501,1.6689805851838184
19A,BT2,67,5,20,0.6896551724137931,True,False,0.00969201604331767,5.92444246209013,0.3048049606539281,1.4943158707325788,0.9746027064915785,1.1541808126014372,0.30473418673854513,1.6040284712188486,0.9765885712572401,1.1565073023514267
19A,BT2,68,5,20,0.4827586206896552,True,False,0.005169038081274355,6.270150232295182,0.3080008835850754,1.5200996270128146,1.0942237208716785,1.1531045024278557,0.30830205685899564,1.611403501533817,1.0946313370286576,1.1535951755159206
19A,BT2,69,5,20,0.6206896551724138,True,False,0.022326032768891384,4.987778773296788,0.2994250807983951,1.4198909722380217,0.9500631618958411,1.375762089892654,0.2984387804664656,1.5366824060734798,0.9576883111099297,1.385333032292386
19A,BT2,70,5,20,0.6206896551724138,True,False,0.018216927774069205,5.186687583649468,0.30068361386936465,1.4469707894527175,0.9549343136094084,1.3126565858759682,0.29986681437987717,1.5705813295141469,0.9611404267757596,1.3201813790317567
19A,BT2,71,5,20,0.7586206896551724,True,False,0.03000219532454645,4.890363990785417,0.29607885568279574,1.4376798680376304,0.9217143880388572,1.4401941959983529,0.2953530084921382,1.5339997284375704,0.929675666537757,1.4514211804545027
19A,BT2,72,5,20,0.5862068965517241,True,False,0.016861376718528574,5.736557814532648,0.3021082326334814,1.425977073537782,0.8762352404152272,1.1824470486791456,0.301202351956514,1.5382514157548333,0.8812690575182022,1.1882639375557718
19A,BT2,73,5,20,0.7241379310344828,True,False,0.04048814116999385,4.1717343077400875,0.2918565127083232,1.4446015280901472,1.0430108250631265,1.762055000964568,0.2913550487384645,1.5337102917403524,1.0537670131270902,1.7794644341395647
19A,BT2,74,5,20,0.7241379310344828,True,False,0.017931975186669672,4.970425078215368,0.30020219222711086,1.472691878592486,1.002054893563425,1.3711695525253862,0.29995180931323256,1.5695601427742736,1.0063304214992947,1.3767642924236807
19A,BT2,75,5,20,0.6206896551724138,True,False,0.01627991405195121,4.979879448708667,0.30115755259003213,1.4552473809674988,1.020705947996623,1.3639169763254066,0.3005262687970268,1.5863141328921366,1.0265273032294795,1.3709748817985767
19A,BT2,76,5,20,0.7586206896551724,True,False,0.013973711334762181,5.448841445049374,0.30242113030158285,1.467114940977882,0.9666187306665112,1.2447842829632902,0.30202162350085593,1.5768458366049205,0.9703099352539876,1.2491785580258778
19A,BT2,77,5,20,0.6206896551724138,True,False,0.0217482109605895,4.903501302193423,0.2984582738052653,1.4627786017234774,0.9759097464326397,1.4017729511497674,0.2983220651970556,1.5424034157507627,0.980011152692843,1.4075700181399453
19A,BT2,78,5,20,0.5172413793103449,True,False,0.015405442300521512,5.17287172868634,0.3019496943974341,1.4567191339006385,0.9944732916692379,1.311476433810122,0.3011854280247373,1.593005936317178,1.000212486842863,1.3182199912314787
19A,BT2,79,5,20,0.5517241379310345,True,False,0.008421879488274785,6.514089366688745,0.3061166004787986,1.4879223116836064,0.9192240965929648,1.057011004482247,0.3060267060223947,1.593418598063169,0.9207234463174789,1.0587034931951744
19A,BT2,80,5,20,0.5172413793103449,True,False,0.024600213149080983,5.242953131299145,0.2987827453725714,1.4220481917280887,0.8868753796230687,1.317189053446106,0.29782285967728067,1.5170766112891858,0.8935548642083977,1.325640155487216
19A,BT2,81,5,20,0.7931034482758621,True,False,0.03267779014178102,4.647859254343859,0.29526064902736326,1.4297818095026529,0.9568578314543666,1.5292831730500682,0.29437723313636227,1.5292191913414745,0.9664727382986456,1.5429897278758091
19A,BT2,82,5,20,0.6896551724137931,True,False,0.02890391811755076,4.578035314048523,0.2959360953743655,1.4440082369001639,0.9920587864880317,1.533876454639906,0.29546634834358604,1.5359168819687747,0.9994079829202118,1.5445171779544244
19A,BT2,83,5,20,0.7241379310344828,True,False,0.009513675760618864,5.426595608652793,0.3044671541160423,1.4994265930169746,1.0698730805413137,1.2616228115036179,0.30442317582331635,1.6100405198563066,1.071978547260298,1.2640965565040212
19A,BT2,84,5,20,0.5517241379310345,True,False,0.003602645794698792,7.042648269423363,0.30981723671320455,1.5272258015665914,1.0817013017937487,1.0941688784788128,0.3102250725359072,1.6213944009016428,1.081804859094096,1.0942903928269023
19A,BT2,85,5,20,0.7931034482758621,True,False,0.011831610367025147,5.345410381816334,0.303534194329463,1.4837683440081544,1.0265101845740763,1.2711790139416408,0.30327076394442115,1.597904796282845,1.0296349698397238,1.2748520536312118
19A,BT2,86,5,20,0.8275862068965517,True,False,0.017721900165380233,4.821752427121097,0.29986954705316454,1.4771195405992996,1.0365979110808925,1.4136624836390048,0.29967911306810224,1.5826028297046926,1.0411905902079361,1.4197595712299462
19A,BT2,87,5,20,0.6551724137931034,True,False,0.008286593047039294,5.876290392207143,0.30549163448031585,1.5038039178206672,1.0244776144614058,1.1737692368815194,0.30557992336168277,1.6099232996815964,1.0259144357905376,1.1754741239506932
19A,BT2,88,5,20,0.7931034482758621,True,False,0.014408429964251759,5.106799222613486,0.3015846115908975,1.4833216725045253,1.0254684018476654,1.329624166814203,0.3015063176151616,1.5800750420677483,1.0285727325221141,1.3336177624307894
19A,BT2,89,5,20,0.4827586206896552,True,False,0.005865085711950589,6.191667893297311,0.30769280786741554,1.5106225027523563,1.0688417319043584,1.1487607224814582,0.3077095583709454,1.623782872423604,1.0697928018647798,1.149791563564233
19A,BT2,90,5,20,0.6896551724137931,True,False,0.01655740275743107,4.975660776524981,0.3007598531260819,1.4659690312851188,1.0185754508235543,1.3663983421533579,0.3003449341665853,1.5809895206566085,1.0235087521021142,1.3725622245489828
19A,BT2,91,5,20,0.6896551724137931,True,False,0.015488370572971826,5.358999783200436,0.30170094359074295,1.4660781626000758,0.9593889699068351,1.2666310330339163,0.301494857786759,1.5641692122652768,0.9628164389773767,1.2709829792151317
19A,BT2,92,5,20,0.6206896551724138,True,False,0.01256379212478585,5.201942653971169,0.3024523871086012,1.4940535024552912,1.0406700551201609,1.3061448206716828,0.30240647096828077,1.5924118930013371,1.0433175736683278,1.309463612543824
19A,BT2,93,5,20,0.7241379310344828,True,False,0.025030813716543695,4.939691919974237,0.29785296125517124,1.4359563083783569,0.9406821283301989,1.4020017985913382,0.2970110872024125,1.5504224614126765,0.9487030546202571,1.4126477094871037
19A,BT2,94,5,20,0.7241379310344828,True,False,0.014588092112065248,5.115435203996899,0.3016219582326203,1.4787077884238904,1.0204165610560734,1.3271688734373586,0.3015279371531425,1.581217553269772,1.0237587126683152,1.33147044335079
19A,BT2,95,5,20,0.7241379310344828,True,False,0.015001218810401019,5.4177934543728865,0.30205395937778806,1.471980754216426,0.9559945489599312,1.2525054255337387,0.30159525812918914,1.576784696290635,0.9599017042387352,1.2571757416124065
19A,BT2,96,5,20,0.7241379310344828,True,False,0.011020019227353003,5.685917685193576,0.304200599606748,1.4733797727025426,0.9818925638324452,1.1965196969327057,0.303829794140943,1.5939058065675842,0.9849096961385185,1.1999401752904022
19A,BT2,97,5,20,0.7586206896551724,True,False,0.04242252694082717,4.3204495759915735,0.2919082206922794,1.4281803020246853,0.9993852159079802,1.711425058851011,0.2913010606322035,1.5142788574443335,1.0101741457359725,1.72885087539211
19A,BT2,98,5,20,0.6896551724137931,True,False,0.022234411035469106,4.988779564709656,0.29847223830232517,1.4594208090841894,0.9545235792125507,1.3791598364354776,0.29805885771009455,1.551416544733003,0.9597937587785569,1.3862361790634243
19A,BT2,99,5,20,0.5517241379310345,True,False,0.005525570138600301,6.567228805963813,0.3081772062110073,1.5081236463149648,1.0246718193431819,1.0908481632027498,0.3081312370151001,1.6244990879551613,1.025553971219345,1.0917803231584529
19A,BT2,100,5,20,0.7241379310344828,True,False,0.017324614505137247,4.807485689582336,0.30023316195433053,1.471582331167678,1.04424043600675,1.4163547833762808,0.299825032626201,1.5831385401197562,1.0494100327232039,1.4228918541849727
19A,BT2,101,5,20,0.5517241379310345,True,False,0.04558219371559989,3.9846294443227097,0.2900931384386385,1.448662439196696,1.082711362618381,1.887551248570975,0.28953703302299444,1.5431767443247197,1.0961793427149893,1.9102544045548746
19A,BT2,102,5,20,0.8620689655172413,True,False,0.013501873247582513,5.2091358863459245,0.30259007940726396,1.4708580661426778,1.0196561424789758,1.3022932613614664,0.3022870457547413,1.5829917033313272,1.0233078093096128,1.3066937538194225
19A,BT2,103,5,20,0.7931034482758621,True,False,0.04871152692642182,4.488044731672766,0.2910410834202983,1.4159647610872526,0.9486827303387866,1.6895946336270469,0.2898187600882774,1.5085037923504374,0.9629424533687762,1.7121692374120825
19A,BT2,104,5,20,0.5862068965517241,True,False,0.05214385736948238,4.729011736328242,0.2913394046666365,1.3855281972006939,0.890634877778884,1.6198227356461605,0.28991667833731016,1.4684590281416332,0.9043003368503791,1.64123811408314
19A,BT2,105,5,20,0.7586206896551724,True,False,0.01664465168383205,5.011801526015056,0.3009511026786204,1.4658642171032434,1.0096157224657352,1.356441653699838,0.30063330923922266,1.5728654556591797,1.0140651439082025,1.3620901618046914
19A,BT2,106,5,20,0.5862068965517241,True,False,0.016034833655997775,5.424376450777451,0.30130957392315616,1.472517381903208,0.9407809939001548,1.252499100899737,0.3010304229439389,1.5659038712852418,0.9442515665106249,1.2568564387531118
19A,BT2,107,5,20,0.6551724137931034,True,False,0.01760788226248128,4.659267715920448,0.29966152399957746,1.4813175756621304,1.0749434348299214,1.4632232665682428,0.2994272968154152,1.5870957730266764,1.0797713788565728,1.4695571334479367
19A,BT2,108,5,20,0.7586206896551724,True,False,0.020087947644188434,4.70568684030467,0.2987378225228705,1.474788272903598,1.034651040893196,1.4558387427701773,0.29862652277587937,1.5782174866609826,1.0396803582084722,1.4628837142013853
19A,BT2,109,5,20,0.6896551724137931,True,False,0.04196966972428496,4.451992178704969,0.2926293958210861,1.4175579373140015,0.9681547985110047,1.6548144309116815,0.2915721705055336,1.5140249026824748,0.9807585272713505,1.6740669836190263
19A,BT2,110,5,20,0.6551724137931034,True,False,0.037572844714177704,4.555158366338755,0.2936888563815527,1.4280631012392744,0.9588589487348881,1.5903204708923804,0.2930182713531105,1.5028707670465793,0.9671734869105977,1.6028027216416296
19A,BT2,111,5,20,0.7586206896551724,True,False,0.014152433859847558,5.243568924234659,0.3018759493354171,1.4805959464999454,1.0025840321526176,1.2945489315342937,0.3016423729128082,1.5860385279137887,1.006066704003998,1.2988486320870782
19A,BT2,112,5,20,0.6896551724137931,True,False,0.009006128203075203,5.998066904020382,0.3052746204085202,1.4971024707418432,0.9813290705339043,1.1440542663013236,0.30519311643584884,1.6054718018668284,0.9831257079525693,1.1461178690475642
19A,BT2,113,5,20,0.6551724137931034,True,False,0.027735685051446305,4.693376087413981,0.29628281640802484,1.450472901458654,0.9747540124049527,1.49086247018175,0.29555524753381995,1.550400308796108,0.98277381741694,1.5018971157109493
19A,BT2,114,5,20,0.5517241379310345,True,True,0.05999999999999999,4.382658733719563,0.2888618571010511,1.388280199435762,0.9599317439479111,1.8144611425546309,0.2873745909143258,1.4628508910044102,0.9756279417938295,1.840015271321687
19A,BT2,115,5,20,0.7931034482758621,True,False,0.01723616559467682,4.893037058341425,0.30026627803788614,1.4704480845524959,1.0271047502427006,1.3913361227386734,0.2999800758436467,1.5807926613438783,1.031881358711585,1.397511971341372
19A,BT2,116,5,20,0.7586206896551724,True,False,0.01840798387990902,5.283012482818326,0.3006219181653907,1.4559232557547375,0.9357119280867283,1.2896390916657052,0.29999561617537285,1.563245107826031,0.9408976367024675,1.2960376334745407
19A,BT2,117,5,20,0.7586206896551724,True,False,0.009423652634416507,5.699860197664991,0.3048497566468642,1.4951285347066117,1.020619013494472,1.2012941954411542,0.3048739073772697,1.5932281505645638,1.0222961443729808,1.2033009801081784
19A,BT2,118,5,20,0.6206896551724138,True,False,0.006136157161162445,6.100103175392221,0.307324487157784,1.5144862544376927,1.0713785355414098,1.1601972794400635,0.30749760583667074,1.6091538583394613,1.072105730779793,1.1610409460484432
19A,BT2,119,5,20,0.7241379310344828,True,False,0.04332092461943834,4.62584830781913,0.2928035278830703,1.4035487365447068,0.9262811261235702,1.5983828070785333,0.29159245932058664,1.5068226100218105,0.9398034528261469,1.6191258345225472
19A,BT2,120,5,20,0.5862068965517241,True,False,0.03538659114137254,4.562523699924232,0.29461018613838835,1.426500518881652,0.963569438311895,1.5734193491386577,0.2932256635618882,1.5501761890221617,0.9773229547547793,1.5929913454514282
19A,BT2,121,5,20,0.6551724137931034,True,False,0.014330755777796774,4.9661130233988455,0.30133372247257556,1.4886588044570415,1.0565328263798606,1.367789015605759,0.3013077906421823,1.5819051028193964,1.0595073617126753,1.371666377356989
19A,BT2,122,5,20,0.7586206896551724,True,False,0.03356618785937104,4.410764071787174,0.29380676810930756,1.4602973278368012,1.0099762047395346,1.6228198946863754,0.2933757217453244,1.5465069277943155,1.0181442278359423,1.6352914931289835
19A,BT2,123,5,20,0.6551724137931034,True,False,0.007281533601785597,5.685206201719218,0.30598324911798963,1.5166602896336152,1.0969676653179017,1.2250775591674954,0.30625970473373587,1.6053508943863717,1.0977942755100591,1.2261302602578448
19A,BT2,124,5,20,0.6551724137931034,True,False,0.006307784950252001,5.88005852607032,0.30711127591001225,1.508979536398817,1.102959984836721,1.2000626511147356,0.3073077532345409,1.6132829590112905,1.1038238646935263,1.2010725702863652
19A,BT2,125,5,20,0.6551724137931034,True,False,0.03313240349074453,4.588228052672318,0.294656264013208,1.4382186379348136,0.9691741165816309,1.5535566214364185,0.29401588691506836,1.53707354650662,0.9784043219514298,1.5672657109596562
19A,BT2,126,5,20,0.896551724137931,True,False,0.02373199406320169,4.87646855831246,0.2982383660368411,1.445372912681083,0.9630139814190112,1.415496446616618,0.2975128093873063,1.5558337742833024,0.970341115249421,1.4251749133663159
19A,BT2,127,5,20,0.6896551724137931,True,False,0.011311627250729105,5.4593211494993055,0.30326636650798505,1.4976656525487109,1.01757395133678,1.2467420949770318,0.30344173320965656,1.5844873353649156,1.0192542099802966,1.2489733558769849
19A,BT2,128,5,20,0.6206896551724138,True,False,0.009711248884974244,5.199978974636732,0.30438072332055155,1.4946130685794754,1.1104027846105966,1.3152677080446107,0.30419734117366504,1.6132641644943952,1.1130083543724376,1.3182445772516582
19A,BT2,129,5,20,0.4827586206896552,True,False,0.01639893702142052,4.462736357384392,0.29981186269232596,1.4906508284438758,1.1411767167048807,1.5257631488889454,0.299576876708751,1.60111757619073,1.1460903345144373,1.5320903034945272
19A,BT2,130,5,20,0.6206896551724138,True,False,0.00694362112330841,5.971513466469177,0.3068285259516931,1.507193312558255,1.0573387640853635,1.17055256607526,0.30673105155427083,1.6198319767173697,1.058712684794172,1.1720433604166605
19A,BT2,131,5,20,0.5517241379310345,True,False,0.004804158130763733,6.255889173901638,0.3083513412713091,1.518757878410414,1.119920189125307,1.168154919203167,0.30864047941840034,1.6173884880429852,1.1203187009131883,1.168618391545152
19A,BT2,132,5,20,0.6896551724137931,True,False,0.007490213372892374,6.128531898628892,0.30651763496285167,1.4928232752172172,1.0088290323002442,1.1330672849016716,0.3064309322362347,1.609758285837357,1.0103472121057062,1.1347449496343325
19A,BT2,133,5,20,0.6551724137931034,True,False,0.014208437203777055,5.8586154117085725,0.30350398584563654,1.4287361499505988,0.8926788876665734,1.1553248912538774,0.3026033229856325,1.5540293687112512,0.897308046757658,1.1604930387914616
19A,BT2,134,5,20,0.7586206896551724,True,False,0.03254852455325695,4.773807183371369,0.2959483265290575,1.413483389424402,0.9294589351598426,1.4853656721123163,0.29491727564507325,1.512825783628979,0.9391000257136083,1.4988127515290588
19A,BT2,135,5,20,0.7241379310344828,True,True,0.05999999999999999,4.2245885422283935,0.28786910719505443,1.4235383481689199,1.0044158409488244,1.8953645050617358,0.28709609772781186,1.497519272571574,1.018489834975541,1.9205567789547773
19A,BT2,136,5,20,0.6551724137931034,True,False,0.011563338750123648,5.190059100974209,0.30333503050824795,1.4851801762997938,1.0638723557801248,1.3102089816342273,0.3030841826790693,1.6059285630623308,1.0671598141238725,1.3140723159942456
19A,BT2,137,5,20,0.5862068965517241,True,False,0.01934800987537404,4.770463520083194,0.29994942846601746,1.447752859315134,1.0255164050616887,1.4307946176436257,0.2991413964317703,1.5889674933074034,1.0333708432037474,1.4406542498003345
19A,BT2,138,5,20,0.6551724137931034,True,False,0.03546440421222892,4.605167757327991,0.2946046278763054,1.418718981027234,0.9536945682175821,1.5582076550493562,0.2934889084296394,1.5268069729121792,0.9653715012991895,1.5750370037424477
19A,BT2,139,5,20,0.7241379310344828,True,False,0.01853479129920847,4.8800306002226534,0.2995598166700088,1.4723337394088745,1.0141255995496952,1.3986341578678334,0.2994675891890712,1.5623278277235835,1.018022638359126,1.4039761552947718
19A,BT2,140,5,20,0.7241379310344828,True,False,0.006874714762819719,6.471284016593313,0.30698384462041006,1.5017306555514351,0.9782155000295429,1.0809960717112457,0.307120900919891,1.6048969089121432,0.9791547127553165,1.0820884134194642
19A,BT2,141,5,20,0.6896551724137931,True,False,0.008999189879555057,5.893781845366727,0.3050054780802822,1.5035418162888545,0.9993266802389698,1.1646879494515108,0.3052122066680582,1.592265105194386,1.0004942597089364,1.1661828508356122
19A,BT2,142,5,20,0.3448275862068966,True,True,0.05999999999999841,3.848552045271864,0.2876580910534132,1.419207820307204,1.1025330160600113,2.0794591653428403,0.286322053131443,1.541759293439588,1.1284360160462024,2.1255563813861555
19A,BT2,143,5,20,0.5172413793103449,True,False,0.04943203468953482,4.656570180984812,0.2915873427492845,1.3849288113395004,0.9081204416678249,1.6258475179823872,0.29025674471766,1.4590625755915472,0.9201308240578545,1.6440573171565662
19A,BT2,144,5,20,0.6896551724137931,True,False,0.05510332383970596,4.10553794870835,0.2891669961297343,1.4155086513130262,1.032618620519408,1.9023337440505828,0.2881491924178475,1.514397077559553,1.0503768419953547,1.9329965873714976
19A,BT2,145,5,20,0.6551724137931034,True,False,0.0054482139993904805,6.598978278920837,0.3082332115658008,1.5072236437338677,1.0238328791043687,1.087570369058577,0.30833320263746655,1.613650100576764,1.0245152951097782,1.0883193540516778
19A,BT2,146,5,20,0.5862068965517241,True,False,0.00813824933353312,6.133708068249919,0.3057323159575058,1.5041377070287043,0.9860954759488421,1.1257324466177738,0.3060384659379984,1.5933550176012954,0.9869742674842911,1.1268945122028482
19A,BT2,147,5,20,0.6551724137931034,True,False,0.010217054290576923,5.370220540755422,0.304207615266618,1.4897438451591347,1.0609121728283497,1.2707776719562385,0.30410882549003054,1.6061726346748164,1.063410661780744,1.2737230117454172
19A,BT2,148,5,20,0.7241379310344828,True,False,0.01405711174007648,5.011963823868895,0.3017022861189555,1.4855708058975072,1.0511236168412845,1.3547795085168999,0.3014799296104764,1.596987255895498,1.054908880834124,1.3594688470734948
19A,BT2,149,5,20,0.6896551724137931,True,True,0.05999999999999999,4.281687081358921,0.28903197251320073,1.3873445407583374,0.9819083654942725,1.8566557534667338,0.2876105286091561,1.4780550136933959,1.0002713012826345,1.887812868043871
19A,BT2,150,5,20,0.7931034482758621,True,False,0.026395569017511344,4.396879277018144,0.2959641036651241,1.472235728050766,1.05254506470253,1.5875542506906746,0.2957249707786738,1.563571179221626,1.0590474077411316,1.59711636345399
19A,BT2,151,5,20,0.7931034482758621,True,False,0.012619521754886839,5.533183851476551,0.30339323532657736,1.4650535713047421,0.9751439952462778,1.2260532917379332,0.30294742507306516,1.584621291698714,0.9787647101268732,1.2302398414491906
19A,BT2,152,5,20,0.6896551724137931,True,False,0.010085546078587538,5.776106050519631,0.30487205159731356,1.4806634364974782,0.9887273566653082,1.1813412313388019,0.3046087673205492,1.5972203049671634,0.9912323087748229,1.184176801120026
19A,BT2,153,5,20,0.6551724137931034,True,False,0.025318911484189615,4.710860174060667,0.2968348215390446,1.4643174471748917,0.9879872707533531,1.475146118201291,0.2966397269440648,1.549367045092365,0.9933559275577638,1.482994544836899
19A,BT2,154,5,20,0.6896551724137931,True,False,0.016006672294366083,5.000323600314706,0.3010460787544291,1.4676585430304887,1.021303423224558,1.3587560833755534,0.30073358055248733,1.5718486481982301,1.0255013276489167,1.3640212757048087
19A,BT2,155,5,20,0.7586206896551724,True,False,0.010202334952878547,5.53920987265468,0.30420483460440156,1.4955202658012197,1.0290563064308766,1.2322210808073086,0.30432145627345114,1.59270362923747,1.0308027717274482,1.234419362047549
19A,BT2,156,5,20,0.6206896551724138,True,False,0.012846281068135887,5.048434735180332,0.3023653414381768,1.4826941519367072,1.0661192502916623,1.345127153352302,0.3021044030978437,1.6055286681501157,1.0699436618471183,1.3497380734263267
19A,BT2,157,5,20,0.6206896551724138,True,False,0.011174101814026392,5.651891879574052,0.3034305432699765,1.4962687709429916,0.9857747585022729,1.2045015383781186,0.30365750423127646,1.588340122564648,0.9874137546118934,1.2067106918212454
19A,BT2,158,5,20,0.6206896551724138,True,False,0.028604743459533927,4.894062982088263,0.29701132549937703,1.4228398324089877,0.9261017149960996,1.4299518751313365,0.295739157298776,1.5446674082766034,0.9365411853348337,1.4438118481225743
19A,BT2,159,5,20,0.6551724137931034,True,False,0.006080403051462708,6.243997150708082,0.30730452604338343,1.512063418900394,1.049398970360815,1.1346153623738406,0.3074948735409111,1.6132981121560737,1.050142971701058,1.1354788376433635
19A,BT2,160,5,20,0.4482758620689655,True,False,0.03673087353720316,5.258439732252672,0.29641018812382935,1.3634079135224517,0.8227317460897333,1.3615761573079237,0.2944516562286515,1.452894063455984,0.8335942775599186,1.3755280038263353
19A,BT2,161,5,20,0.6206896551724138,True,False,0.057572898112435045,4.2037323158126,0.2885327098284986,1.415574772127305,1.007935947647838,1.8798837103151107,0.2878367483285929,1.4908081011865688,1.0214385356013178,1.9039428433230332
19A,BT2,162,5,20,0.6206896551724138,True,True,0.05999999999999999,4.037613042938019,0.2873038521415689,1.428411561584509,1.053569645106934,1.9858364750407946,0.28662693080758694,1.5123834412831714,1.0696773817072425,2.0154367534770548
19A,BT2,163,5,20,0.7241379310344828,True,False,0.017278631572336188,5.440448587113453,0.30189498482337207,1.423616682420557,0.9188363983547253,1.2474650278162258,0.3009291413696588,1.5444739255155122,0.9246476089027001,1.2542384101066308
19A,BT2,164,5,20,0.3448275862068966,True,False,0.0046634038565541245,6.48626702952305,0.30833384781444617,1.525020538785473,1.0895472817163478,1.132022194466722,0.30889231201970535,1.6020290591589983,1.0896305633851808,1.1321881670278433
19A,BT2,165,5,20,0.5172413793103449,True,False,0.04550939523896897,3.979235981479246,0.28943278231809966,1.4694317602220797,1.0889559316979331,1.8954524650993454,0.28953097196173433,1.528361083320448,1.0959915339581168,1.9088102079179103
19A,BT2,166,5,20,0.6551724137931034,True,False,0.05946104668662611,4.1581676634526215,0.28819425947878813,1.413297863745143,1.0181767587560004,1.9169336432111121,0.2874807459800206,1.488526686079977,1.0323242715260408,1.9424398915725898
19A,BT2,167,5,20,0.6206896551724138,True,False,0.018456898721503575,5.013129586307234,0.2997606854355921,1.470875632586563,0.9877105878314363,1.361010545978352,0.29936528830141845,1.583789805502234,0.9929844405092456,1.3678293611539791
