scheme,block_length_samples,block_length_m,replicate,unique_fraction_19A,unique_fraction_BT2,bootstrap_success,hierarchy_evaluated,pooled_fit_nfev,pooled_fit_bound_hit,Vcem_fraction,Cn,A_raw,Gamma_raw,A_adjusted,Gamma_adjusted,beta_raw,beta_adjusted,beta_raw_at_BT2,beta_adjusted_at_BT2,beta_raw_at_pooled,beta_adjusted_at_pooled,beta_raw_at_19A,beta_adjusted_at_19A,hierarchy_separate_objective,hierarchy_qstar_objective,hierarchy_Cn_objective,hierarchy_qstar_delta,hierarchy_Cn_delta,hierarchy_delta_Cn_minus_qstar,hierarchy_qstar_success,hierarchy_Cn_success,hierarchy_qstar_bound_hit,hierarchy_Cn_bound_hit
MBB_20m_primary,5,20,157,0.6206896551724138,0.6333333333333333,True,True,21,False,0.018854650939830974,4.909066041838608,0.29922964001377955,1.482528214925206,0.2992828174483734,1.6067732077992731,11.980669417270436,11.657511820459824,106.69957773248454,106.40647199025855,20.02417993400161,19.707748170981255,8.218280893329467,7.8894826730250545,173.3329966283348,175.8969273815059,173.3333989830971,2.5639307531710926,0.00040235476231487155,-2.5635283984087778,True,True,False,False
MBB_20m_primary,5,20,158,0.6206896551724138,0.5666666666666667,True,True,14,False,0.011981876961957367,5.459701212677158,0.3028389898165957,1.4884376947255118,0.30320284140115733,1.6092289346485555,21.438753311341813,21.157817050263674,108.0167395810963,107.84698190176533,20.2966160880198,20.013861009497294,8.34930426507814,8.042338823013852,120.17986836625073,125.57288981886208,120.9067082149662,5.39302145261135,0.7268398487154712,-4.666181603895879,True,True,False,False
MBB_20m_primary,5,20,159,0.8275862068965517,0.5,True,True,14,False,0.011415501262347022,5.139608027028711,0.30268979486839986,1.5155534904026091,0.3029242927997057,1.6472538698035901,22.61549113875463,22.297109800711414,107.89342711182213,107.64847240184571,20.21473973451874,19.893518379760952,8.271007294650364,7.929722541591595,169.3177626458472,173.9191483004491,169.58345466018804,4.6013856546018985,0.26569201434082856,-4.33569364026107,True,True,True,False
MBB_20m_primary,5,20,160,0.6206896551724138,0.6333333333333333,True,True,20,False,0.007076067449109872,6.326991126188892,0.3063911999750728,1.5178335913337389,0.306958645021195,1.6367548221579116,39.436724110407994,39.21425912534917,109.25369744835719,109.16378316909879,20.503880536438416,20.242179560859725,8.415441701546374,8.121736142856534,120.05482359264533,120.81054433106506,120.08486012990329,0.7557207384197255,0.030036537257956297,-0.7256842011617692,True,True,True,False
MBB_20m_primary,5,20,161,0.6551724137931034,0.7666666666666667,True,True,19,False,0.008328319642565652,5.965969348909471,0.3053090838202633,1.5033820688954513,0.3057632227472721,1.6341497172076653,32.82077260403372,32.54143150964138,108.89071596928704,108.72916785111889,20.45492764961159,20.15362041937042,8.409935827956925,8.080066793300507,160.1931988267004,161.10677534755314,160.56649183470142,0.9135765208527289,0.3732930080010135,-0.5402835128517154,True,True,True,False
MBB_20m_primary,5,20,162,0.5862068965517241,0.6,True,True,30,False,0.047462261391193,4.315110875589433,0.2903916760752082,1.4398801772151768,0.2898450235353427,1.5630110903603933,2.0340408044012115,1.673253016959566,103.54526030282554,103.03359054576902,19.429810280500767,19.068443622768182,7.972512634698273,7.622291533817766,132.5737863190366,133.83938903837043,132.90699972742794,1.2656027193338275,0.3332134083913445,-0.932389310942483,True,True,True,True
MBB_20m_primary,5,20,163,0.5862068965517241,0.6666666666666666,True,True,19,False,0.01641747731009449,5.384524372740819,0.3010524678861783,1.4548666222990452,0.3008902327635336,1.580640240705711,14.544477247896584,14.206703451034603,107.44192090417577,107.06546918552053,20.240864198853476,19.9033173700071,8.366085704010896,8.024456375891788,161.0700375716913,161.94779843031944,161.30458895103493,0.877760858628136,0.23455137934362824,-0.6432094792845078,True,True,True,False
MBB_20m_primary,5,20,164,0.5517241379310345,0.5333333333333333,True,True,20,False,0.015951700761456564,5.2773715286364045,0.30066836715452167,1.4878706900198597,0.30070629157309914,1.611705502898259,14.974495512904582,14.65442703103124,107.21709500043823,106.91939255217814,20.1250670071379,19.808478136119255,8.262551872383716,7.934226054255315,176.4941115619747,182.60198294052566,176.52706108689097,6.1078713785509535,0.03294952491626191,-6.074921853634692,True,True,True,False
MBB_20m_primary,5,20,165,0.4482758620689655,0.7,True,True,21,False,0.019549091126511462,5.155247210348849,0.2995935449190736,1.4484369504336851,0.29904988390439036,1.587717633613591,11.518031862164863,11.124128115732233,106.91968686375411,106.36847134216917,20.141173391856547,19.738363398935988,8.323889559988984,7.93077076920796,166.77220162140168,170.91285267691327,167.14675870478365,4.140651055511597,0.3745570833819727,-3.7660939721296245,True,True,True,False
MBB_20m_primary,5,20,166,0.6896551724137931,0.5666666666666667,True,True,29,False,0.004997992644798698,7.226982288279233,0.3088515580935689,1.4882843877907523,0.3091498764867864,1.6352839893182551,58.02733114094056,57.71486978372896,110.23607338819865,109.97616280224582,20.776251867518695,20.420630855620416,8.594198201561737,8.214754877364962,138.84575283974516,138.90100739925086,138.97831630016174,0.05525455950569835,0.13256346041657707,0.07730890091087872,True,True,False,False
MBB_20m_primary,5,20,167,0.6206896551724138,0.4666666666666667,True,True,16,False,0.010932336230799864,5.812116263580313,0.3039138481713233,1.487939684540246,0.3040860234938764,1.6226946144339631,23.975161054205724,23.64455677760359,108.41467129058661,108.13902786353145,20.383574505703635,20.049501993147008,8.39433719067733,8.04238161843928,137.7453237217813,139.53158938547165,137.86992275001816,1.786265663690358,0.1245990282368723,-1.6616666354534857,True,True,True,False
MBB_20m_primary,5,20,168,0.6896551724137931,0.5333333333333333,True,True,16,False,0.015064959387896988,5.284307845363314,0.3014083891046931,1.4618199928873838,0.30145009763361663,1.5899942428831564,16.209672903352963,15.879465170753738,107.55577221129766,107.24854371131286,20.25128707900874,19.92379994750057,8.362036115551685,8.022304890067709,153.99488564043259,154.2126156511843,154.85796488986935,0.2177300107517226,0.8630792494367654,0.6453492386850428,True,True,True,False
MBB_20m_primary,5,20,169,0.6551724137931034,0.4,True,True,26,False,0.004466612358231141,7.271403576507556,0.3090076519698561,1.5140912353002287,0.30936549022481236,1.6459821322997559,65.35368548761366,65.10034877346095,110.22872293624023,110.02880762722857,20.72208731579672,20.41020525601865,8.531801754464873,8.195024821373694,130.01130300670422,130.53626432994758,130.0991439657382,0.5249613232433603,0.0878409590339686,-0.4371203642093917,True,True,False,False
MBB_20m_primary,5,20,170,0.6551724137931034,0.8,True,True,20,False,0.006189024601562767,6.3201453260881335,0.3070364778004427,1.5132938636977187,0.30756151478789123,1.6455132234375804,45.76714221182216,45.51623256466373,109.50326498553662,109.36422787839221,20.56703011978267,20.267627120580112,8.453773064927349,8.122919886095218,167.10894731541367,167.10894981452188,167.2750612805601,2.499108205711309e-06,0.16611396514642252,0.1661114660382168,True,True,False,False
MBB_20m_primary,5,20,171,0.7241379310344828,0.5666666666666667,True,True,21,False,0.006784433477364701,6.285115834057936,0.30667447588620067,1.5136508543093263,0.30696008100253874,1.6453355696590257,41.35324789647973,41.06045309915268,109.3687690373976,109.1427149428975,20.537254879066104,20.22014752160485,8.438102249756529,8.098937363880319,146.5462895170145,146.5475130333321,146.63272408607222,0.0012235163176228525,0.0864345690577295,0.08521105274010665,True,True,False,False
MBB_20m_primary,5,20,172,0.7241379310344828,0.5333333333333333,True,True,17,False,0.0135608265164983,5.365589098414384,0.3018789717082576,1.4936652879826056,0.30209649752462425,1.6124095020637463,18.395902630745553,18.104665489271277,107.6492852470756,107.43067827732825,20.206604345424378,19.917469443540462,8.296342482563288,7.98887989460619,169.41251561847693,169.81633201295625,169.65166029300303,0.40381639447932116,0.2391446745261021,-0.16467171995321905,True,True,False,False
MBB_20m_primary,5,20,173,0.6206896551724138,0.7,True,True,10,False,0.014297468422022954,5.269628933484759,0.3014270053474253,1.4985373725590045,0.30164024269951206,1.632894454361806,17.197328589053516,16.86389914197008,107.47022305533206,107.21073503971736,20.158005123472446,19.8282323437521,8.264986306986128,7.915760193414125,147.43620215727069,154.08302418073606,147.63104517226435,6.646822023465376,0.19484301499366552,-6.45197900847171,True,True,True,False
MBB_20m_primary,5,20,174,0.5862068965517241,0.6666666666666666,True,True,21,False,0.0068078272222373195,5.953967559666546,0.30654092107488773,1.5063969386988174,0.30678976741611674,1.6496716934312279,41.196519841759454,40.86868419338306,109.33773889510242,109.06894619797363,20.54533171433621,20.195381114081336,8.451994377825812,8.080461549295293,159.742392012594,161.73879401203513,159.8886624945105,1.996401999441133,0.1462704819165026,-1.8501315175246305,True,True,False,False
MBB_20m_primary,5,20,175,0.6551724137931034,0.6666666666666666,True,True,15,False,0.01529875354348302,5.217999946843534,0.3013078378266636,1.4711267621865216,0.301184585530372,1.6086239483304405,15.870851343128935,15.505382086317024,107.49523799038133,107.10366413043747,20.219252176354924,19.854554563956746,8.333156330290297,7.961883206819446,150.99816219861503,153.417279008824,151.9702987969364,2.419116810208976,0.9721365983213559,-1.4469802118876203,True,True,True,False
MBB_20m_primary,5,20,176,0.6896551724137931,0.7333333333333333,True,True,30,False,0.045713195141004116,4.412045046641896,0.2904536136115569,1.4540897427801363,0.2901502856936527,1.5464192439626312,2.249551446034686,1.9823093287255578,103.5323522510888,103.18801055319203,19.39807289328319,19.13559772355058,7.9371800977366584,7.678901155076962,137.1078291675667,141.94289501075073,137.50002622307005,4.835065843184026,0.3921970555033454,-4.4428687876806805,True,True,True,True
MBB_20m_primary,5,20,177,0.6896551724137931,0.7333333333333333,True,True,23,False,0.02950394235374366,4.631221485964994,0.295282837563295,1.456665694144432,0.2951042921991034,1.5800868060272033,6.07658707824947,5.737411547160891,105.30810126315146,104.93155160224396,19.776344486261213,19.44356933303515,8.126686266770474,7.790660269788169,135.39426678086113,144.05994736088252,135.97681619039457,8.665680580021387,0.582549409533442,-8.083131170487945,True,True,True,False
MBB_20m_primary,5,20,178,0.7241379310344828,0.5333333333333333,True,True,24,False,0.019671468018250284,4.840999838381929,0.29851472163319204,1.485727813484971,0.2987378781854488,1.6040947574538942,11.268577186747606,10.968698472932182,106.4276824101446,106.21210308051064,19.95893836214194,19.671225981873473,8.180687577194448,7.874458910770539,143.86728091695016,146.01354823845116,144.17380270293694,2.146267321501,0.3065217859867744,-1.8397455355142256,True,True,True,False
MBB_20m_primary,5,20,179,0.4482758620689655,0.7,True,True,23,False,0.008574302840690974,6.181569427530204,0.3061269935660597,1.4624004503714125,0.30580874341314696,1.6116460124067187,31.966756652084012,31.548352831613773,109.2957196832385,108.80261029386124,20.625891865558074,20.21532968578816,8.552359772785104,8.141862550436995,151.23153368073292,152.90335459968873,151.8740170011803,1.6718209189558024,0.6424833204473828,-1.0293375985084197,True,True,False,False
MBB_20m_primary,5,20,180,0.4827586206896552,0.6,True,True,15,True,0.05999999999999999,4.160041968244382,0.28710845368074495,1.4425283305711338,0.2861214274055462,1.54030231217573,0.542410510646337,0.23838953859519219,102.32691629772052,101.7165505952441,19.16128172519322,18.83025948690315,7.831954793719655,7.531372159300319,155.7179910135946,173.1820245526507,155.94834064006704,17.46403353905609,0.23034962647244583,-17.233683912583643,True,True,True,True
MBB_20m_primary,5,20,181,0.6896551724137931,0.7,True,True,28,False,0.00508400425975422,6.836263245151685,0.30834331113913976,1.5085692217301785,0.30879923185594815,1.6458688116051163,56.829720693049296,56.571730341665756,109.99744608029846,109.82011430572955,20.683387158731197,20.365363321856154,8.519497444719825,8.172301247853209,166.25492980287612,166.29095060610823,166.38024635543258,0.036020803232105436,0.12531655255645546,0.08929574932435003,True,True,False,False
MBB_20m_primary,5,20,182,0.6206896551724138,0.7666666666666667,True,True,16,False,0.013865649727841729,5.076855373898056,0.30130410215598113,1.5007751771946698,0.30167352917024653,1.6154531964456251,17.84358903364107,17.57324241431725,107.4192327682705,107.26691999719371,20.14243328795817,19.87590053500646,8.254027760988194,7.963573265772493,156.13195876167012,156.16207865419145,156.9083823882294,0.030119892521327074,0.7764236265592785,0.7463037340379515,True,True,True,False
MBB_20m_primary,5,20,183,0.7931034482758621,0.6666666666666666,True,True,23,False,0.00776994791081958,6.024658379759686,0.3057748317114848,1.5078263745388678,0.30613838987276143,1.633517127919174,35.50928422226493,35.235622903758994,109.05141442932484,108.86921613736757,20.48058019299835,20.185156318441624,8.417035638706764,8.097007070292463,147.79806009307782,149.7134289580798,147.9128471888079,1.915368865001966,0.1147870957300654,-1.8005817692719006,True,True,False,False
MBB_20m_primary,5,20,184,0.6896551724137931,0.6,True,True,27,False,0.005853793746936047,6.974277812650138,0.3079467630838674,1.4877753828523184,0.30826584038520083,1.63035521696403,48.831677965290254,48.524442230127704,109.90343853603994,109.66231383741713,20.70544764239373,20.362888454976577,8.558762923092555,8.191936966450257,150.04327852919025,152.23792800390447,150.12892468893168,2.1946494747142253,0.08564615974142953,-2.109003314972796,True,True,True,False
MBB_20m_primary,5,20,185,0.5517241379310345,0.6333333333333333,True,True,30,False,0.04264467161557118,4.4197176816892165,0.2914639103898733,1.4403147725817813,0.290940896472993,1.5564988564730629,2.804225203640521,2.4668387290458664,103.93987619058416,103.45441582726488,19.514152535403642,19.172599458751126,8.01495461035105,7.6841994940352105,133.17014403345715,133.27004977428982,133.68210850757404,0.09990574083266779,0.511964474116894,0.41205873328422626,True,True,True,True
MBB_20m_primary,5,20,186,0.6551724137931034,0.6666666666666666,True,True,23,False,0.006966381444209456,6.22620996540995,0.30660703345685386,1.5041689407950571,0.30695699952100125,1.6429559746349327,40.18530637296375,39.88242533103307,109.36774575917865,109.14756727878662,20.556351648836287,20.22604352802173,8.460617549304342,8.105150766013764,157.1981709329349,157.2526870447784,157.19844584459273,0.054516111843526005,0.0002749116578399935,-0.05424120018568601,True,True,False,False
MBB_20m_primary,5,20,187,0.5172413793103449,0.6,True,True,29,False,0.003976214198700205,7.284717091422492,0.3094082539140207,1.5123607226120732,0.30979201977394705,1.6480319724032888,73.99592188019199,73.7498536803364,110.3809215119225,110.18105948689654,20.75848421983129,20.438911847269146,8.552700892140342,8.206908233835057,125.27710984541517,134.05200389943494,125.66999652706264,8.774894054019768,0.3928866816474681,-8.3820073723723,True,True,False,False
