group,group_label,affected_nuisances,prior_sd_multiplier,pressure_1_mpa,pressure_2_mpa,static_lambda_min,static_lambda_max,static_spectral_ratio,static_weak_direction_scaled_Vcem,static_weak_direction_scaled_lnCn,lambda_min,lambda_max,spectral_ratio,condition_number,lambda_min_gain,worst_sd_reduction,determinant_gain,strong_direction_rotation_deg,weak_direction_rotation_deg,sd_Vcem_fraction,sd_Vcem_percentage_points,sd_lnCn,multiplicative_Cn_one_sigma,Vcem_lnCn_correlation,target_aligned_discrepancy_log_rms,raw_alignment_rms_per_scaled_parameter,aligned_1pct_lambda_min,aligned_1pct_lambda_max,aligned_1pct_lambda_min_gain,aligned_1pct_spectral_ratio,aligned_1pct_Vcem_lnCn_correlation,aligned_1pct_sd_Vcem_percentage_points,aligned_1pct_sd_lnCn,aligned_1pct_raw_alignment_rms_per_scaled_parameter
packing_reference,Packing reference,phic_pack_shift,3.0,5.0,7.5,0.0030304627830031183,4.009147352251615,0.0007558871043492955,0.5484490087005502,-0.8361840017934951,0.011526962220221204,14.222754859654339,0.0008104591785463248,35.12646348754137,3.8036970078867793,1.9503069009483558,13.493904152261674,0.13801349923668937,0.13801349923668937,0.07697776519939516,7.697776519939516,1.5554747253924528,4.737334924612308,-0.9980836548443037,0.0,0.0,0.003406136622266409,14.156866381269218,1.1239658316776973,0.00024059961650644863,-0.9994289949105414,14.11666287170547,2.864188723917156,0.00018736504422216867
packing_reference,Packing reference,phic_pack_shift,4.0,5.0,7.5,0.0027280759233330176,3.012384982321745,0.00090561994543951,0.5442613589164145,-0.8389157128046045,0.011468211109598947,13.472627201694268,0.0008512230716334782,34.27506656237004,4.20377270717147,2.0503103928848114,18.801004140157232,0.3969844513796249,0.3969844513796249,0.07712226772217208,7.712226772217208,1.5599605028545158,4.758633288994692,-0.9979857407527316,0.0,0.0,0.003326968828664345,12.786779476401772,1.2195294127296985,0.0002601881759831961,-0.9993775936372005,14.185077119339084,2.9066997790488296,0.00022850400664360774
all_static,All static nuisances,phi_bias;vsh_bias;sw_bias;f_kf_shift;log_clay_mod_scale;brine_salinity_shift;GOR_shift;log_cement_mod_scale;phic_pack_shift,0.25,5.0,7.5,0.007824928166531464,68.29746672506185,0.00011457127975231467,0.550382917016806,-0.8349123574699753,0.016009797845800477,77.60256668466371,0.00020630500419987306,69.62177938837807,2.0459993376395555,1.4303843321427832,2.324753869351654,0.015083047418158687,0.015083047418158687,0.06523685011576309,6.523685011576309,1.319996407926872,3.743407930641677,-0.9995114317749011,0.0,0.0,0.008199665374540643,77.5516599953965,1.0478901786743542,0.00010573165519638624,-0.9997496793264066,9.118153473403543,1.8441004158043497,0.0001991600376324629
all_static,All static nuisances,phi_bias;vsh_bias;sw_bias;f_kf_shift;log_clay_mod_scale;brine_salinity_shift;GOR_shift;log_cement_mod_scale;phic_pack_shift,0.5,5.0,7.5,0.005868481356278821,24.33032394947022,0.0002412002967353258,0.5520133428823532,-0.8338352770660699,0.014017084179327455,33.55413560234473,0.0004177453517338696,48.92650424414672,2.388536885156883,1.545489205771714,3.2940494628104284,0.06169540814768878,0.06169540814768878,0.06985743357914755,6.985743357914755,1.4097114024355766,4.094773491874268,-0.9990129537879762,0.0,0.0,0.0063276169536514715,33.39417317912998,1.0782375489497655,0.00018948266572462943,-0.9995529312877846,10.411079496459607,2.0966042554130837,0.00022284986264688704
all_static,All static nuisances,phi_bias;vsh_bias;sw_bias;f_kf_shift;log_clay_mod_scale;brine_salinity_shift;GOR_shift;log_cement_mod_scale;phic_pack_shift,0.75,5.0,7.5,0.004436381829189706,12.776550888325406,0.00034722843965999124,0.5535841212726034,-0.8327932640666827,0.012611003790778064,22.009004735838733,0.0005729929154971158,41.775857571065934,2.8426326399144575,1.6860108658945403,4.896745278202915,0.13535132902254918,0.13535132902254918,0.07372877147791257,7.372877147791257,1.4856859466382268,4.417994882369816,-0.9986478398101416,0.0,0.0,0.005022001534523923,21.686794662086147,1.132003900449024,0.00023156956169754388,-0.9994553374124044,11.718883807690023,2.3506029449074513,0.0002542436385864325
all_static,All static nuisances,phi_bias;vsh_bias;sw_bias;f_kf_shift;log_clay_mod_scale;brine_salinity_shift;GOR_shift;log_cement_mod_scale;phic_pack_shift,1.0,5.0,7.5,0.003498495204923069,8.225104925833136,0.00042534353500283154,0.55490471825484,-0.8319139100042243,0.011723938478420237,17.487983701237702,0.0006703996686359264,38.62185282106152,3.3511375010382625,1.8306112370020737,7.125093056831419,0.21326202913719514,0.21326202913719514,0.07650184646562136,7.650184646562136,1.540668623890125,4.667710170384358,-0.9984188232644072,0.0,0.0,0.004222332625515524,16.99983524285554,1.2068996463319068,0.0002483749145327763,-0.9994172629111003,12.809064753503844,2.5610449858866957,0.0002851424639912598
all_static,All static nuisances,phi_bias;vsh_bias;sw_bias;f_kf_shift;log_clay_mod_scale;brine_salinity_shift;GOR_shift;log_cement_mod_scale;phic_pack_shift,1.5,5.0,7.5,0.002417996947093326,4.592190775581736,0.000526545403982485,0.5567293807666892,-0.8306939247346996,0.010739287578493073,13.937291179204557,0.0007705433889848599,36.02478940304397,4.441398319961806,2.1074625310932116,13.479636333335257,0.33806364824826235,0.33806364824826235,0.07994319426665136,7.994319426665136,1.609766849116893,5.001644953941978,-0.9981829601196878,0.0,0.0,0.0033782535977779915,13.198828410338859,1.3971289756337326,0.0002559510202535666,-0.9994014248117864,14.361969384352399,2.8594604144782316,0.00033238616877716894
all_static,All static nuisances,phi_bias;vsh_bias;sw_bias;f_kf_shift;log_clay_mod_scale;brine_salinity_shift;GOR_shift;log_cement_mod_scale;phic_pack_shift,2.0,5.0,7.5,0.0018452435456520755,3.0976371170022863,0.0005956939034349496,0.5576491786849068,-0.8300767395319839,0.010228522212976099,12.530714799384661,0.000816276036661403,35.0010825142907,5.543182761472023,2.354396474995667,22.423556937517056,0.4092499573361992,0.4092499573361992,0.08190250829394968,8.190250829394968,1.649632824332028,5.20506830183796,-0.9980748124603256,0.0,0.0,0.002946884960748797,11.673238258460458,1.5970168098907622,0.0002524479407942326,-0.9994105474229977,15.399287034264267,3.059623231187349,0.0003576302671657482
all_static,All static nuisances,phi_bias;vsh_bias;sw_bias;f_kf_shift;log_clay_mod_scale;brine_salinity_shift;GOR_shift;log_cement_mod_scale;phic_pack_shift,3.0,5.0,7.5,0.00129115818934461,1.7826865776640533,0.0007242766089799597,0.5578023661121922,-0.8299738070322701,0.00973417453788894,11.367754082006662,0.0008562970721979799,34.17336698406397,7.539102968343478,2.7457426988600875,48.075006351003545,0.43293427207246155,0.43293427207246155,0.083931322689947,8.3931322689947,1.6912725826497945,5.426381832443548,-0.9979797632194579,0.0,0.0,0.0024372421567675495,10.538251913030583,1.88764024182404,0.00023127575397527663,-0.9994602720678193,16.941293459428973,3.363544854927263,0.0003619080482592836
all_static,All static nuisances,phi_bias;vsh_bias;sw_bias;f_kf_shift;log_clay_mod_scale;brine_salinity_shift;GOR_shift;log_cement_mod_scale;phic_pack_shift,4.0,5.0,7.5,0.001035632275787124,1.1902453247122793,0.0008700998477246442,0.5567237224909096,-0.8306977168717057,0.009505446554929797,10.878572672477754,0.0008737769964048779,33.829820737594616,9.178399299795151,3.029587315096753,83.88849065546829,0.3641117278347541,0.3641117278347541,0.08492429080979469,8.49242908097947,1.711617160146559,5.537909927365455,-0.9979382363058237,0.0,0.0,0.0020438314400546,10.257887043070532,1.9735107603721622,0.00019924487679314628,-0.9995344175859082,18.47836543923054,3.6748827157454946,0.0003322334194982587
