replicate,Vcem_fraction,Cn,median_mK,median_mG,endpoint_AK,endpoint_AG,endpoint_betaK_at_pooled_V,endpoint_betaG_at_pooled_V,contact_beta_raw_at_pooled_V,HS_beta_raw_at_pooled_V,total_beta_raw_at_pooled_V,contact_beta_adjusted_at_pooled_V,HS_beta_adjusted_at_pooled_V,total_beta_adjusted_at_pooled_V,A_raw_saved,Gamma_raw_saved,A_adjusted_saved,Gamma_adjusted_saved,A_raw_recomputed,Gamma_raw_recomputed,A_adjusted_recomputed,Gamma_adjusted_recomputed
116,0.0203355855177925,4.917575859252829,0.9335215826080279,0.9171709032220278,0.3044278992193215,0.29750948704247393,24.264848340338613,23.713406693046572,23.808809517504457,-3.807382626964794,20.001426890539665,23.798147362800467,-4.122756598615767,19.6753907641847,0.2987064152499757,1.475185453873962,0.2985726473684641,1.5973783462339437,0.2987064152480301,1.4751854538612628,0.29857264737010775,1.5973783462301614
117,0.0131630493013766,5.38497169471402,0.9411539451392387,0.9261947748511336,0.3076826778005603,0.30131862854331554,24.52427498572056,24.017019604549873,24.106824091883343,-3.805738985808926,20.301085106074417,24.08704890963735,-4.201446939847427,19.88560196978993,0.3024453197567095,1.4745486186088763,0.3021972194140497,1.6278672300995152,0.3024453197593284,1.4745486186197212,0.3021972194249895,1.6278672301927415
118,0.0028681748960231,7.960030457612789,0.9587977087499997,0.9459442937236746,0.31526929711601426,0.30973380471734174,25.128977010657998,24.687762904173894,24.78417828420222,-3.921892105650137,20.862286178552083,24.81983548071583,-4.3099414843551624,20.509893996360667,0.3109434364934308,1.5195526041810934,0.3113907933148886,1.6699038703754314,0.31094343649223904,1.519552604165793,0.3113907933102201,1.6699038703641318
119,0.007649571428548,6.188104648454222,0.9480867505493854,0.9340864607368159,0.3106532437381874,0.3046682330648177,24.761048067774936,24.28400448314606,24.390721151537562,-3.878173657578206,20.51254749395936,24.424518795417722,-4.191023641062927,20.2334951543548,0.3060071052767698,1.502613718605238,0.3064311320656739,1.623828681769915,0.30600710528275793,1.5026137186086534,0.30643113207124323,1.6238286817129906
120,0.0100816912069762,5.859028497558535,0.9440319066645133,0.9293765356783533,0.3089141894914662,0.30266704676656553,24.622434334734947,24.12449715102447,24.243684415924008,-3.867018700060386,20.37666571586363,24.265153710875474,-4.193038062709437,20.07211564816604,0.3041623756537749,1.4982916862063067,0.3044317304120706,1.6246091774022309,0.3041623756601329,1.4982916862044948,0.304431730421736,1.6246091774222247
121,0.0357670528646316,4.44275840742444,0.9200386545203539,0.9008890590337351,0.29871759782656465,0.2906927425943806,23.809700840296095,23.170068613218795,23.340522794468026,-3.7575043835501027,19.583018410917923,23.342527035709452,-4.007998506600268,19.334528529109186,0.2928312685634297,1.4558599312356464,0.2928564138658894,1.552914869708983,0.29283126857320185,1.4558599312556864,0.2928564138773914,1.5529148697466926
122,0.0149889874525958,5.48179360938017,0.939631435769564,0.9244050539419361,0.3070321159196212,0.3005613776049183,24.472421047834203,23.956661867223865,24.050562795417843,-3.781288096175012,20.269274699242835,24.053414641418858,-4.106972962256945,19.946441679161914,0.3017394629530684,1.4650750247371247,0.3017752423436835,1.5912629139154613,0.30173946295113674,1.4650750247478501,0.3017752423382361,1.5912629139837324
123,0.0052581605462967,6.565134882754793,0.9522681976031439,0.9387953874438381,0.3124514423658416,0.3066751512111197,24.904375985806517,24.4439686801739,24.55363580611979,-3.9213794661046566,20.632256340015136,24.580202951163592,-4.276397611303057,20.30380533986054,0.3080510399987544,1.5193539799621307,0.3083843526179186,1.656907164123056,0.3080510400036415,1.5193539799636864,0.3083843526229561,1.6569071641617685
124,0.0083220460491647,6.047678802199652,0.9466618807638536,0.9324166372842062,0.3100416147166433,0.303958043526067,24.71229732749661,24.22739784001357,24.35774204087518,-3.851714071517122,20.506027969358065,24.376879791806573,-4.161425580832046,20.21545421097453,0.3055933478431253,1.4923618473600424,0.3058334509433018,1.6123607962975564,0.3055933478477073,1.4923618474136715,0.3058334509414259,1.6123607964142512
125,0.0208345424472148,4.93013326899967,0.9324988449182932,0.9159032499443575,0.3039929890078411,0.2969761729841429,24.230183218152707,23.67089815563473,23.777049200426532,-3.808797542915035,19.9682516575115,23.783429481610053,-4.097058402068709,19.68637107954135,0.2983079488564933,1.4757336686537077,0.2983879961565994,1.5874214783666247,0.2983079488599328,1.4757336686659717,0.2983879961667616,1.5874214784048961
126,0.0147537740826843,5.152374011876042,0.937897055395382,0.9222605887692286,0.3062918106812651,0.29965519023601206,24.413413991055457,23.88443294493774,24.003616201985558,-3.8410682434486443,20.16254795853692,24.023415273338316,-4.149628080262672,19.873787193075646,0.3011504688405301,1.4882370791794457,0.3013988688970181,1.607789808052573,0.30115046884415586,1.4882370792008082,0.30139886890321804,1.6077898081138333
127,0.0164648047613571,5.275255804993275,0.9365125089793378,0.9206132384602462,0.30570143071396055,0.2989599260340788,24.366356936145063,23.829015946496927,23.955046144800622,-3.8281757836393733,20.12687036116125,23.959415688076966,-4.139003768260699,19.820411919816262,0.3005411066773555,1.483241844647304,0.3005959271675357,1.603673376357022,0.30054110668110595,1.4832418446812368,0.3005959271737217,1.6036733763767135
128,0.020885423522623,5.043200766553914,0.9334986796827648,0.9171436469601448,0.30441815677620276,0.29749801545433474,24.264071805384535,23.712492334188088,23.814872053333126,-3.774003479575042,20.04086857375809,23.813698091190233,-4.086812370930085,19.72688572026015,0.2987824761022991,1.462252571230819,0.2987677475194573,1.583451613087367,0.2987824761042938,1.4622525712266778,0.2987677475241467,1.5834516131016918
129,0.0103172529574621,5.853888062802041,0.9462696839254591,0.9322725456620776,0.3098733633891595,0.303896796419707,24.69888662185851,24.222516054372633,24.277414182709233,-3.785633512445942,20.491780670263296,24.26423237053157,-4.140994402179844,20.123237968351724,0.3045855508535355,1.466758673453832,0.3044201712338954,1.604444655340309,0.30458555085353556,1.466758673453832,0.3044201712338954,1.604444655340309
130,0.036409329606595,4.465770722195025,0.9216183347775139,0.9028940549481158,0.29938403843465755,0.29152830770630617,23.862820414174465,23.236668490468368,23.352478987123728,-3.7364309745485027,19.616048012575227,23.346094877778025,-4.026273203556386,19.319821674221643,0.292981271504383,1.4476949555900336,0.2929011761759788,1.5599954733059769,0.2929812715063397,1.447694955621238,0.2929011761770162,1.559995473312617
131,0.0113815061600681,5.56028542429779,0.9424354519537351,0.927586340198704,0.3082307624726799,0.30190802506023695,24.567960835410258,24.063998272182165,24.173594462579235,-3.83535821042598,20.33823625215326,24.197476859642823,-4.158682142941555,20.038794716701272,0.3032830238872255,1.4860247043063457,0.3035826535352008,1.6112978404388527,0.3032830238860341,1.4860247043210417,0.30358265354249614,1.6112978405182363
132,0.0056791232992552,7.069493828550784,0.9522399182757489,0.9387636463911027,0.312439264489948,0.3066616026836322,24.903405331302043,24.442888775981274,24.557064384539558,-3.8232989919221927,20.733765392617368,24.567232356907517,-4.221252934628486,20.34597942227904,0.3080940551007241,1.4813523124127954,0.3082216229480018,1.635541141093802,0.30809405510279103,1.4813523124573191,0.30822162295755906,1.635541141216939
133,0.0041284402755598,7.308931968715389,0.9557314649572205,0.9427187119935077,0.3139445334587706,0.3083519713059212,25.023384884206237,24.577621953736312,24.672183798737635,-3.891006657090341,20.78117714164729,24.703312748888813,-4.285631318366468,20.417681430522343,0.3095383485466229,1.507585915010138,0.3099288937817098,1.6604848004364658,0.30953834854768386,1.5075859149943753,0.3099288937972092,1.6604848005372028
134,0.0186311074520142,5.214423424738764,0.9339738311965018,0.9175620732637821,0.30462030647343774,0.2976741446454124,24.28018442764429,23.72653095588067,23.870674946164133,-3.807856587508345,20.06281835865579,23.8820772039984,-4.122761424357793,19.759315779640605,0.2994825817529354,1.4753690917606836,0.2996256350022348,1.5973802159867738,0.2994825817495724,1.4753690917376132,0.2996256349960653,1.5973802159301094
135,0.0083317271379942,6.024766588613028,0.9475538581334519,0.9335734503743033,0.3104244314541877,0.30444996326041457,24.74281026702179,24.26660698536514,24.35736233744222,-3.8524255066333635,20.50493683080886,24.367491760825335,-4.189932959297159,20.17755880152818,0.3055885840664554,1.492637495708969,0.3057156682764028,1.6234060928070222,0.30558858407108785,1.4926374957049695,0.3057156682809225,1.6234060927038734
136,0.0049772888636639,6.850411803933378,0.9531706024889882,0.9398054449872745,0.31284016206081106,0.30710643656555564,24.93535942874826,24.47834487809674,24.571713695882707,-3.927173172675474,20.64454052320724,24.634107584923743,-4.229219348258664,20.40488823666508,0.3082778460321428,1.5215987744823225,0.3090606426232638,1.6386277595554066,0.3082778460298233,1.521598774465757,0.3090606426211441,1.6386277595620482
137,0.0199519756002718,4.995066510768056,0.9325134682129659,0.9158514620981932,0.30399920539168884,0.2969543946548246,24.23067870365741,23.66916228366186,23.80886433578365,-3.8109018978042624,19.99796243797939,23.805710453585775,-4.1358482433585975,19.669862210227176,0.2987071030026185,1.476549009276526,0.2986675342520367,1.6024507557562055,0.2987071030026185,1.4765490092765259,0.2986675342520367,1.6024507557562055
138,0.0091878041901338,5.703854339944971,0.9450707914574328,0.9306117796564047,0.309359309804859,0.30319129183086185,24.65791326726832,24.16628283167642,24.283149289951925,-3.862672128194556,20.42047716175737,24.300356102282453,-4.219741093138569,20.080615009143884,0.3046575037718147,1.496607589749786,0.3048733812278191,1.6349553721304482,0.304657503770054,1.496607589759594,0.30487338122475977,1.6349553720869352
139,0.0062059392791915,6.582875244462415,0.9506875314547265,0.9370136497793722,0.3117711094751363,0.30591505891362486,24.850149108256065,24.3833844683764,24.49782119761453,-3.8761716002446094,20.62164959736992,24.524201857456827,-4.210570669466813,20.31363118799002,0.307350787362732,1.5018380135748512,0.3076817603300124,1.6314022552173684,0.3073507873646905,1.5018380135569651,0.3076817603432924,1.6314022553030973
140,0.0086259137353642,5.986321680067731,0.9465627649700294,0.9323609046554887,0.3099990902418987,0.3039343533176545,24.70890785520095,24.225509579063264,24.33654078099831,-3.826844276457029,20.50969650454128,24.354131170441253,-4.182774901076823,20.17135626936443,0.3053273558651582,1.4827259469244924,0.3055480456971924,1.6206326748453397,0.3053273558711229,1.4827259469364118,0.30554804570031313,1.620632674942972
141,0.0123142339500257,5.54301550622797,0.9413731877690411,0.9263446812940148,0.30777641260602323,0.3013820956619195,24.531746248520722,24.022078339348727,24.150570379280154,-3.8263516984404027,20.324218680839756,24.15771762130256,-4.152777590265586,20.00494003103698,0.3029941626830721,1.482535095624211,0.303083832309009,1.609010098156915,0.3029941626802387,1.4825350956287164,0.3030838323073014,1.6090100981842592
142,0.008771895018797,6.281412905204443,0.9477935905778783,0.9338958799829031,0.31052735740677684,0.3045871384099297,24.751014122963593,24.277540721095615,24.36220893739913,-3.8214416685788857,20.540767268820247,24.373976875688896,-4.154699757008765,20.21927711868013,0.3056493897316112,1.48063268513925,0.3057970308246627,1.6097548492621432,0.30564938973501665,1.4806326851493479,0.3057970308299533,1.6097548493074592
143,0.019337512197662,5.120300468158893,0.9349106583530521,0.9188206979235748,0.3050190562636917,0.2982042289146808,24.31196733325533,23.7687820584714,23.860371162445237,-3.786874223354261,20.07349693909098,23.8512187813844,-4.106561757132392,19.744657024252007,0.2993533100102252,1.467239391801248,0.2992384838180263,1.591103590863976,0.2993533100141543,1.4672393918183553,0.29923848382865487,1.591103590803818
144,0.0069102590479273,6.308029336235833,0.9491508387947367,0.9352680147368096,0.3111103789935543,0.30517122516228495,24.797484667938537,24.324096166571692,24.428182401341054,-3.8965599136227453,20.53162248771831,24.475151932415134,-4.2109172554297345,20.264234676985403,0.3064770958334735,1.5097375462121652,0.3070663777227169,1.6315365413191636,0.3064770958226711,1.5097375461895501,0.30706637770197676,1.6315365412458134
145,0.0270496884731592,4.853380765159877,0.9285620652385372,0.9112458493508286,0.30232161123277007,0.2950205179519742,24.09696373223991,23.515019956286757,23.629294491308016,-3.750913921655703,19.87838056965232,23.60275854688399,-4.051811697387112,19.55094684949688,0.2964542115050039,1.453306430714823,0.2961212903302452,1.5698904637243607,0.29645421149967077,1.4533064306984866,0.2961212903232677,1.569890463684709
146,0.0061059478077867,6.451787622691917,0.9508699871016248,0.9372573252845218,0.3118496040113972,0.3060189590924712,24.856405624241624,24.391665976374533,24.495742404147528,-3.8928065039349424,20.602935900212582,24.517267222591602,-4.2723767612625085,20.24489046132909,0.3073247067246339,1.508283272786988,0.3075947580832123,1.655349269875701,0.3073247067251018,1.5082832728004312,0.30759475809041287,1.6553492698623755
147,0.008811319748396,5.732344462374602,0.9453837812947099,0.930942403290297,0.30949347270061117,0.3033316821060473,24.66860690713075,24.17747283346196,24.295059208493875,-3.895425214953682,20.3996339935402,24.3103743496962,-4.209282679623473,20.101091670072726,0.3048069261556164,1.5092979027260396,0.3049990706189601,1.630903218459629,0.3048069261578863,1.5092979027264641,0.3049990706195082,1.6309032184323913
148,0.0095433750472998,5.3779289532943,0.9446460576766765,0.9302102558146174,0.30917729189776216,0.30302083638678107,24.643405277290213,24.15269644386501,24.255593794802312,-3.8611988673440067,20.394394927458304,24.25754369125738,-4.23680791187429,20.020735779383088,0.3043117912669317,1.4960367690077097,0.3043362547572114,1.6415679785347876,0.3043117912651115,1.4960367690209329,0.3043362547677315,1.6415679785194819
149,0.0097193447523907,5.729558445704678,0.9442055209006358,0.9295779873765613,0.30898855513965123,0.30275251530727154,24.628361751964338,24.131309539716245,24.24842429015421,-3.8921290778739124,20.3562952122803,24.298802026105854,-4.174665214935061,20.124136811170796,0.3042218423330727,1.5080208013809808,0.3048538837168916,1.6174905448825971,0.30422184234216787,1.5080208013966163,0.30485388372832684,1.6174905449150676
150,0.0214401456859154,4.897678361075015,0.9337899513656762,0.9175711476033606,0.30454206872799927,0.29767796485876186,24.27394837952773,23.726835451289233,23.78277537994306,-3.7630678420300385,20.01970753791302,23.775297816758886,-4.089563578994178,19.685734237764716,0.298379789767111,1.4580155152225849,0.2982859759167415,1.5845175795305575,0.29837978976749624,1.4580155152171514,0.29828597592038636,1.5845175795423372
151,0.0075976562064957,6.268784179596499,0.9480712502185601,0.9340346160832916,0.3106465871087112,0.3046461714744089,24.760517491881224,24.282246033454722,24.395486256030736,-3.87078991290813,20.524696343122606,24.42686330749681,-4.20516497800975,20.22169832948706,0.306066888496103,1.4997528575361998,0.3064605464216559,1.6293077986872804,0.306066888500243,1.4997528575438057,0.3064605464301267,1.6293077986908444
152,0.0109486045994738,5.462777233282105,0.9421232121640452,0.92715536263857,0.3080971790334238,0.30172542775696387,24.557313381932303,24.04944410062746,24.172355433547214,-3.895558509546728,20.27679692400049,24.216551457645803,-4.186381215080365,20.03017024256544,0.303267478972211,1.5093495482431856,0.3038219643158434,1.6220299554660078,0.30326747896860495,1.5093495482267623,0.30382196431764696,1.6220299554028998
153,0.0189120778055823,5.127213980777047,0.9336528993259645,0.9171960807948495,0.3044837615156913,0.29752008393428186,24.269300922223625,23.714251333019643,23.856105013565593,-3.8163195829785987,20.039785430587,23.85748822610115,-4.093148660941121,19.76433956516003,0.2992997867108841,1.4786481128197968,0.2993171405587412,1.5859066337069412,0.29929978671145413,1.4786481128041458,0.2993171405587348,1.5859066336693701
154,0.0056958078244564,6.511173308092192,0.951424160763621,0.93784585421495,0.31208807355828744,0.3062699686447407,24.8754131705405,24.41167304121128,24.514804526502527,-3.9049584310293617,20.60984609547317,24.56856287110565,-4.2370733781721786,20.33148949293347,0.3075638609852252,1.5129915849905646,0.3082383156401027,1.6416708345016051,0.30756386098452665,1.5129915849964048,0.3082383156385635,1.6416708345054412
155,0.0143527313313309,5.429246855694323,0.9404729565366096,0.9254299407204286,0.3073916141862216,0.3009949107932424,24.50107535626008,23.991217231867395,24.065070889577527,-3.8000586135928853,20.26501227598465,24.064348768436773,-4.116836458297371,19.9475123101394,0.3019214821672321,1.4723477359325867,0.3019124224023088,1.5950845644583118,0.30192148216756076,1.4723477359331683,0.301912422405949,1.59508456437033
156,0.0115180539708417,5.517516417622133,0.9415972303255074,0.9265413059171974,0.3078722134513768,0.30146535162519916,24.53938218789862,24.02871437148504,24.145389716324573,-3.8864429016222615,20.25894681470232,24.19588030029611,-4.18055749054206,20.01532280975405,0.3029291658482265,1.5058176699081438,0.3035626230284743,1.6197735303656164,0.30292916585965896,1.5058176699433055,0.3035626230436679,1.6197735304427485
157,0.0188546509398309,4.909066041838608,0.9340059850143028,0.9176959921130259,0.3046339883408611,0.2977305255305229,24.281274959881618,23.731024872601207,23.850513873689177,-3.826333939687573,20.02417993400161,23.854752454938982,-4.1470042839577275,19.70774817098125,0.2992296400137795,1.482528214925206,0.2992828174483734,1.6067732077992731,0.29922964001661945,1.48252821493566,0.2992828174484849,1.6067732078474455
158,0.0119818769619573,5.459701212677158,0.9411983715718508,0.9261036138496866,0.30770167075382127,0.30128003599025677,24.52578884542788,24.013943531530813,24.138202110533296,-3.841586022513497,20.2966160880198,24.167203406210923,-4.1533423967136365,20.01386100949729,0.3028389898165957,1.4884376947255118,0.3032028414011573,1.6092289346485555,0.30283898981975294,1.488437694745628,0.30320284140717535,1.609228934693205
159,0.011415501262347,5.139608027028711,0.9412461465818083,0.9261819698677645,0.3077220958888062,0.30131320747959833,24.52741685916779,24.016587511140305,24.12631032006205,-3.9115705855433114,20.21473973451874,24.145001303227037,-4.251482923466085,19.893518379760952,0.3026897948683998,1.5155534904026091,0.3029242927997057,1.64725386980359,0.3026897948766646,1.5155534904294246,0.30292429282147065,1.6472538698674655
160,0.0070760674491098,6.326991126188892,0.948932634588449,0.9350191671901014,0.31101661187361224,0.3050652575640739,24.790010829467953,24.31564987204292,24.421335952699188,-3.9174554162607724,20.503880536438416,24.466564947876506,-4.224385387016782,20.242179560859725,0.3063911999750728,1.5178335913337389,0.306958645021195,1.6367548221579116,0.3063911999789314,1.5178335913486394,0.30695864502683856,1.6367548220298145
161,0.0083283196425656,5.965969348909471,0.9467345711200094,0.9325330776895572,0.31007280342059673,0.3040075415017565,24.714783266444066,24.23134314488326,24.335084382293132,-3.880156732681542,20.45492764961159,24.371282155945188,-4.217661736574771,20.15362041937042,0.3053090838202633,1.5033820688954511,0.3057632227472721,1.634149717207665,0.30530908382462657,1.5033820689325095,0.30576322275932855,1.6341497173676613
162,0.047462261391193,4.315110875589433,0.9187311685454804,0.899522058450209,0.298166508279575,0.29012367622282714,23.765775482883257,23.124710388047117,23.146071688341657,-3.7162614078408907,19.429810280500767,23.102499988741478,-4.034056365973295,19.068443622768186,0.2903916760752082,1.4398801772151768,0.2898450235353427,1.563011090360393,0.2903916760752082,1.4398801772151768,0.2898450235353427,1.5630110903603933
163,0.0164174773100944,5.384524372740819,0.9394184047821056,0.9242657379968043,0.3069411402884767,0.30050246843979267,24.46516970885361,23.95196643043474,23.99580489986557,-3.754940701012092,20.24086419885348,23.982873724186387,-4.079556354179285,19.9033173700071,0.3010524678861783,1.4548666222990452,0.3008902327635336,1.580640240705711,0.3010524678777977,1.4548666222290147,0.30089023275387056,1.5806402405224573
164,0.0159517007614565,5.2773715286364045,0.9364879635612424,0.92053820146124,0.3056909691955649,0.2989282743815968,24.365523086297756,23.826493107594295,23.965189617807116,-3.8401226106692175,20.1250670071379,23.96821243623978,-4.159734300120528,19.808478136119252,0.3006683671545216,1.4878706900198595,0.3007062915730991,1.611705502898259,0.3006683671579357,1.4878706900476888,0.30070629157990497,1.6117055029804868
165,0.0195490911265114,5.155247210348849,0.9360044690398807,0.9202050837361545,0.30548493285386047,0.2987877793020296,24.349100673644788,23.815294752230006,23.879519419369814,-3.7383460275132654,20.141173391856547,23.83618616343738,-4.097822764501393,19.738363398935988,0.2995935449190736,1.4484369504336851,0.2990498839043903,1.587717633613591,0.2995935449201126,1.4484369504682646,0.2990498838954483,1.587717633563622
166,0.0049979926447986,7.226982288279233,0.9538270322076551,0.9405781088966377,0.31312307025655306,0.3074365492486634,24.95790901924743,24.504656967794737,24.617442212215234,-3.8411903446965394,20.776251867518692,24.641220093897953,-4.220589238277536,20.420630855620416,0.3088515580935689,1.4882843877907523,0.3091498764867864,1.6352839893182551,0.30885155808811576,1.4882843877797287,0.30914987648299697,1.635283989283787
167,0.0109323362307998,5.812116263580313,0.9444806963700794,0.9300806998144023,0.3091064406786917,0.30296584661302745,24.63775798251243,24.148313407606434,24.223875187907918,-3.8403006822042816,20.383574505703635,24.237598661020648,-4.1880966678736415,20.049501993147008,0.3039138481713233,1.487939684540246,0.3040860234938764,1.6226946144339631,0.30391384816874445,1.487939684529897,0.3040860234838631,1.6226946143322805
168,0.0150649593878969,5.284307845363314,0.9390503644716899,0.9237205131671445,0.3067839972184361,0.3002719737009817,24.452644402296464,23.93359452728514,24.02417409470782,-3.7728870156990792,20.25128707900874,24.027498530909043,-4.1036985834084785,19.92379994750057,0.3014083891046931,1.4618199928873838,0.3014500976336166,1.5899942428831564,0.3014083891014248,1.46181999285928,0.3014500976240239,1.5899942428429723
169,0.0044666123582311,7.271403576507556,0.9546538467618064,0.9414527338407107,0.31347958449541075,0.3078104249874554,24.986325481599394,24.534457252601698,24.629883891327683,-3.907796575530961,20.72208731579672,24.658405886220894,-4.248200630202251,20.41020525601865,0.3090076519698561,1.5140912353002287,0.3093654902248123,1.645982132299756,0.30900765198033875,1.5140912353495264,0.30936549024370336,1.6459821323748804
170,0.0061890246015627,6.3201453260881335,0.9503060686509615,0.9365814861321896,0.3116070300964896,0.30573083040804655,24.837070933591885,24.36870027957738,24.47276871760062,-3.9057385978179497,20.56703011978267,24.514617519586825,-4.246990399006716,20.267627120580112,0.3070364778004427,1.513293863697719,0.3075615147878912,1.6455132234375804,0.30703647780078575,1.5132938636893587,0.3075615147927261,1.6455132234520606
171,0.0067844334773647,6.285115834057936,0.9493081329759258,0.9354477202360244,0.31117798006324654,0.3052477604683156,24.80287290504799,24.330196519391773,24.443914852463678,-3.906659973397579,20.537254879066104,24.466679404763056,-4.2465318831582115,20.22014752160485,0.3066744758862006,1.5136508543093263,0.3069600810025387,1.6453355696590255,0.3066744758862007,1.5136508543093263,0.3069600810025388,1.6453355696590257
172,0.0135608265164983,5.365589098414384,0.9390338661737373,0.9235376954848479,0.3067769537848261,0.30019470549969784,24.452082995642282,23.92743575803143,24.061682534428282,-3.855078189003906,20.206604345424378,24.07902073160988,-4.161551288069423,19.917469443540465,0.3018789717082576,1.4936652879826056,0.3020964975246242,1.6124095020637463,0.3018789717082576,1.4936652879826056,0.30209649752462425,1.6124095020637463
173,0.0142974684220229,5.269628933484759,0.9383095922702349,0.9227126856411558,0.3064678224490989,0.29984612789833176,24.427443253365368,23.89965189638906,24.025657928179463,-3.8676528047070167,20.15800512347245,24.042654307362017,-4.214421963609922,19.8282323437521,0.3014270053474253,1.4985373725590043,0.301640242699512,1.632894454361806,0.30142700535335853,1.4985373725643878,0.3016402427072505,1.6328944543264836
174,0.0068078272222373,5.953967559666546,0.9492234876821145,0.9354313724370473,0.311141600785737,0.3052407976847735,24.799973244229243,24.329641541063218,24.433269680815673,-3.887937966479471,20.54533171433621,24.453104323913283,-4.257723209831951,20.195381114081336,0.3065409210748877,1.5063969386988174,0.3067897674161167,1.649671693431228,0.30654092107210923,1.5063969386586904,0.3067897674096146,1.6496716934971976
175,0.015298753543483,5.217999946843534,0.9386559180851347,0.9232553806272646,0.30661562142926685,0.3000754026882775,24.439223776266942,23.917926561820718,24.016159515498526,-3.7969073391436012,20.219252176354924,24.006335520113133,-4.1517809561563865,19.854554563956743,0.3013078378266636,1.4711267621865216,0.301184585530372,1.6086239483304403,0.3013078378276433,1.471126762173811,0.30118458553034877,1.608623948336862
176,0.0457131951410041,4.412045046641896,0.9153142329058411,0.8951921208170445,0.29672851694326297,0.28832448114394066,23.651158387078922,22.9813030464867,23.15100850566336,-3.752935612380171,19.39807289328319,23.126831332860828,-3.9912336093102505,19.13559772355058,0.2904536136115569,1.4540897427801365,0.2901502856936527,1.5464192439626312,0.29045361361127386,1.454089742789543,0.29015028568990137,1.5464192439181417
177,0.0295039423537436,4.631221485964994,0.9266946182195583,0.9090335716486316,0.301530275420499,0.2940936411701772,24.033889212722226,23.44114195562335,23.535928505081788,-3.7595840188205742,19.776344486261213,23.521697298956823,-4.078127965921675,19.44356933303515,0.295282837563295,1.456665694144432,0.2951042921991034,1.5800868060272033,0.29528283756273405,1.456665694118722,0.29510429219616907,1.580086806021915
178,0.0196714680182502,4.840999838381929,0.9326203149381711,0.9160090519941146,0.3040446278887618,0.2970206681658414,24.23429916684604,23.674444705864055,23.7935303116531,-3.834591949511165,19.95893836214194,23.8113173144559,-4.140091332582426,19.671225981873476,0.298514721633192,1.485727813484971,0.2987378781854488,1.6040947574538942,0.29851472163317844,1.485727813479096,0.29873787818563236,1.604094757426424
179,0.0085743028406909,6.181569427530204,0.9502273951398372,0.9369954375430477,0.31157319520332133,0.30590729410845147,24.83437407645939,24.38276556380028,24.40027701407468,-3.7743851485166027,20.625891865558074,24.374910443814457,-4.159580758026301,20.21532968578816,0.3061269935660597,1.4624004503714123,0.3058087434131469,1.611646012406719,0.3061269935696559,1.462400450325542,0.30580874343261527,1.6116460125467393
180,0.0599999999999999,4.160041968244382,0.910050155779196,0.8888686171218045,0.29451939405465793,0.28570590815084357,23.475077180347757,22.77258605074305,22.884377889338495,-3.7230961641452804,19.16128172519322,22.805705589798787,-3.9754461028956394,18.83025948690315,0.2871084536807449,1.4425283305711338,0.2861214274055462,1.54030231217573,0.28710845367554144,1.442528330533237,0.2861214273965524,1.5403023121144015
181,0.0050840042597542,6.836263245151685,0.9529605814010623,0.9395713972564645,0.31274967287402017,0.307006474980067,24.928146862490202,24.470377301150073,24.576931683120204,-3.8935445243890103,20.6833871587312,24.61327147680187,-4.247908154945724,20.365363321856154,0.3083433111391397,1.5085692217301785,0.3087992318559481,1.6458688116051163,0.3083433111349821,1.5085692217366973,0.30879923184495717,1.645868811594086
182,0.0138656497278417,5.076855373898056,0.938110756021117,0.9224680708643456,0.30638298163981104,0.29974281083199905,24.420680898877748,23.891416866183352,24.015861758680593,-3.8734284707224313,20.14243328795817,24.04530745172306,-4.169406916716603,19.87590053500646,0.3013041021559811,1.5007751771946698,0.3016735291702465,1.6154531964456251,0.30130410214988557,1.5007751771616393,0.3016735291515018,1.6154531963780459
183,0.0077699479108195,6.024658379759686,0.9473919989831866,0.933256319806795,0.3103549485120964,0.3043150706837031,24.737272032660194,24.255855185268846,24.37220746455433,-3.8916272715559797,20.48058019299835,24.40118537252167,-4.2160290540800505,20.185156318441624,0.3057748317114848,1.5078263745388678,0.3061383898727614,1.633517127919174,0.3057748317087736,1.5078263745589886,0.30613838987724024,1.6335171279995386
184,0.005853793746936,6.974277812650138,0.9518230913297505,0.9382952009114707,0.31225979326277953,0.30646168147588937,24.889100327983144,24.42695377857027,24.545324269852518,-3.839876627458789,20.70544764239373,24.570756769125918,-4.207868314149346,20.362888454976577,0.3079467630838674,1.4877753828523184,0.3082658403852008,1.63035521696403,0.30794676309000474,1.487775382892813,0.308265840387003,1.6303552169479683
185,0.0426446716155711,4.4197176816892165,0.919164234766944,0.8999662784325132,0.29834898865419135,0.29030854476559,23.780320334477043,23.139445591898482,23.231535612960176,-3.717383077556535,19.51415253540364,23.18984806262221,-4.017248603871086,19.17259945875113,0.2914639103898733,1.4403147725817813,0.290940896472993,1.5564988564730629,0.29146391039368785,1.4403147725787961,0.29094089647997895,1.5564988565336424
186,0.0069663814442094,6.22620996540995,0.9494517882079825,0.9356919867749004,0.311239725547637,0.30535180625987735,24.80779441460174,24.338489633653545,24.438539260003196,-3.882187611166914,20.556351648836287,24.466433790999133,-4.240390262977406,20.22604352802173,0.3066070334568538,1.5041689407950571,0.3069569995210012,1.6429559746349327,0.30660703346084706,1.5041689407798866,0.3069569995321952,1.642955974709015
