train,test,adjustment,method,method_label,Vcem_fraction,Vcem_percent,lnCn_profile,lnCn_predicted,lnCn_error
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0114117647058823,1.14117647058823,1.7071170028223412,1.96722406366154,0.26010706083919866
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0131470588235294,1.31470588235294,1.671126849785521,1.9422370378455345,0.2711101880600135
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0148823529411764,1.48823529411764,1.6406056810633771,1.9187621791134544,0.27815649805007725
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0166176470588235,1.6617647058823501,1.6143407235614189,1.8967994874652965,0.2824587639038776
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0183529411764705,1.8352941176470499,1.5914830882642397,1.8763489629010635,0.2848658746368238
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0200882352941176,2.0088235294117602,1.5714155459729375,1.857410605420753,0.28599505944781556
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0218235294117647,2.18235294117647,1.5536753388687037,1.8399844150243665,0.2863090761556628
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0235588235294117,2.3558823529411703,1.5379066631610276,1.8240703917119045,0.2861637285508769
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0252941176470588,2.52941176470588,1.523830114849965,1.8096685354833655,0.2858384206334006
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0270294117647058,2.70294117647058,1.5112223151282411,1.7967788463387508,0.2855565312105097
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0287647058823529,2.87647058823529,1.4999019001850489,1.7854013242780593,0.28549942409301043
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0305,3.05,1.489719607994071,1.7755359693012913,0.2858163613072202
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.032235294117647,3.2235294117647,1.4805512197325694,1.7671827814084478,0.28663156167587833
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0339705882352941,3.39705882352941,1.4722921624305445,1.7603417605995273,0.2880495981689828
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0357058823529411,3.5705882352941103,1.4648536691705136,1.755012906874531,0.2901592377040174
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0374411764705882,3.74411764705882,1.458159726212248,1.7511962202334581,0.29303649402121
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0391764705882353,3.9176470588235297,1.4521447568959676,1.748891700676309,0.2967469437803414
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0409117647058823,4.09117647058823,1.4467518032468432,1.7480993482030835,0.3013475449562404
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0426470588235294,4.26470588235294,1.4419310866639103,1.7488191628137821,0.3068880761498718
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0443823529411764,4.43823529411764,1.4376388566993814,1.751051144508404,0.31341228780902264
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0461176470588235,4.61176470588235,1.4338364614316794,1.75479529328695,0.3209588318552705
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0478529411764705,4.78529411764705,1.430489590172143,1.7600516091494192,0.3295620189772761
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0495882352941176,4.9588235294117595,1.4275676515590516,1.7668200920958124,0.33925244053676074
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0513235294117647,5.13235294117647,1.4250432590136055,1.7751007421261296,0.35005748311252405
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0530588235294117,5.30588235294117,1.42289180207095,1.7848935592403699,0.36200175716941985
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0547941176470588,5.47941176470588,1.4210910869525548,1.7961985434385344,0.37510745648597954
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0565294117647058,5.65294117647058,1.4196210333853934,1.809015694720622,0.3893946613352286
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.0582647058823529,5.82647058823529,1.4184634174327797,1.823345013086634,0.4048815956538543
19A,BT2,raw,quadratic_tangent,second-order local tangent,0.06,6.0,1.4176016522071866,1.8391864985365698,0.4215848463293832
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.001,0.1,2.420335193843057,2.129380330921326,-0.2909548629217307
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0027096482108372,0.27096482108372,2.1153340616255853,2.115334063048018,1.4224328381828855e-09
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.002735294117647,0.27352941176469997,2.1125029874100183,2.115123359305213,0.0026203718951944843
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0044705882352941,0.44705882352941,1.9669223354381944,2.1008663876890985,0.1339440522509041
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0062058823529411,0.62058823529411,1.872643877951156,2.086609416072985,0.21396553812182906
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0079411764705882,0.7941176470588199,1.8038724569774944,2.072352444456871,0.2684799874793764
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0096764705882352,0.96764705882352,1.7503953212489218,2.0580954728407574,0.3077001515918356
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0114117647058823,1.14117647058823,1.7071170028223412,2.043838501224643,0.3367214984023019
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0131470588235294,1.31470588235294,1.671126849785521,2.0295815296085293,0.3584546798230084
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0148823529411764,1.48823529411764,1.6406056810633771,2.015324557992416,0.3747188769290388
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0166176470588235,1.6617647058823501,1.6143407235614189,2.0010675863763017,0.3867268628148828
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0183529411764705,1.8352941176470499,1.5914830882642397,1.9868106147601883,0.3953275264959486
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0200882352941176,2.0088235294117602,1.5714155459729375,1.972553643144074,0.40113809717113647
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0218235294117647,2.18235294117647,1.5536753388687037,1.9582966715279597,0.40462133265925604
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0235588235294117,2.3558823529411703,1.5379066631610276,1.9440396999118463,0.4061330367508187
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0252941176470588,2.52941176470588,1.523830114849965,1.929782728295732,0.40595261344576716
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0270294117647058,2.70294117647058,1.5112223151282411,1.9155257566796187,0.40430344155137754
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0287647058823529,2.87647058823529,1.4999019001850489,1.9012687850635044,0.4013668848784555
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0305,3.05,1.489719607994071,1.8870118134473903,0.3972922054533192
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.032235294117647,3.2235294117647,1.4805512197325694,1.872754841831277,0.3922036220987075
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0339705882352941,3.39705882352941,1.4722921624305445,1.8584978702151627,0.38620570778461816
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0357058823529411,3.5705882352941103,1.4648536691705136,1.8442408985990493,0.37938722942853564
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0374411764705882,3.74411764705882,1.458159726212248,1.8299839269829352,0.3718242007706871
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0391764705882353,3.9176470588235297,1.4521447568959676,1.815726955366821,0.3635821984708534
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0409117647058823,4.09117647058823,1.4467518032468432,1.8014699837507075,0.3547181805038644
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0426470588235294,4.26470588235294,1.4419310866639103,1.7872130121345933,0.3452819254706829
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0443823529411764,4.43823529411764,1.4376388566993814,1.7729560405184799,0.3353171838190985
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0461176470588235,4.61176470588235,1.4338364614316794,1.7586990689023656,0.3248626074706862
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0478529411764705,4.78529411764705,1.430489590172143,1.7444420972862522,0.31395250711410916
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0495882352941176,4.9588235294117595,1.4275676515590516,1.730185125670138,0.3026174741110863
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0513235294117647,5.13235294117647,1.4250432590136055,1.7159281540540239,0.29088489504041837
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0530588235294117,5.30588235294117,1.42289180207095,1.7016711824379105,0.2787793803669605
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0547941176470588,5.47941176470588,1.4210910869525548,1.6874142108217962,0.2663231238692414
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0565294117647058,5.65294117647058,1.4196210333853934,1.6731572392056828,0.25353620582028946
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.0582647058823529,5.82647058823529,1.4184634174327797,1.6589002675895688,0.24043685015678906
19A,BT2,raw,local_linear_tangent,first-order local tangent,0.06,6.0,1.4176016522071866,1.6446432959734545,0.2270416437662679
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.001,0.1,2.420335193843057,2.4216092948354735,0.001274100992416649
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0027096482108372,0.27096482108372,2.1153340616255853,2.115334063048027,1.4224417199670825e-09
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.002735294117647,0.27352941176469997,2.1125029874100183,2.1124891861998414,-1.3801210176911383e-05
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0044705882352941,0.44705882352941,1.9669223354381944,1.9661313743826287,-0.0007909610555656421
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0062058823529411,0.62058823529411,1.872643877951156,1.8712402405787714,-0.0014036373723846918
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0079411764705882,0.7941176470588199,1.8038724569774944,1.801938630132291,-0.001933826845203379
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0096764705882352,0.96764705882352,1.7503953212489218,1.7479830624550945,-0.0024122587938273377
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0114117647058823,1.14117647058823,1.7071170028223412,1.7042612770877783,-0.0028557257345629417
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0131470588235294,1.31470588235294,1.671126849785521,1.6678530621374286,-0.0032737876480923855
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0148823529411764,1.48823529411764,1.6406056810633771,1.6369331544160626,-0.0036725266473145446
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0166176470588235,1.6617647058823501,1.6143407235614189,1.6102846258592587,-0.0040560977021602
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0183529411764705,1.8352941176470499,1.5914830882642397,1.5870556602776418,-0.004427427986597898
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0200882352941176,2.0088235294117602,1.5714155459729375,1.5666268565117836,-0.004788689461153961
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0218235294117647,2.18235294117647,1.5536753388687037,1.5485337929333962,-0.005141545935307468
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0235588235294117,2.3558823529411703,1.5379066631610276,1.5324193626754097,-0.005487300485617963
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0252941176470588,2.52941176470588,1.523830114849965,1.518003121618782,-0.005826993231182964
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0270294117647058,2.70294117647058,1.5112223151282411,1.5050608459731554,-0.0061614691550857525
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0287647058823529,2.87647058823529,1.4999019001850489,1.493410474880319,-0.006491425304729903
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0305,3.05,1.489719607994071,1.4829021870467836,-0.006817420947287545
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.032235294117647,3.2235294117647,1.4805512197325694,1.4734112320093118,-0.007139987723257635
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0339705882352941,3.39705882352941,1.4722921624305445,1.4648326475663813,-0.007459514864163186
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0357058823529411,3.5705882352941103,1.4648536691705136,1.45707729871277,-0.007776370457743598
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0374411764705882,3.74411764705882,1.458159726212248,1.4500688590788733,-0.008090867133374813
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0391764705882353,3.9176470588235297,1.4521447568959676,1.4437414790234735,-0.008403277872494064
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0409117647058823,4.09117647058823,1.4467518032468432,1.4380379608125229,-0.008713842434320274
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0426470588235294,4.26470588235294,1.4419310866639103,1.432908314122705,-0.009022772541205315
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0443823529411764,4.43823529411764,1.4376388566993814,1.4283086005185748,-0.009330256180806629
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0461176470588235,4.61176470588235,1.4338364614316794,1.4242000005113549,-0.009636460920324552
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0478529411764705,4.78529411764705,1.430489590172143,1.420548053423064,-0.00994153674907916
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0495882352941176,4.9588235294117595,1.4275676515590516,1.4173220331781726,-0.010245618380879007
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0513235294117647,5.13235294117647,1.4250432590136055,1.4144944318660402,-0.010548827147565332
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0530588235294117,5.30588235294117,1.42289180207095,1.4120405294689187,-0.010851272602031337
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0547941176470588,5.47941176470588,1.4210910869525548,1.4099380330563136,-0.011153053896241216
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0565294117647058,5.65294117647058,1.4196210333853934,1.4081667724398126,-0.011454260945580774
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.0582647058823529,5.82647058823529,1.4184634174327797,1.406708442040152,-0.011754975392627598
19A,BT2,raw,integrated_local_projection,integrated local projection slope,0.06,6.0,1.4176016522071866,1.4055463807367135,-0.012055271470473139
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.001,0.1,2.420465399572424,2.4046760573759776,-0.015789342196446565
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0027096482108372,0.27096482108372,2.1153340630480177,2.1153340630480266,8.881784197001252e-15
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.002735294117647,0.27352941176469997,2.1125015347142293,2.112637029752552,0.00013549503832255283
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0044705882352941,0.44705882352941,1.9669067276398768,1.9735544741020006,0.006647746462123738
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0062058823529411,0.62058823529411,1.872730155786622,1.8829979999019344,0.010267844115312341
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0079411764705882,0.7941176470588199,1.8040683236829085,1.8166491538424738,0.012580830159565348
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0096764705882352,0.96764705882352,1.7507069777114264,1.7648609276800467,0.014153949968620294
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0114117647058823,1.14117647058823,1.7077725165541844,1.722810859451376,0.015038342897191637
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0131470588235294,1.31470588235294,1.6718224951754042,1.6877392293088458,0.015916734133441635
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0148823529411764,1.48823529411764,1.6418440471126183,1.6579182054719217,0.01607415835930337
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0166176470588235,1.6617647058823501,1.6155407177189895,1.6321939977478435,0.016653280028853912
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0183529411764705,1.8352941176470499,1.5927758100376124,1.6097577733675532,0.01698196332994084
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0200882352941176,2.0088235294117602,1.5729807594603291,1.5900205528068767,0.017039793346547594
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0218235294117647,2.18235294117647,1.5554482537405812,1.5725401347733317,0.0170918810327505
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0235588235294117,2.3558823529411703,1.5398720026804964,1.5569760668937271,0.01710406421323074
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0252941176470588,2.52941176470588,1.5260463876068262,1.543060661400839,0.01701427379401288
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0270294117647058,2.70294117647058,1.513923056300503,1.5305796492505213,0.0166565929500182
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0287647058823529,2.87647058823529,1.5025214995627556,1.5193588651846472,0.016837365621891642
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0305,3.05,1.4932665671740968,1.5092548394300107,0.015988272255913927
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.032235294117647,3.2235294117647,1.484262613494967,1.5001479964910016,0.01588538299603459
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0339705882352941,3.39705882352941,1.4764741984002372,1.4919376394513704,0.015463441051133175
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0357058823529411,3.5705882352941103,1.4692478564405604,1.4845381852473745,0.015290328806814024
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0374411764705882,3.74411764705882,1.4628992568988686,1.4778762942339212,0.014977037335052623
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0391764705882353,3.9176470588235297,1.4571354789724236,1.4718886506484863,0.014753171676062715
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0409117647058823,4.09117647058823,1.4518848538258151,1.4665202245199735,0.014635370694158434
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0426470588235294,4.26470588235294,1.4471186668303917,1.4617228949040086,0.014604228073616943
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0443823529411764,4.43823529411764,1.4425732567879654,1.4574543478988358,0.014881091110870326
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0461176470588235,4.61176470588235,1.4391153873625462,1.4536771861552116,0.014561798792665392
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0478529411764705,4.78529411764705,1.435783389921552,1.4503582029724105,0.014574813050858504
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0495882352941176,4.9588235294117595,1.4330226705508875,1.4474677857789429,0.01444511522805536
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0513235294117647,5.13235294117647,1.4306984767546147,1.4449794222789085,0.01428094552429382
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0530588235294117,5.30588235294117,1.4287072558768623,1.4428692887687582,0.014162032891895882
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0547941176470588,5.47941176470588,1.4270866756533118,1.4411159047494906,0.014029229096178764
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0565294117647058,5.65294117647058,1.4258110061153717,1.4396998414262527,0.013888835310881031
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.0582647058823529,5.82647058823529,1.4248105442431371,1.438603474315066,0.013792930071928833
19A,BT2,adjusted,factored_log_log,log contact + log HS (current),0.06,6.0,1.4240596884984424,1.437810772186808,0.01375108368836564
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.001,0.1,2.420465399572424,2.404271303611511,-0.016194095960913035
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0027096482108372,0.27096482108372,2.1153340630480177,2.115334063048026,8.43769498715119e-15
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.002735294117647,0.27352941176469997,2.1125015347142293,2.1126428825586143,0.00014134784438502024
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0044705882352941,0.44705882352941,1.9669067276398768,1.9739412387661024,0.007034511126225551
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0062058823529411,0.62058823529411,1.872730155786622,1.883735720580093,0.011005564793471034
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0079411764705882,0.7941176470588199,1.8040683236829085,1.8177076100994611,0.013639286416552654
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0096764705882352,0.96764705882352,1.7507069777114264,1.7662096309682458,0.015502653256819432
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0114117647058823,1.14117647058823,1.7077725165541844,1.7244190495268823,0.016646532972697914
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0131470588235294,1.31470588235294,1.6718224951754042,1.6895758705834059,0.017753375408001704
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0148823529411764,1.48823529411764,1.6418440471126183,1.6599519832992689,0.01810793618665052
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0166176470588235,1.6617647058823501,1.6155407177189895,1.6343933146429483,0.018852596923958798
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0183529411764705,1.8352941176470499,1.5927758100376124,1.612090745157268,0.01931493511965554
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0200882352941176,2.0088235294117602,1.5729807594603291,1.5924550047104078,0.01947424525007868
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0218235294117647,2.18235294117647,1.5554482537405812,1.575043597410938,0.01959534367035687
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0235588235294117,2.3558823529411703,1.5398720026804964,1.559515772221991,0.019643769541494605
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0252941176470588,2.52941176470588,1.5260463876068262,1.545603538572814,0.019557150965987757
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0270294117647058,2.70294117647058,1.513923056300503,1.533092320399012,0.019169264098509053
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0287647058823529,2.87647058823529,1.5025214995627556,1.5218076411268333,0.019286141564077708
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0305,3.05,1.4932665671740968,1.5116057152915645,0.01833914811746773
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.032235294117647,3.2235294117647,1.484262613494967,1.5023666472478143,0.018104033752847304
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0339705882352941,3.39705882352941,1.4764741984002372,1.493989415386929,0.017515216986691895
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0357058823529411,3.5705882352941103,1.4692478564405604,1.486388107323792,0.017140250883231456
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0374411764705882,3.74411764705882,1.4628992568988686,1.4794890493745543,0.016589792475685705
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0391764705882353,3.9176470588235297,1.4571354789724236,1.4732285869300235,0.016093107957599884
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0409117647058823,4.09117647058823,1.4518848538258151,1.4675513462718073,0.015666492445992164
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0426470588235294,4.26470588235294,1.4471186668303917,1.46240885771265,0.015290190882258248
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0443823529411764,4.43823529411764,1.4425732567879654,1.4577584535150563,0.015185196727090844
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0461176470588235,4.61176470588235,1.4391153873625462,1.4535623773015374,0.014446989938991184
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0478529411764705,4.78529411764705,1.435783389921552,1.4497870580485155,0.01400366812696352
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0495882352941176,4.9588235294117595,1.4330226705508875,1.4464025134624228,0.013379842911535267
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0513235294117647,5.13235294117647,1.4306984767546147,1.4433818560188356,0.012683379264220918
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0530588235294117,5.30588235294117,1.4287072558768623,1.4407008811693445,0.011993625292482157
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0547941176470588,5.47941176470588,1.4270866756533118,1.4383377218411022,0.011251046187790381
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0565294117647058,5.65294117647058,1.4258110061153717,1.4362725568209396,0.010461550705567868
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.0582647058823529,5.82647058823529,1.4248105442431371,1.4344873632436794,0.009676819000542292
19A,BT2,adjusted,log_linear_hs,log contact + linear HS,0.06,6.0,1.4240596884984424,1.432965705414694,0.008906016916251591
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.001,0.1,2.420465399572424,2.405057686721519,-0.015407712850905142
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0027096482108372,0.27096482108372,2.1153340630480177,2.1153340630480266,8.881784197001252e-15
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.002735294117647,0.27352941176469997,2.1125015347142293,2.112631499145475,0.00012996443124579926
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0044705882352941,0.44705882352941,1.9669067276398768,1.9731882111937196,0.006281483553842726
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0062058823529411,0.62058823529411,1.872730155786622,1.882297913139207,0.009567757352584971
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0079411764705882,0.7941176470588199,1.8040683236829085,1.8156426421430374,0.011574318460128907
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0096764705882352,0.96764705882352,1.7507069777114264,1.7635758903388488,0.012868912627422402
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0114117647058823,1.14117647058823,1.7077725165541844,1.7212757062838595,0.013503189729675125
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0131470588235294,1.31470588235294,1.6718224951754042,1.685982891037949,0.014160395862544917
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0148823529411764,1.48823529411764,1.6418440471126183,1.6559701443656765,0.014126097253058134
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0166176470588235,1.6617647058823501,1.6155407177189895,1.6300842185146776,0.014543500795688002
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0183529411764705,1.8352941176470499,1.5927758100376124,1.6075168343166348,0.014741024279022463
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0200882352941176,2.0088235294117602,1.5729807594603291,1.5876795772810832,0.014698817820754106
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0218235294117647,2.18235294117647,1.5554482537405812,1.570130822862672,0.014682569122090872
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0235588235294117,2.3558823529411703,1.5398720026804964,1.5545307074373116,0.014658704756815188
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0252941176470588,2.52941176470588,1.5260463876068262,1.5406121442857565,0.014565756678930342
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0270294117647058,2.70294117647058,1.513923056300503,1.5281614780162665,0.014238421715763394
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0287647058823529,2.87647058823529,1.5025214995627556,1.517005169942031,0.014483670379275448
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.0305,3.05,1.4932665671740968,1.507000390103788,0.013733822929691275
19A,BT2,adjusted,log_reciprocal_hs,log contact + reciprocal HS,0.032235294117647,3.2235294117647,1.484262613494967,1.4980282163957679,0.013765602900800866
